DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-12-30 00:00:00;7;14;11;8;0;2;5
2019-12-30 00:15:00;13;23;20;13;2;2;0
2019-12-30 00:30:00;11;14;18;11;0;4;0
2019-12-30 00:45:00;7;13;16;12;0;1;0
2019-12-30 01:00:00;7;20;13;9;0;1;0
2019-12-30 01:15:00;4;6;9;6;1;3;0
2019-12-30 01:30:00;4;8;9;7;0;2;0
2019-12-30 01:45:00;5;10;4;5;1;0;0
2019-12-30 02:00:00;5;7;5;8;0;2;0
2019-12-30 02:15:00;2;9;7;6;1;0;0
2019-12-30 02:30:00;5;6;5;3;0;1;0
2019-12-30 02:45:00;8;6;5;4;3;0;0
2019-12-30 03:00:00;5;5;10;5;0;0;0
2019-12-30 03:15:00;1;6;9;4;0;1;0
2019-12-30 03:30:00;1;10;11;5;0;0;0
2019-12-30 03:45:00;7;5;5;5;2;3;0
2019-12-30 04:00:00;3;2;4;4;0;1;0
2019-12-30 04:15:00;5;6;7;4;0;0;0
2019-12-30 04:30:00;7;8;8;5;2;2;0
2019-12-30 04:45:00;10;20;8;5;1;2;0
2019-12-30 05:00:00;16;7;22;16;2;5;0
2019-12-30 05:15:00;18;17;19;11;4;3;0
2019-12-30 05:30:00;21;19;25;32;2;1;0
2019-12-30 05:45:00;19;25;30;29;6;4;0
2019-12-30 06:00:00;26;22;29;25;9;8;0
2019-12-30 06:15:00;28;23;38;33;13;6;1
2019-12-30 06:30:00;27;25;75;44;11;14;0
2019-12-30 06:45:00;21;36;49;37;6;5;0
2019-12-30 07:00:00;29;33;35;39;7;9;0
2019-12-30 07:15:00;28;37;37;42;5;8;0
2019-12-30 07:30:00;38;53;37;37;9;11;0
2019-12-30 07:45:00;43;44;37;40;12;7;0
2019-12-30 08:00:00;33;33;41;47;7;8;0
2019-12-30 08:15:00;42;45;45;53;11;11;0
2019-12-30 08:30:00;36;49;56;66;60;12;0
2019-12-30 08:45:00;63;58;53;73;184;11;0
2019-12-30 09:00:00;55;72;70;72;13;18;3
2019-12-30 09:15:00;50;76;74;103;26;12;8
2019-12-30 09:30:00;81;91;78;96;67;16;0
2019-12-30 09:45:00;69;98;89;119;21;18;0
2019-12-30 10:00:00;77;122;92;114;36;26;0
2019-12-30 10:15:00;86;121;91;123;24;16;0
2019-12-30 10:30:00;98;134;97;150;27;28;0
2019-12-30 10:45:00;93;134;116;131;39;28;0
2019-12-30 11:00:00;101;135;121;136;31;32;0
2019-12-30 11:15:00;88;143;128;166;32;33;0
2019-12-30 11:30:00;92;135;95;124;17;27;0
2019-12-30 11:45:00;114;175;121;131;23;19;0
2019-12-30 12:00:00;91;141;118;130;26;34;1
2019-12-30 12:15:00;92;131;111;136;24;26;0
2019-12-30 12:30:00;100;171;139;153;25;42;0
2019-12-30 12:45:00;98;139;124;160;149;30;0
2019-12-30 13:00:00;118;165;134;144;29;36;0
2019-12-30 13:15:00;108;144;126;150;46;27;0
2019-12-30 13:30:00;109;148;135;148;37;24;0
2019-12-30 13:45:00;111;164;130;146;26;32;0
2019-12-30 14:00:00;106;156;131;155;22;47;0
2019-12-30 14:15:00;96;175;133;143;26;27;0
2019-12-30 14:30:00;105;170;125;136;58;25;0
2019-12-30 14:45:00;110;179;134;136;61;20;0
2019-12-30 15:00:00;105;160;130;143;27;30;0
2019-12-30 15:15:00;104;171;138;148;47;38;0
2019-12-30 15:30:00;117;169;139;155;22;33;0
2019-12-30 15:45:00;115;174;125;135;31;36;0
2019-12-30 16:00:00;128;188;141;139;15;49;0
2019-12-30 16:15:00;108;168;170;146;24;34;2
2019-12-30 16:30:00;99;168;128;124;34;34;0
2019-12-30 16:45:00;99;139;128;169;30;40;0
2019-12-30 17:00:00;104;163;125;139;23;38;1
2019-12-30 17:15:00;127;187;115;131;11;38;0
2019-12-30 17:30:00;102;153;109;154;15;35;0
2019-12-30 17:45:00;85;153;97;113;22;33;12
2019-12-30 18:00:00;95;146;97;106;21;31;0
2019-12-30 18:15:00;90;138;104;110;19;26;0
2019-12-30 18:30:00;87;118;92;104;19;29;0
2019-12-30 18:45:00;81;117;86;98;14;33;0
2019-12-30 19:00:00;71;98;75;75;10;25;0
2019-12-30 19:15:00;73;104;76;81;20;20;0
2019-12-30 19:30:00;61;86;56;74;10;25;0
2019-12-30 19:45:00;55;102;51;60;9;14;0
2019-12-30 20:00:00;84;110;63;67;2;23;0
2019-12-30 20:15:00;70;94;56;61;4;10;0
2019-12-30 20:30:00;51;77;52;60;5;7;0
2019-12-30 20:45:00;40;61;40;47;5;5;0
2019-12-30 21:00:00;48;49;43;35;3;14;0
2019-12-30 21:15:00;34;43;39;36;7;3;0
2019-12-30 21:30:00;34;36;45;47;4;3;0
2019-12-30 21:45:00;29;33;33;36;2;7;0
2019-12-30 22:00:00;39;60;39;39;2;6;0
2019-12-30 22:15:00;39;37;21;20;1;3;0
2019-12-30 22:30:00;33;45;27;24;7;4;0
2019-12-30 22:45:00;27;30;29;32;1;3;0
2019-12-30 23:00:00;34;40;28;19;2;2;0
2019-12-30 23:15:00;21;26;16;13;1;3;0
2019-12-30 23:30:00;17;27;24;19;1;2;0
2019-12-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
