DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-09-18 00:00:00;7;4;2;2;0;2;1;5;5;4;0;0;0;0;0;0;0
2019-09-18 00:15:00;5;3;5;5;2;1;1;3;3;1;0;0;0;0;0;0;0
2019-09-18 00:30:00;3;1;0;0;1;1;4;0;2;4;0;0;0;0;0;2;0
2019-09-18 00:45:00;9;2;1;3;1;0;1;1;1;4;0;0;1;0;0;0;0
2019-09-18 01:00:00;9;9;0;2;2;1;1;2;5;2;0;0;0;0;0;0;0
2019-09-18 01:15:00;2;0;1;0;0;1;1;2;7;2;0;0;0;0;0;0;0
2019-09-18 01:30:00;4;3;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0
2019-09-18 01:45:00;2;0;1;1;1;0;1;3;3;3;0;0;0;0;0;0;0
2019-09-18 02:00:00;5;1;0;1;0;0;1;1;1;2;0;0;0;0;0;0;0
2019-09-18 02:15:00;7;4;1;0;0;0;0;1;2;1;0;0;0;0;0;0;0
2019-09-18 02:30:00;3;2;2;0;0;1;0;3;2;1;0;0;0;0;0;0;0
2019-09-18 02:45:00;1;1;0;0;1;2;0;2;3;1;0;0;0;0;0;0;0
2019-09-18 03:00:00;5;0;0;1;0;0;0;4;2;1;0;0;0;0;0;0;0
2019-09-18 03:15:00;1;0;1;1;0;0;0;2;2;4;0;0;0;0;0;0;0
2019-09-18 03:30:00;8;2;0;0;1;2;0;2;4;2;0;0;0;0;0;0;0
2019-09-18 03:45:00;3;1;2;0;0;2;2;2;5;1;0;0;0;0;0;0;0
2019-09-18 04:00:00;2;1;2;3;0;1;1;3;4;6;0;0;0;0;0;0;0
2019-09-18 04:15:00;6;0;3;1;0;0;1;3;10;4;0;0;0;0;0;0;0
2019-09-18 04:30:00;11;3;6;6;2;0;1;2;7;5;0;0;0;0;0;0;0
2019-09-18 04:45:00;19;1;5;9;0;1;5;4;6;4;0;0;0;0;0;0;0
2019-09-18 05:00:00;60;4;16;88;1;2;7;6;9;12;0;0;0;0;0;0;0
2019-09-18 05:15:00;118;5;52;82;7;2;11;9;11;15;0;0;0;0;0;0;0
2019-09-18 05:30:00;98;8;53;53;3;5;21;25;28;33;0;0;0;0;0;0;0
2019-09-18 05:45:00;67;5;42;49;3;4;16;82;64;79;0;0;0;0;0;2;0
2019-09-18 06:00:00;37;9;31;37;3;4;16;68;57;91;0;0;6;0;12;0;0
2019-09-18 06:15:00;56;6;42;48;3;8;12;28;27;29;1;0;0;0;0;0;0
2019-09-18 06:30:00;61;15;68;75;10;4;31;26;34;43;0;0;0;0;0;0;0
2019-09-18 06:45:00;79;10;90;74;3;8;38;30;25;33;0;0;0;0;0;0;0
2019-09-18 07:00:00;86;18;66;92;9;10;24;28;26;20;2;0;2;0;4;0;0
2019-09-18 07:15:00;57;21;63;79;17;12;28;37;40;23;0;0;0;0;0;0;0
2019-09-18 07:30:00;81;20;71;82;16;26;24;55;52;34;0;0;2;0;0;0;0
2019-09-18 07:45:00;79;25;81;87;12;22;43;33;45;31;0;2;0;0;5;2;0
2019-09-18 08:00:00;97;22;65;89;7;9;48;30;41;36;3;0;1;0;1;6;0
2019-09-18 08:15:00;84;25;75;83;14;13;57;81;39;35;0;1;0;2;2;1;0
2019-09-18 08:30:00;73;19;53;48;8;12;18;37;42;33;0;0;1;0;0;0;0
2019-09-18 08:45:00;65;15;33;38;14;32;23;44;28;23;0;0;7;0;0;0;0
2019-09-18 09:00:00;55;30;28;29;10;21;20;29;34;35;4;0;0;0;0;7;0
2019-09-18 09:15:00;46;24;28;31;9;14;21;37;37;15;0;0;0;0;0;0;0
2019-09-18 09:30:00;39;26;37;34;5;13;24;32;50;29;0;0;1;0;0;0;0
2019-09-18 09:45:00;45;36;23;29;14;21;24;34;30;20;0;0;18;4;1;0;0
2019-09-18 10:00:00;48;28;25;23;15;22;25;37;34;30;0;0;0;0;0;0;0
2019-09-18 10:15:00;46;31;22;21;17;23;27;36;34;32;3;2;1;1;0;0;0
2019-09-18 10:30:00;38;31;25;24;17;24;34;35;42;29;0;0;6;0;0;0;0
2019-09-18 10:45:00;48;42;30;32;18;25;26;31;39;24;0;0;27;0;0;0;0
2019-09-18 11:00:00;45;23;28;35;16;21;30;36;35;25;0;0;5;0;0;3;0
2019-09-18 11:15:00;43;23;31;30;8;17;28;30;36;27;0;0;2;0;1;0;0
2019-09-18 11:30:00;60;26;32;36;12;23;20;40;44;40;1;1;0;1;0;0;0
2019-09-18 11:45:00;49;34;32;27;13;22;26;34;35;42;0;0;0;3;0;0;0
2019-09-18 12:00:00;44;28;32;22;9;271;34;50;38;42;6;0;0;0;4;0;0
2019-09-18 12:15:00;40;33;31;32;17;26;28;28;37;42;0;0;1;0;1;2;0
2019-09-18 12:30:00;57;26;31;27;12;13;26;34;46;43;1;0;16;1;1;0;0
2019-09-18 12:45:00;52;31;27;40;29;16;25;39;72;41;0;0;1;0;0;0;0
2019-09-18 13:00:00;57;36;22;34;19;20;27;29;30;36;0;0;1;0;0;23;0
2019-09-18 13:15:00;78;34;42;39;16;16;29;25;47;32;0;0;1;0;37;0;0
2019-09-18 13:30:00;87;26;56;56;7;24;39;31;36;38;6;0;31;0;6;2;0
2019-09-18 13:45:00;74;25;51;65;10;11;35;71;44;55;0;0;0;0;1;0;0
2019-09-18 14:00:00;64;32;36;46;9;16;29;67;73;69;0;2;2;0;1;0;0
2019-09-18 14:15:00;61;28;28;25;12;25;32;96;76;107;1;0;0;1;3;0;0
2019-09-18 14:30:00;52;54;25;31;17;30;26;88;90;112;0;0;0;0;2;0;0
2019-09-18 14:45:00;34;30;30;29;8;22;17;77;50;88;0;0;1;0;0;3;0
2019-09-18 15:00:00;57;52;40;30;17;12;31;68;52;80;5;0;6;4;0;0;0
2019-09-18 15:15:00;54;45;32;28;15;22;30;73;80;98;4;0;8;0;0;0;0
2019-09-18 15:30:00;60;27;25;21;7;14;27;71;76;91;0;2;18;0;0;1;0
2019-09-18 15:45:00;33;46;34;26;15;36;45;71;64;90;0;0;3;0;4;4;0
2019-09-18 16:00:00;41;43;39;31;17;30;18;76;73;85;0;0;0;0;2;0;0
2019-09-18 16:15:00;38;34;22;23;11;22;23;55;52;77;2;1;8;0;1;9;0
2019-09-18 16:30:00;42;36;39;27;26;25;43;70;67;66;3;0;2;0;0;0;0
2019-09-18 16:45:00;48;41;23;25;19;24;31;68;76;78;0;0;11;0;4;2;0
2019-09-18 17:00:00;37;26;26;78;25;24;26;63;60;74;0;0;6;0;0;8;0
2019-09-18 17:15:00;47;39;26;31;29;25;34;77;69;75;0;0;6;6;0;1;0
2019-09-18 17:30:00;44;42;28;32;14;21;37;49;66;63;1;0;0;0;0;2;0
2019-09-18 17:45:00;51;39;28;27;25;21;32;64;57;83;1;0;0;0;0;5;0
2019-09-18 18:00:00;37;21;24;27;23;15;32;63;64;39;0;0;4;0;0;0;0
2019-09-18 18:15:00;46;28;31;29;18;21;31;52;63;39;0;1;1;3;1;2;0
2019-09-18 18:30:00;45;33;35;38;21;24;28;53;46;51;0;3;38;2;41;14;0
2019-09-18 18:45:00;41;36;26;27;14;18;21;47;52;42;5;0;0;3;3;7;0
2019-09-18 19:00:00;28;26;20;21;3;12;22;32;30;26;0;2;1;0;0;0;0
2019-09-18 19:15:00;34;30;19;80;11;15;27;35;39;42;0;1;1;0;0;1;0
2019-09-18 19:30:00;27;27;23;24;10;22;16;21;27;18;0;1;0;1;0;5;0
2019-09-18 19:45:00;44;29;22;20;14;27;16;29;30;28;0;0;9;0;1;0;0
2019-09-18 20:00:00;24;14;16;20;15;20;21;20;24;15;0;0;1;0;0;0;0
2019-09-18 20:15:00;35;16;15;14;8;14;24;33;30;20;3;0;0;0;0;3;0
2019-09-18 20:30:00;35;17;12;19;10;17;13;17;24;18;0;0;0;0;0;0;0
2019-09-18 20:45:00;46;16;28;31;9;13;17;25;40;33;0;0;67;0;1;0;0
2019-09-18 21:00:00;52;8;25;37;6;21;21;21;16;16;0;0;0;0;1;0;0
2019-09-18 21:15:00;87;10;26;50;6;9;21;16;16;12;0;0;2;0;0;0;0
2019-09-18 21:30:00;40;13;16;22;17;7;13;17;17;27;0;0;1;0;0;0;0
2019-09-18 21:45:00;29;7;20;16;3;12;22;48;52;67;0;0;3;0;0;0;0
2019-09-18 22:00:00;20;8;16;16;6;9;15;117;83;112;0;0;0;0;0;3;0
2019-09-18 22:15:00;24;18;9;13;6;5;9;39;36;55;0;2;1;0;0;2;0
2019-09-18 22:30:00;20;11;4;10;5;4;6;7;15;25;0;1;0;0;0;0;0
2019-09-18 22:45:00;10;7;6;10;6;6;7;13;8;11;0;0;33;0;0;3;0
2019-09-18 23:00:00;21;1;6;8;2;3;5;4;11;8;0;0;0;0;0;0;0
2019-09-18 23:15:00;10;5;2;4;5;3;1;4;12;8;0;0;0;0;0;0;0
2019-09-18 23:30:00;12;4;4;4;6;1;5;4;10;1;0;0;0;0;0;0;0
2019-09-18 23:45:00;29;4;11;4;2;3;6;5;7;6;1;0;0;0;0;0;0
