DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-12-07 00:00:00;6;3;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0
2020-12-07 00:15:00;10;2;4;5;1;4;4;2;2;1;0;0;0;0;0;0;0
2020-12-07 00:30:00;4;2;0;1;0;2;2;1;2;2;0;0;0;0;0;0;0
2020-12-07 00:45:00;5;1;0;0;2;2;3;1;2;2;0;0;0;0;0;0;0
2020-12-07 01:00:00;4;0;1;0;0;3;1;1;2;5;0;0;0;0;0;0;0
2020-12-07 01:15:00;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-12-07 01:30:00;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0
2020-12-07 01:45:00;1;0;0;2;0;0;2;1;0;1;0;0;0;0;0;0;0
2020-12-07 02:00:00;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:15:00;3;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-07 02:30:00;2;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-07 02:45:00;1;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;0
2020-12-07 03:00:00;3;1;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0
2020-12-07 03:15:00;4;1;0;0;0;3;1;1;1;2;0;0;0;0;0;0;0
2020-12-07 03:30:00;0;2;1;0;0;0;2;2;4;0;0;0;0;0;0;0;0
2020-12-07 03:45:00;4;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-07 04:00:00;2;1;0;1;1;2;2;1;4;4;0;0;0;0;0;0;0
2020-12-07 04:15:00;6;0;1;2;1;1;2;2;3;2;0;0;0;0;0;0;0
2020-12-07 04:30:00;10;1;2;0;1;0;2;2;2;6;0;0;0;0;0;0;0
2020-12-07 04:45:00;24;1;8;3;0;0;0;4;6;9;0;0;0;0;0;0;0
2020-12-07 05:00:00;43;13;10;28;2;0;8;7;12;12;0;0;0;0;0;0;0
2020-12-07 05:15:00;91;6;28;61;2;2;20;10;11;10;0;0;0;0;0;0;0
2020-12-07 05:30:00;75;6;47;60;3;3;22;17;15;22;1;0;1;0;0;0;0
2020-12-07 05:45:00;60;8;40;47;6;3;15;27;24;20;0;0;0;0;0;0;0
2020-12-07 06:00:00;48;9;18;26;0;8;14;19;30;29;0;0;0;0;0;0;0
2020-12-07 06:15:00;51;7;38;45;4;3;9;19;23;20;1;0;0;0;1;4;0
2020-12-07 06:30:00;60;17;51;50;5;2;27;32;24;31;0;0;0;0;0;0;0
2020-12-07 06:45:00;59;10;45;51;13;8;15;28;23;25;0;1;0;0;0;0;0
2020-12-07 07:00:00;52;10;39;43;11;7;22;36;29;24;0;0;0;0;0;0;0
2020-12-07 07:15:00;54;21;52;57;9;12;18;68;49;30;0;1;0;0;1;0;0
2020-12-07 07:30:00;52;23;36;37;15;26;27;59;69;44;1;0;0;0;0;0;0
2020-12-07 07:45:00;84;21;64;77;19;14;30;28;59;41;0;0;1;0;0;0;0
2020-12-07 08:00:00;51;32;52;56;17;15;36;26;55;45;1;0;0;0;0;2;1
2020-12-07 08:15:00;54;24;41;49;11;16;46;32;33;25;0;1;0;1;0;0;0
2020-12-07 08:30:00;42;25;29;28;16;25;18;37;31;31;0;0;0;0;9;1;0
2020-12-07 08:45:00;44;22;38;37;12;18;24;31;37;39;0;0;0;0;0;0;0
2020-12-07 09:00:00;34;19;21;23;13;15;18;37;35;28;1;0;0;0;1;3;0
2020-12-07 09:15:00;41;27;29;23;17;16;13;40;41;38;0;0;0;0;3;0;0
2020-12-07 09:30:00;34;36;29;29;13;16;19;32;31;29;0;0;0;0;0;0;0
2020-12-07 09:45:00;42;34;32;38;14;17;24;40;63;32;0;0;0;0;0;0;0
2020-12-07 10:00:00;46;24;18;21;11;19;28;28;37;28;0;0;0;0;0;0;0
2020-12-07 10:15:00;41;29;29;23;18;25;22;27;50;37;0;0;0;0;0;0;3
2020-12-07 10:30:00;40;32;24;17;14;31;20;19;31;41;0;2;0;1;0;0;0
2020-12-07 10:45:00;56;32;28;27;15;20;23;29;31;35;2;0;1;0;0;1;0
2020-12-07 11:00:00;45;33;24;24;11;18;29;34;38;42;0;0;0;0;0;8;0
2020-12-07 11:15:00;47;21;24;30;22;23;32;35;44;42;0;0;0;0;2;0;0
2020-12-07 11:30:00;38;24;33;32;11;31;27;39;37;34;1;0;1;0;0;1;0
2020-12-07 11:45:00;43;26;29;18;13;17;28;35;33;40;0;0;0;0;3;0;0
2020-12-07 12:00:00;53;30;33;48;18;20;35;35;40;27;0;3;5;8;1;1;0
2020-12-07 12:15:00;47;37;36;58;19;10;25;24;26;33;2;0;0;0;0;2;0
2020-12-07 12:30:00;49;30;26;26;12;17;33;34;42;38;0;0;0;2;0;0;0
2020-12-07 12:45:00;64;40;40;36;15;20;27;50;46;47;0;0;0;0;0;0;0
2020-12-07 13:00:00;59;24;39;42;15;22;28;44;35;39;0;0;0;0;1;0;0
2020-12-07 13:15:00;83;30;46;42;13;24;35;36;43;38;0;0;3;0;0;0;0
2020-12-07 13:30:00;97;19;58;72;17;20;32;37;39;47;0;0;0;0;0;1;0
2020-12-07 13:45:00;100;31;65;72;9;14;37;49;42;50;0;0;0;0;3;0;0
2020-12-07 14:00:00;74;39;45;46;20;14;29;63;58;70;0;0;0;2;1;0;0
2020-12-07 14:15:00;49;34;25;27;16;27;29;88;81;115;0;0;2;2;0;1;0
2020-12-07 14:30:00;93;42;20;23;20;18;25;63;62;85;0;0;2;0;0;2;0
2020-12-07 14:45:00;44;47;30;24;15;27;30;84;59;91;3;0;0;0;5;0;0
2020-12-07 15:00:00;51;42;31;34;19;23;28;60;47;84;1;0;0;0;4;0;0
2020-12-07 15:15:00;43;33;28;24;13;22;27;69;72;88;0;0;0;0;0;8;0
2020-12-07 15:30:00;55;43;36;33;24;25;42;62;74;78;2;3;0;2;0;0;0
2020-12-07 15:45:00;44;23;26;29;16;27;29;56;72;42;0;0;0;0;1;2;0
2020-12-07 16:00:00;43;26;31;34;11;30;26;50;53;60;0;0;0;1;7;2;0
2020-12-07 16:15:00;53;39;46;51;22;32;30;58;61;56;1;0;8;1;0;0;0
