DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-11-25 00:00:00;4;5;1;1;0;0;0;0
2019-11-25 00:15:00;5;3;2;2;0;0;0;0
2019-11-25 00:30:00;2;2;0;1;0;0;0;0
2019-11-25 00:45:00;2;3;1;0;0;0;0;0
2019-11-25 01:00:00;1;5;0;0;0;0;0;0
2019-11-25 01:15:00;6;0;0;0;0;0;0;0
2019-11-25 01:30:00;1;2;1;0;0;0;0;0
2019-11-25 01:45:00;2;2;0;1;0;0;0;0
2019-11-25 02:00:00;0;0;2;2;0;0;0;0
2019-11-25 02:15:00;2;1;1;1;0;0;0;0
2019-11-25 02:30:00;2;2;1;0;0;0;0;0
2019-11-25 02:45:00;4;1;1;1;0;0;0;0
2019-11-25 03:00:00;2;3;1;1;0;0;0;0
2019-11-25 03:15:00;1;0;0;0;0;0;0;0
2019-11-25 03:30:00;1;2;1;2;0;0;0;0
2019-11-25 03:45:00;2;1;0;0;0;0;0;0
2019-11-25 04:00:00;3;2;1;1;0;0;0;0
2019-11-25 04:15:00;4;3;1;1;0;0;0;0
2019-11-25 04:30:00;6;2;1;3;0;0;0;0
2019-11-25 04:45:00;3;3;0;0;0;0;0;0
2019-11-25 05:00:00;15;9;2;2;0;0;0;0
2019-11-25 05:15:00;29;15;3;3;0;0;0;0
2019-11-25 05:30:00;29;20;1;0;0;0;0;0
2019-11-25 05:45:00;43;37;3;1;0;0;1;2
2019-11-25 06:00:00;47;36;4;4;0;0;1;0
2019-11-25 06:15:00;59;46;4;3;0;0;0;0
2019-11-25 06:30:00;100;34;4;5;0;0;1;0
2019-11-25 06:45:00;77;57;4;4;0;0;1;0
2019-11-25 07:00:00;111;50;0;2;0;0;0;0
2019-11-25 07:15:00;90;64;2;3;0;0;0;0
2019-11-25 07:30:00;124;65;0;0;0;0;0;0
2019-11-25 07:45:00;95;66;5;3;0;0;5;0
2019-11-25 08:00:00;114;71;6;3;0;0;0;0
