DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-11-20 00:00:00;0;4;3;0;3;4;2;4;1;0;4;1;1
2020-11-20 00:15:00;0;2;4;1;1;7;3;4;0;0;4;1;3
2020-11-20 00:30:00;0;3;0;0;3;4;2;2;1;1;3;4;2
2020-11-20 00:45:00;0;1;2;1;2;5;1;3;1;0;5;9;3
2020-11-20 01:00:00;0;5;3;0;1;7;2;5;0;0;2;2;1
2020-11-20 01:15:00;0;3;6;0;1;7;1;2;1;0;3;0;0
2020-11-20 01:30:00;0;6;6;0;2;3;0;4;0;0;1;2;4
2020-11-20 01:45:00;0;3;1;0;1;3;0;1;0;0;3;0;1
2020-11-20 02:00:00;0;6;2;2;0;0;0;1;0;0;0;1;1
2020-11-20 02:15:00;0;1;0;0;1;3;1;1;0;0;0;1;0
2020-11-20 02:30:00;0;3;0;0;4;5;1;0;0;0;1;4;5
2020-11-20 02:45:00;0;1;2;0;0;1;0;0;0;0;2;3;1
2020-11-20 03:00:00;0;3;3;0;1;2;0;1;1;0;3;2;3
2020-11-20 03:15:00;0;2;0;0;1;3;1;2;2;0;5;1;6
2020-11-20 03:30:00;0;4;2;1;0;2;0;2;0;1;0;2;3
2020-11-20 03:45:00;0;2;1;0;0;2;1;0;1;0;4;4;1
2020-11-20 04:00:00;0;4;1;0;1;3;1;2;3;1;2;5;4
2020-11-20 04:15:00;0;3;3;0;4;7;2;2;0;1;5;3;2
2020-11-20 04:30:00;0;2;1;0;2;9;3;10;2;0;17;9;5
2020-11-20 04:45:00;0;3;0;1;3;10;5;10;6;2;24;18;3
2020-11-20 05:00:00;0;15;12;2;6;12;12;30;16;2;58;54;8
2020-11-20 05:15:00;0;11;6;2;5;28;8;55;37;2;74;74;10
2020-11-20 05:30:00;0;20;17;2;18;41;15;52;44;4;58;59;45
2020-11-20 05:45:00;0;22;16;0;36;79;34;40;50;4;45;54;23
2020-11-20 06:00:00;0;25;24;4;26;78;28;51;39;1;34;39;22
2020-11-20 06:15:00;0;28;21;1;21;53;27;57;49;4;60;54;15
2020-11-20 06:30:00;0;27;26;4;19;46;14;88;84;3;57;64;30
2020-11-20 06:45:00;0;25;25;2;29;68;19;74;92;3;54;57;23
2020-11-20 07:00:00;0;33;31;5;22;40;14;63;99;9;49;52;24
2020-11-20 07:15:00;0;40;25;5;26;64;9;121;151;6;60;54;44
2020-11-20 07:30:00;0;58;60;7;41;71;27;118;134;8;76;76;67
2020-11-20 07:45:00;0;53;55;5;59;69;30;86;87;16;64;57;64
2020-11-20 08:00:00;0;65;46;8;54;63;19;68;72;12;55;59;53
2020-11-20 08:15:00;0;35;34;2;24;50;20;61;64;3;57;57;61
2020-11-20 08:30:00;0;46;47;8;34;47;20;79;73;8;61;44;45
2020-11-20 08:45:00;0;46;46;12;52;46;19;60;50;6;46;50;35
2020-11-20 09:00:00;0;40;33;6;39;41;17;58;45;14;39;33;30
2020-11-20 09:15:00;0;38;43;10;32;43;15;67;60;11;53;47;46
2020-11-20 09:30:00;0;51;43;7;37;49;21;73;45;13;55;45;42
2020-11-20 09:45:00;0;45;34;13;40;52;24;72;52;11;58;46;34
2020-11-20 10:00:00;0;58;51;9;46;65;14;58;41;10;50;55;63
2020-11-20 10:15:00;0;52;39;9;39;67;16;61;40;10;57;55;32
2020-11-20 10:30:00;0;73;47;3;32;47;17;75;49;10;62;44;38
2020-11-20 10:45:00;0;56;48;9;36;61;29;58;42;11;48;41;38
2020-11-20 11:00:00;0;62;44;14;46;65;33;54;44;8;57;54;39
2020-11-20 11:15:00;0;68;51;20;41;58;29;53;52;17;61;57;44
2020-11-20 11:30:00;0;67;60;13;53;59;28;86;53;14;60;67;48
2020-11-20 11:45:00;0;55;74;15;55;77;31;73;43;14;59;52;44
2020-11-20 12:00:00;0;75;71;16;61;79;27;85;54;17;70;71;49
2020-11-20 12:15:00;0;81;78;11;57;81;32;77;48;17;68;67;60
2020-11-20 12:30:00;0;81;72;7;64;92;35;73;58;9;61;56;44
2020-11-20 12:45:00;0;78;82;19;51;77;30;92;70;18;67;66;49
2020-11-20 13:00:00;0;106;116;11;46;79;42;74;61;14;62;69;58
2020-11-20 13:15:00;0;119;150;16;56;97;32;75;66;18;81;95;34
2020-11-20 13:30:00;0;98;102;17;39;78;21;88;80;12;82;98;41
2020-11-20 13:45:00;0;83;83;14;49;68;20;80;60;11;70;86;36
2020-11-20 14:00:00;0;100;119;8;69;96;33;87;69;11;62;77;40
2020-11-20 14:15:00;0;80;86;16;77;92;37;68;53;16;51;48;47
2020-11-20 14:30:00;0;109;121;17;93;117;37;73;57;22;54;62;44
2020-11-20 14:45:00;0;81;92;14;64;94;40;86;59;14;74;65;49
2020-11-20 15:00:00;0;71;91;15;61;146;29;68;41;9;76;52;43
2020-11-20 15:15:00;0;81;72;14;65;92;43;75;62;17;69;52;53
2020-11-20 15:30:00;0;85;80;16;72;87;35;77;54;20;77;64;56
2020-11-20 15:45:00;0;69;88;4;48;80;27;64;57;17;71;72;44
2020-11-20 16:00:00;0;82;78;14;40;60;38;74;70;17;73;67;46
2020-11-20 16:15:00;0;67;51;11;45;49;33;72;44;13;58;59;42
2020-11-20 16:30:00;0;53;58;7;53;66;24;79;65;11;66;56;44
2020-11-20 16:45:00;0;67;57;8;38;56;19;65;46;12;53;55;40
2020-11-20 17:00:00;0;66;63;9;60;83;35;76;62;21;71;59;51
2020-11-20 17:15:00;0;80;76;10;59;84;31;62;40;13;66;51;42
2020-11-20 17:30:00;0;60;53;7;48;69;29;61;38;9;49;50;32
2020-11-20 17:45:00;0;66;63;9;40;67;32;69;30;7;59;55;30
2020-11-20 18:00:00;0;47;43;7;38;59;32;73;44;11;50;57;32
2020-11-20 18:15:00;0;60;52;8;36;57;22;49;31;12;41;38;29
2020-11-20 18:30:00;0;47;45;6;32;56;17;60;32;5;38;41;27
2020-11-20 18:45:00;0;39;39;8;39;47;23;56;22;6;40;49;30
2020-11-20 19:00:00;0;39;40;4;27;48;15;41;33;4;44;38;30
2020-11-20 19:15:00;0;35;36;4;34;41;13;49;27;7;41;50;17
2020-11-20 19:30:00;0;34;28;7;25;37;14;43;28;4;32;30;20
2020-11-20 19:45:00;0;38;26;7;23;35;10;47;23;8;32;34;20
2020-11-20 20:00:00;0;35;27;9;25;33;12;44;26;35;38;35;27
2020-11-20 20:15:00;0;28;19;7;18;36;13;52;22;9;32;29;25
2020-11-20 20:30:00;0;25;17;6;23;32;9;30;13;10;32;29;22
2020-11-20 20:45:00;0;25;20;5;11;18;10;42;17;8;41;43;15
2020-11-20 21:00:00;0;21;17;5;15;26;5;33;17;5;55;58;18
2020-11-20 21:15:00;0;19;11;1;12;28;8;45;19;4;38;50;14
2020-11-20 21:30:00;0;15;15;3;19;39;12;45;17;3;39;35;12
2020-11-20 21:45:00;0;14;10;3;35;69;11;19;7;3;20;24;13
2020-11-20 22:00:00;0;25;24;5;28;60;14;27;9;8;18;12;14
2020-11-20 22:15:00;0;12;8;5;18;37;8;19;8;0;9;13;8
2020-11-20 22:30:00;0;21;19;2;6;25;8;17;8;1;15;12;15
2020-11-20 22:45:00;0;13;10;1;6;18;7;18;11;1;12;19;3
2020-11-20 23:00:00;0;10;6;4;9;8;2;13;4;2;9;7;10
2020-11-20 23:15:00;0;9;8;2;10;20;6;15;7;4;14;15;9
2020-11-20 23:30:00;0;12;6;1;6;14;4;10;4;0;11;8;3
2020-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
