DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-09-11 00:00:00;0;11;3;2;0;3;22;10;0;0
2019-09-11 00:15:00;0;11;0;1;1;0;15;4;0;0
2019-09-11 00:30:00;0;14;0;0;0;5;18;4;0;0
2019-09-11 00:45:00;0;10;0;1;1;0;8;3;0;0
2019-09-11 01:00:00;0;20;1;2;2;1;6;1;0;0
2019-09-11 01:15:00;0;7;0;1;0;1;10;6;0;0
2019-09-11 01:30:00;0;7;0;0;1;0;7;5;0;0
2019-09-11 01:45:00;0;3;0;0;0;0;3;0;0;0
2019-09-11 02:00:00;0;7;0;0;2;1;8;0;0;0
2019-09-11 02:15:00;0;5;0;0;2;0;7;2;0;0
2019-09-11 02:30:00;0;5;0;1;0;0;8;3;0;0
2019-09-11 02:45:00;0;4;0;0;0;0;1;0;0;0
2019-09-11 03:00:00;0;5;1;0;0;1;10;4;0;0
2019-09-11 03:15:00;0;5;0;0;1;1;3;5;0;0
2019-09-11 03:30:00;0;3;0;0;0;0;7;2;0;0
2019-09-11 03:45:00;0;7;0;0;0;3;14;4;0;0
2019-09-11 04:00:00;0;9;0;0;1;4;9;4;0;0
2019-09-11 04:15:00;0;10;1;0;1;2;10;7;0;0
2019-09-11 04:30:00;0;29;0;0;1;9;20;8;0;0
2019-09-11 04:45:00;0;23;0;1;2;21;38;10;0;0
2019-09-11 05:00:00;0;38;1;5;2;91;58;45;0;0
2019-09-11 05:15:00;0;51;1;3;0;199;89;117;0;0
2019-09-11 05:30:00;0;61;4;8;8;178;87;135;0;0
2019-09-11 05:45:00;0;134;24;48;47;157;66;124;0;0
2019-09-11 06:00:00;0;135;35;68;77;136;71;109;0;0
2019-09-11 06:15:00;0;122;10;15;19;195;71;143;0;0
2019-09-11 06:30:00;0;118;3;10;17;217;90;153;0;0
2019-09-11 06:45:00;0;120;6;14;15;271;99;187;0;0
2019-09-11 07:00:00;0;93;17;16;16;234;87;177;0;0
2019-09-11 07:15:00;0;104;7;20;10;207;86;183;0;0
2019-09-11 07:30:00;0;130;13;21;19;216;97;182;0;0
2019-09-11 07:45:00;0;145;11;19;15;251;105;189;0;0
2019-09-11 08:00:00;0;126;3;15;15;257;100;209;0;0
2019-09-11 08:15:00;0;122;10;17;17;243;88;190;0;0
2019-09-11 08:30:00;0;125;13;17;18;180;91;161;0;0
2019-09-11 08:45:00;0;112;4;15;19;128;82;153;0;0
2019-09-11 09:00:00;0;92;15;10;25;107;76;126;0;0
2019-09-11 09:15:00;0;97;5;16;22;69;82;124;0;0
2019-09-11 09:30:00;0;96;8;14;17;78;91;139;0;0
2019-09-11 09:45:00;0;110;15;17;18;62;88;137;0;0
2019-09-11 10:00:00;0;126;10;23;30;56;76;104;0;0
2019-09-11 10:15:00;0;128;8;19;27;65;78;118;0;0
2019-09-11 10:30:00;0;105;13;24;26;43;81;109;0;0
2019-09-11 10:45:00;0;122;12;18;25;58;81;107;0;0
2019-09-11 11:00:00;0;136;16;26;27;48;79;121;0;0
2019-09-11 11:15:00;0;121;9;15;18;47;79;102;0;0
2019-09-11 11:30:00;0;126;11;21;18;54;86;127;0;0
2019-09-11 11:45:00;0;128;12;18;28;60;95;120;0;0
2019-09-11 12:00:00;0;133;25;26;29;53;87;120;0;0
2019-09-11 12:15:00;0;113;13;17;27;48;77;102;0;0
2019-09-11 12:30:00;0;134;19;28;30;56;87;125;0;0
2019-09-11 12:45:00;0;144;19;28;33;76;89;118;0;0
2019-09-11 13:00:00;0;145;12;21;33;94;103;136;0;0
2019-09-11 13:15:00;0;150;22;35;44;94;102;156;0;0
2019-09-11 13:30:00;0;137;10;36;49;147;92;158;0;0
2019-09-11 13:45:00;0;138;18;39;49;126;102;175;0;0
2019-09-11 14:00:00;0;177;34;58;58;81;102;128;0;0
2019-09-11 14:15:00;0;181;34;76;77;56;90;125;0;0
2019-09-11 14:30:00;0;205;28;85;98;35;83;145;0;0
2019-09-11 14:45:00;0;170;44;80;98;40;93;136;0;0
2019-09-11 15:00:00;0;165;59;80;88;59;103;146;0;0
2019-09-11 15:15:00;0;180;34;86;102;48;89;138;0;0
2019-09-11 15:30:00;0;182;45;97;95;43;84;143;0;0
2019-09-11 15:45:00;0;167;26;76;84;44;112;169;0;0
2019-09-11 16:00:00;0;190;35;91;90;36;104;171;0;0
2019-09-11 16:15:00;0;176;42;88;81;34;102;154;0;0
2019-09-11 16:30:00;0;175;50;95;101;24;112;159;0;0
2019-09-11 16:45:00;0;178;32;67;79;25;115;152;0;0
2019-09-11 17:00:00;0;186;42;72;76;29;113;150;0;0
2019-09-11 17:15:00;0;182;34;78;85;31;153;175;0;0
2019-09-11 17:30:00;0;174;31;72;73;30;124;168;0;0
2019-09-11 17:45:00;0;176;29;60;72;26;116;155;0;0
2019-09-11 18:00:00;0;185;27;43;52;28;110;141;0;0
2019-09-11 18:15:00;0;167;21;38;45;16;103;159;0;0
2019-09-11 18:30:00;0;162;24;30;39;19;106;140;0;0
2019-09-11 18:45:00;0;149;12;25;33;24;111;146;0;0
2019-09-11 19:00:00;0;134;7;17;23;27;97;128;0;0
2019-09-11 19:15:00;0;119;8;18;17;12;96;107;0;0
2019-09-11 19:30:00;0;106;6;11;16;19;74;100;0;0
2019-09-11 19:45:00;0;112;5;6;12;12;69;96;0;0
2019-09-11 20:00:00;0;116;4;8;15;18;84;84;0;0
2019-09-11 20:15:00;0;92;4;7;6;19;67;78;0;0
2019-09-11 20:30:00;0;64;1;5;12;23;60;72;0;0
2019-09-11 20:45:00;0;86;5;4;7;55;66;73;0;0
2019-09-11 21:00:00;0;80;0;13;15;114;66;90;0;0
2019-09-11 21:15:00;0;69;2;5;8;120;68;84;0;0
2019-09-11 21:30:00;0;74;5;12;9;86;67;82;0;0
2019-09-11 21:45:00;0;73;7;38;51;24;49;44;0;0
2019-09-11 22:00:00;0;127;26;77;76;6;50;37;0;0
2019-09-11 22:15:00;0;98;11;22;24;8;48;44;0;0
2019-09-11 22:30:00;0;50;3;5;6;1;35;32;0;0
2019-09-11 22:45:00;0;26;0;2;3;7;26;22;0;0
2019-09-11 23:00:00;0;31;0;1;3;3;25;16;0;0
2019-09-11 23:15:00;0;25;1;1;3;0;23;13;0;0
2019-09-11 23:30:00;0;15;0;1;1;5;33;20;0;0
2019-09-11 23:45:00;0;16;0;4;0;2;18;8;0;0
