DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-03 00:00:00;0;0;8;0;1;7;0;0;0;0;0;0;0;0
2020-09-03 00:15:00;0;0;3;0;1;14;0;0;0;0;0;0;0;0
2020-09-03 00:30:00;0;0;1;1;1;4;0;0;0;0;0;0;0;0
2020-09-03 00:45:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-09-03 01:00:00;1;0;4;0;0;8;0;0;0;0;0;0;0;0
2020-09-03 01:15:00;0;0;3;0;0;13;0;0;0;0;0;0;0;0
2020-09-03 01:30:00;1;0;6;0;0;1;0;0;0;0;0;0;0;0
2020-09-03 01:45:00;0;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-09-03 02:00:00;0;0;2;0;0;7;0;0;0;0;0;0;0;0
2020-09-03 02:15:00;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-09-03 02:30:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-03 02:45:00;0;0;8;0;0;3;0;0;0;0;0;0;0;0
2020-09-03 03:00:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-09-03 03:15:00;1;0;6;0;0;2;0;0;0;0;0;0;0;0
2020-09-03 03:30:00;0;0;2;0;0;5;0;0;0;0;0;0;0;0
2020-09-03 03:45:00;1;0;4;1;1;2;0;0;0;0;0;0;0;0
2020-09-03 04:00:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-09-03 04:15:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-09-03 04:30:00;1;0;9;0;0;11;0;0;0;0;0;0;0;0
2020-09-03 04:45:00;0;0;24;0;0;5;0;0;0;0;0;0;0;0
2020-09-03 05:00:00;0;0;68;2;2;13;0;0;0;0;0;0;0;0
2020-09-03 05:15:00;1;0;113;2;2;7;0;0;0;0;0;0;0;0
2020-09-03 05:30:00;0;0;119;4;5;15;0;0;0;0;0;0;0;0
2020-09-03 05:45:00;2;0;139;4;4;53;0;0;0;0;0;0;0;0
2020-09-03 06:00:00;0;0;92;1;1;75;0;0;0;0;0;0;0;0
2020-09-03 06:15:00;2;0;151;2;2;67;0;0;0;0;0;0;0;0
2020-09-03 06:30:00;1;0;216;5;6;60;0;0;0;0;0;0;0;0
2020-09-03 06:45:00;0;0;177;10;11;60;0;1;0;0;0;0;0;0
2020-09-03 07:00:00;0;0;187;8;9;57;0;2;0;0;0;0;0;0
2020-09-03 07:15:00;1;0;220;17;18;71;0;2;0;0;0;0;1;0
2020-09-03 07:30:00;1;0;215;17;22;85;0;0;0;0;0;0;0;0
2020-09-03 07:45:00;6;0;218;12;15;97;0;0;0;0;0;0;0;0
2020-09-03 08:00:00;3;0;149;19;21;78;0;0;0;0;0;0;0;0
2020-09-03 08:15:00;3;0;160;12;18;93;0;2;0;0;0;0;0;0
2020-09-03 08:30:00;4;0;160;11;14;95;0;2;0;0;0;0;0;0
2020-09-03 08:45:00;5;0;133;12;15;88;0;0;0;0;0;0;0;0
2020-09-03 09:00:00;2;0;141;10;11;90;0;1;0;0;0;0;0;0
2020-09-03 09:15:00;2;0;121;9;12;73;0;1;0;0;0;0;1;0
2020-09-03 09:30:00;1;0;137;6;7;89;0;3;0;0;1;0;0;0
2020-09-03 09:45:00;1;0;153;14;19;104;0;2;0;0;0;0;0;0
2020-09-03 10:00:00;2;0;151;10;15;107;0;1;0;0;2;0;1;0
2020-09-03 10:15:00;7;0;105;14;20;93;0;3;0;0;0;0;0;0
2020-09-03 10:30:00;2;0;142;12;14;104;0;2;0;0;0;0;2;0
2020-09-03 10:45:00;1;0;111;7;8;126;0;2;0;0;0;0;2;0
2020-09-03 11:00:00;1;0;108;7;11;114;0;2;0;0;1;0;1;0
2020-09-03 11:15:00;3;0;122;9;12;126;0;4;0;0;0;0;0;0
2020-09-03 11:30:00;0;0;140;5;11;151;0;5;0;0;7;0;3;0
2020-09-03 11:45:00;4;0;113;8;22;148;0;7;0;0;0;0;0;0
2020-09-03 12:00:00;5;0;113;11;12;143;0;4;0;0;0;0;1;0
2020-09-03 12:15:00;1;0;109;7;12;134;0;5;0;0;0;0;0;0
2020-09-03 12:30:00;2;0;100;11;13;108;0;3;0;0;0;0;1;0
2020-09-03 12:45:00;2;0;109;12;14;156;0;2;0;0;1;0;0;0
2020-09-03 13:00:00;0;0;127;7;11;150;0;5;0;0;2;0;0;0
2020-09-03 13:15:00;2;0;164;13;19;146;0;1;0;0;1;0;3;0
2020-09-03 13:30:00;3;0;174;11;20;131;0;3;0;0;0;0;0;0
2020-09-03 13:45:00;5;0;163;10;13;150;0;4;0;0;1;0;1;0
2020-09-03 14:00:00;3;0;132;12;17;192;0;5;0;0;0;0;5;0
2020-09-03 14:15:00;2;0;109;9;12;193;0;3;0;0;0;0;2;0
2020-09-03 14:30:00;18;0;127;4;16;220;0;1;0;0;2;0;1;0
2020-09-03 14:45:00;2;0;101;14;17;212;0;3;0;0;0;0;2;0
2020-09-03 15:00:00;5;0;127;11;15;199;0;2;0;0;1;0;6;0
2020-09-03 15:15:00;1;0;112;11;15;181;0;3;0;0;0;0;1;0
2020-09-03 15:30:00;2;0;129;12;16;201;0;1;0;0;0;0;0;0
2020-09-03 15:45:00;1;0;116;14;21;216;0;2;0;0;0;0;3;0
2020-09-03 16:00:00;4;0;133;9;9;198;0;0;0;0;0;0;1;0
2020-09-03 16:15:00;6;0;126;17;13;264;0;1;0;0;0;0;1;0
2020-09-03 16:30:00;4;0;135;14;16;217;0;3;0;0;1;0;2;0
2020-09-03 16:45:00;0;0;112;9;15;254;0;5;0;0;0;0;1;0
2020-09-03 17:00:00;2;0;146;13;19;246;0;11;0;0;2;0;0;0
2020-09-03 17:15:00;4;0;137;15;19;212;0;4;0;0;0;0;0;0
2020-09-03 17:30:00;4;0;119;13;20;221;0;6;0;0;1;0;0;0
2020-09-03 17:45:00;4;0;122;22;25;184;0;2;0;0;1;0;1;0
2020-09-03 18:00:00;3;0;116;12;20;185;0;3;0;0;0;0;2;0
2020-09-03 18:15:00;3;0;117;9;14;207;0;4;0;0;1;0;1;0
2020-09-03 18:30:00;3;0;115;13;16;172;0;1;0;0;0;0;2;0
