DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-05-07 00:00:00;0;1;4;4;1;2;1;1;0;0;0;0;0
2020-05-07 00:15:00;0;5;1;2;3;1;3;4;0;0;0;0;0
2020-05-07 00:30:00;2;7;3;3;1;0;1;0;0;0;0;0;0
2020-05-07 00:45:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-05-07 01:00:00;1;3;1;1;0;1;0;2;0;0;0;0;0
2020-05-07 01:15:00;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-05-07 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 01:45:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-07 02:00:00;0;2;1;1;0;1;0;2;0;0;0;0;0
2020-05-07 02:15:00;0;1;0;0;1;0;1;3;0;0;0;0;0
2020-05-07 02:30:00;0;2;0;1;0;2;0;1;0;0;0;0;0
2020-05-07 02:45:00;0;2;0;0;0;2;0;0;0;0;0;0;0
2020-05-07 03:00:00;2;0;1;1;1;2;1;0;0;0;0;0;0
2020-05-07 03:15:00;0;0;2;1;0;1;0;1;0;0;0;0;0
2020-05-07 03:30:00;0;0;1;1;0;1;1;1;0;0;0;0;0
2020-05-07 03:45:00;0;0;0;0;0;1;0;1;0;0;0;0;0
2020-05-07 04:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 04:15:00;2;2;0;0;1;1;1;3;0;0;0;0;0
2020-05-07 04:30:00;1;5;3;3;0;2;0;5;0;0;0;0;0
2020-05-07 04:45:00;1;6;12;12;1;2;1;3;0;0;0;0;0
2020-05-07 05:00:00;2;15;16;17;4;10;4;26;0;0;0;0;0
2020-05-07 05:15:00;0;32;68;71;5;21;6;68;0;0;0;0;0
2020-05-07 05:30:00;1;57;60;56;21;44;18;62;0;0;0;0;0
2020-05-07 05:45:00;1;53;22;23;6;26;8;36;0;0;0;0;0
2020-05-07 06:00:00;8;30;16;17;7;18;6;44;0;0;0;0;0
2020-05-07 06:15:00;1;30;12;12;14;30;14;59;0;0;0;0;0
2020-05-07 06:30:00;7;37;41;42;15;46;15;81;0;0;0;0;0
2020-05-07 06:45:00;11;48;32;35;10;34;8;93;0;0;0;0;0
2020-05-07 07:00:00;7;40;26;26;19;23;21;69;0;0;0;0;0
2020-05-07 07:15:00;11;51;24;23;15;29;14;80;0;0;0;0;0
