DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-10-30 00:00:00;4;2;4;3;3;5;4;0;6;0;0;0;0;0;0
2019-10-30 00:15:00;2;5;8;4;4;4;2;0;7;0;0;0;0;0;0
2019-10-30 00:30:00;4;0;2;3;2;2;2;1;4;0;0;0;0;0;0
2019-10-30 00:45:00;2;1;2;4;3;3;1;0;4;0;0;0;0;0;0
2019-10-30 01:00:00;3;0;4;2;2;2;2;1;9;0;0;0;0;0;0
2019-10-30 01:15:00;1;3;4;3;3;1;0;0;7;0;0;0;0;0;0
2019-10-30 01:30:00;1;2;3;3;2;3;2;0;4;0;0;0;0;0;0
2019-10-30 01:45:00;3;0;2;1;1;1;0;1;4;0;0;0;0;0;0
2019-10-30 02:00:00;3;1;2;2;2;2;1;0;3;0;0;0;0;0;0
2019-10-30 02:15:00;4;1;2;1;1;2;2;0;5;0;0;0;0;0;0
2019-10-30 02:30:00;7;4;6;3;3;2;1;0;4;0;0;0;0;0;0
2019-10-30 02:45:00;2;0;3;0;0;0;0;0;4;0;0;0;0;0;0
2019-10-30 03:00:00;2;2;3;2;2;0;0;0;1;0;0;0;0;0;0
2019-10-30 03:15:00;4;3;6;2;2;0;0;0;2;0;0;0;0;0;0
2019-10-30 03:30:00;1;1;1;2;2;2;1;1;3;0;0;0;0;0;0
2019-10-30 03:45:00;2;1;1;3;3;2;1;0;6;0;0;0;0;0;0
2019-10-30 04:00:00;4;6;7;4;4;1;0;0;4;0;0;0;0;0;0
2019-10-30 04:15:00;10;2;5;3;2;2;1;0;5;0;0;0;0;0;0
2019-10-30 04:30:00;10;3;10;10;9;4;3;4;6;0;0;0;0;0;0
2019-10-30 04:45:00;7;15;17;5;5;1;1;2;9;0;0;0;0;0;0
2019-10-30 05:00:00;16;51;49;5;5;0;0;3;10;0;0;0;0;0;0
2019-10-30 05:15:00;20;105;100;7;7;6;4;4;21;0;0;0;0;0;0
2019-10-30 05:30:00;29;119;120;13;15;5;4;6;66;0;0;0;0;0;0
2019-10-30 05:45:00;34;65;66;62;71;21;23;1;81;0;0;0;1;0;0
2019-10-30 06:00:00;55;97;88;60;64;31;38;4;79;0;0;0;1;0;0
2019-10-30 06:15:00;47;83;82;28;31;28;29;3;88;0;0;0;0;0;0
2019-10-30 06:30:00;69;124;113;49;54;14;17;6;99;0;0;0;0;0;0
2019-10-30 06:45:00;78;116;115;33;39;10;9;6;149;0;0;0;0;0;0
2019-10-30 07:00:00;82;83;78;21;24;19;20;3;128;0;0;1;0;0;0
2019-10-30 07:15:00;110;91;91;26;28;12;11;6;166;0;0;0;0;0;0
2019-10-30 07:30:00;108;76;76;38;40;18;20;9;118;0;0;0;0;0;0
2019-10-30 07:45:00;102;70;66;34;37;31;32;8;138;0;0;1;2;0;0
2019-10-30 08:00:00;96;53;57;29;33;17;18;10;113;0;0;0;0;0;0
2019-10-30 08:15:00;107;62;64;36;37;24;33;11;123;0;0;1;1;0;0
2019-10-30 08:30:00;113;51;49;52;50;29;35;4;106;0;0;0;1;0;0
2019-10-30 08:45:00;95;32;30;20;21;20;25;6;108;0;0;1;0;0;0
2019-10-30 09:00:00;93;31;30;26;26;31;37;8;80;0;0;1;1;0;0
2019-10-30 09:15:00;106;25;23;37;43;31;33;5;91;0;0;2;0;0;0
2019-10-30 09:30:00;118;28;32;37;39;33;42;9;72;0;0;4;0;0;0
2019-10-30 09:45:00;90;32;36;45;53;27;28;9;78;0;0;2;1;0;0
2019-10-30 10:00:00;98;35;32;42;50;29;33;3;85;0;0;1;0;0;0
2019-10-30 10:15:00;90;27;27;49;51;39;40;9;79;0;0;1;0;0;0
2019-10-30 10:30:00;100;37;44;59;66;41;43;7;82;0;0;5;0;0;0
2019-10-30 10:45:00;104;34;36;51;54;47;53;9;77;0;0;0;0;0;0
2019-10-30 11:00:00;113;35;40;62;68;35;44;7;62;0;0;1;0;0;0
2019-10-30 11:15:00;107;39;42;56;63;41;45;7;86;0;0;0;0;0;0
2019-10-30 11:30:00;115;42;44;51;52;43;50;12;83;0;0;0;0;0;0
2019-10-30 11:45:00;101;54;47;56;61;52;61;14;102;0;0;2;4;0;0
2019-10-30 12:00:00;120;37;41;72;77;51;56;10;77;0;0;1;0;0;0
2019-10-30 12:15:00;125;49;49;61;67;45;47;10;77;0;0;3;0;0;0
2019-10-30 12:30:00;104;42;40;50;55;47;53;8;78;0;0;2;1;0;0
2019-10-30 12:45:00;106;56;52;58;64;36;43;17;88;0;0;7;0;0;0
2019-10-30 13:00:00;106;55;48;54;70;45;52;11;95;0;0;4;0;0;0
2019-10-30 13:15:00;101;63;65;68;78;30;34;14;81;0;0;1;0;0;0
2019-10-30 13:30:00;87;73;75;54;61;42;49;11;81;0;0;1;0;0;0
2019-10-30 13:45:00;109;88;85;70;80;36;45;12;69;0;0;0;0;0;0
2019-10-30 14:00:00;116;83;81;103;108;72;78;10;71;0;0;0;0;0;0
2019-10-30 14:15:00;118;44;47;144;159;96;102;7;76;0;0;2;1;0;0
2019-10-30 14:30:00;133;41;36;126;134;84;92;5;62;0;0;3;2;0;0
2019-10-30 14:45:00;126;49;54;104;114;54;60;5;78;0;0;0;0;0;0
2019-10-30 15:00:00;143;50;45;90;100;42;46;6;68;0;0;2;0;0;0
2019-10-30 15:15:00;129;44;41;104;124;76;79;7;82;0;0;0;3;0;0
2019-10-30 15:30:00;174;43;46;110;114;63;69;9;79;0;0;0;0;0;0
2019-10-30 15:45:00;176;52;47;89;99;75;86;12;97;0;0;0;1;0;0
2019-10-30 16:00:00;170;42;44;98;104;78;85;7;72;0;0;3;1;0;0
2019-10-30 16:15:00;171;50;48;82;91;64;69;7;83;0;0;2;2;0;0
2019-10-30 16:30:00;179;62;55;97;102;70;76;11;78;0;0;1;3;0;0
2019-10-30 16:45:00;183;56;50;80;89;60;70;12;74;0;0;0;2;0;0
2019-10-30 17:00:00;167;55;48;86;95;81;89;5;64;0;0;0;1;0;0
2019-10-30 17:15:00;167;58;59;86;91;55;62;5;86;0;0;0;1;0;0
2019-10-30 17:30:00;151;42;41;56;63;48;54;3;73;0;0;0;0;0;0
2019-10-30 17:45:00;123;42;37;62;72;37;44;6;57;0;0;2;0;0;0
2019-10-30 18:00:00;142;41;38;49;58;41;48;8;67;0;0;0;3;0;0
2019-10-30 18:15:00;111;29;30;42;49;37;43;4;71;0;0;0;0;0;0
2019-10-30 18:30:00;126;39;38;34;35;29;36;9;47;0;0;0;0;0;0
2019-10-30 18:45:00;85;23;27;46;49;41;43;2;52;0;0;0;1;0;0
2019-10-30 19:00:00;81;25;29;36;39;23;22;2;66;0;0;0;1;0;0
2019-10-30 19:15:00;93;26;23;35;38;24;23;1;38;0;0;0;0;0;0
2019-10-30 19:30:00;64;21;25;21;23;15;18;3;29;0;0;0;0;0;0
2019-10-30 19:45:00;49;19;17;28;28;20;21;1;34;0;0;0;0;0;0
2019-10-30 20:00:00;35;11;12;25;25;19;19;1;45;0;0;0;0;0;0
2019-10-30 20:15:00;43;14;14;20;21;13;14;2;24;0;0;0;0;0;0
2019-10-30 20:30:00;33;20;21;18;17;11;12;5;43;0;0;0;0;0;0
2019-10-30 20:45:00;31;21;22;14;15;7;8;3;23;0;0;0;0;0;0
2019-10-30 21:00:00;27;59;61;12;12;9;8;2;40;0;0;0;0;0;0
2019-10-30 21:15:00;26;64;61;18;18;4;4;4;40;0;0;0;0;0;0
2019-10-30 21:30:00;22;23;25;20;25;9;8;1;36;0;0;1;0;0;0
2019-10-30 21:45:00;14;11;12;60;66;19;15;3;26;0;0;0;0;0;0
2019-10-30 22:00:00;24;5;10;86;93;30;35;0;40;0;0;0;0;0;0
2019-10-30 22:15:00;19;10;13;26;30;13;11;2;30;0;0;0;0;0;0
2019-10-30 22:30:00;20;7;8;13;14;11;11;2;23;0;0;0;0;0;0
2019-10-30 22:45:00;10;4;4;9;9;5;5;0;12;0;0;0;0;0;0
2019-10-30 23:00:00;18;10;12;3;2;3;3;1;14;0;0;0;0;0;0
2019-10-30 23:15:00;4;3;4;3;3;2;1;0;7;0;0;0;0;0;0
2019-10-30 23:30:00;5;4;6;2;2;1;1;0;12;0;0;0;0;0;0
2019-10-30 23:45:00;10;4;7;10;9;6;4;1;12;0;0;0;0;0;0
