DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-08-08 00:00:00;0;6;8;2;5;9;4;8;2;1;12;15;7
2019-08-08 00:15:00;0;12;3;1;2;3;1;5;1;0;8;11;4
2019-08-08 00:30:00;0;6;2;2;5;14;7;6;6;1;5;4;4
2019-08-08 00:45:00;0;7;6;0;0;3;1;11;2;1;3;4;3
2019-08-08 01:00:00;0;9;3;0;2;6;2;8;3;0;6;6;2
2019-08-08 01:15:00;0;5;3;0;0;1;2;5;4;1;2;3;1
2019-08-08 01:30:00;0;4;0;1;1;8;1;3;0;0;5;1;2
2019-08-08 01:45:00;0;3;1;0;0;2;1;3;3;0;4;4;2
2019-08-08 02:00:00;0;3;2;0;3;4;1;2;0;0;4;4;0
2019-08-08 02:15:00;0;3;1;1;2;7;1;0;1;1;1;2;0
2019-08-08 02:30:00;0;2;3;0;3;4;2;1;2;0;3;4;2
2019-08-08 02:45:00;0;1;4;1;0;3;0;2;0;0;2;0;0
2019-08-08 03:00:00;0;4;3;1;3;3;0;1;0;0;2;1;1
2019-08-08 03:15:00;0;1;3;0;2;1;0;1;1;1;1;3;1
2019-08-08 03:30:00;0;3;0;0;4;6;1;0;0;1;3;2;2
2019-08-08 03:45:00;0;1;0;0;1;7;1;3;0;2;3;3;1
2019-08-08 04:00:00;0;2;3;0;2;6;2;2;1;1;7;5;2
2019-08-08 04:15:00;0;7;1;0;4;6;0;6;3;2;8;1;3
2019-08-08 04:30:00;0;4;5;0;5;7;2;5;5;0;10;9;3
2019-08-08 04:45:00;0;2;4;1;4;12;5;10;5;2;17;17;9
2019-08-08 05:00:00;0;13;7;1;6;10;5;22;9;4;43;44;8
2019-08-08 05:15:00;0;17;12;0;9;19;8;38;26;0;64;60;8
2019-08-08 05:30:00;0;17;11;2;19;42;16;48;32;3;77;80;14
2019-08-08 05:45:00;0;22;21;3;34;74;15;60;56;12;60;64;25
2019-08-08 06:00:00;0;31;24;2;21;49;17;39;31;6;68;66;25
2019-08-08 06:15:00;0;33;16;3;20;28;13;65;63;4;74;87;34
2019-08-08 06:30:00;0;36;33;4;18;44;12;94;102;3;79;86;34
2019-08-08 06:45:00;0;30;22;2;23;44;12;85;97;8;71;77;42
2019-08-08 07:00:00;0;41;38;10;33;46;12;93;92;8;81;71;43
2019-08-08 07:15:00;0;40;45;6;35;57;14;83;84;15;80;85;31
2019-08-08 07:30:00;0;46;36;6;34;52;18;91;87;13;84;81;33
2019-08-08 07:45:00;0;46;47;9;32;57;18;100;101;14;78;66;56
2019-08-08 08:00:00;0;43;34;3;32;54;19;87;91;9;62;60;35
2019-08-08 08:15:00;0;54;46;8;33;50;11;79;66;21;57;71;34
2019-08-08 08:30:00;0;39;39;10;32;60;13;77;72;13;64;60;42
2019-08-08 08:45:00;0;46;34;15;43;54;13;87;72;16;58;68;42
2019-08-08 09:00:00;0;46;31;9;34;46;17;67;43;21;44;37;46
2019-08-08 09:15:00;0;65;52;7;42;61;25;53;35;10;57;51;32
2019-08-08 09:30:00;0;54;37;9;41;52;11;65;42;17;47;46;28
2019-08-08 09:45:00;0;53;42;10;34;51;14;59;47;20;43;44;35
2019-08-08 10:00:00;0;60;57;12;36;52;15;68;55;18;57;51;40
2019-08-08 10:15:00;0;59;43;11;47;61;16;58;41;8;59;57;42
2019-08-08 10:30:00;0;62;50;14;39;50;6;86;48;18;55;54;36
2019-08-08 10:45:00;0;62;42;15;50;58;25;76;45;18;63;50;40
2019-08-08 11:00:00;0;64;58;8;49;52;16;71;44;22;55;47;36
2019-08-08 11:15:00;0;62;49;8;41;51;23;50;44;16;49;40;49
2019-08-08 11:30:00;0;75;46;15;51;67;20;60;36;16;76;59;41
2019-08-08 11:45:00;0;84;77;16;35;28;19;58;36;15;55;54;37
2019-08-08 12:00:00;0;106;68;17;24;32;19;60;35;14;52;48;46
2019-08-08 12:15:00;0;96;75;13;37;49;18;63;47;12;72;45;44
2019-08-08 12:30:00;0;86;67;11;33;28;21;57;39;11;55;57;47
2019-08-08 12:45:00;0;93;66;17;38;29;17;73;43;12;46;44;31
2019-08-08 13:00:00;0;79;53;9;28;30;14;81;40;16;56;57;35
2019-08-08 13:15:00;0;104;77;16;27;34;13;76;64;20;84;59;53
2019-08-08 13:30:00;0;98;69;5;20;22;11;73;55;16;94;38;45
2019-08-08 13:45:00;0;78;76;10;36;51;14;57;52;12;67;54;64
2019-08-08 14:00:00;0;82;66;11;64;93;24;66;55;18;74;59;50
2019-08-08 14:15:00;0;84;154;9;66;92;23;51;47;16;37;42;40
2019-08-08 14:30:00;0;93;103;16;68;91;22;68;65;20;54;59;52
2019-08-08 14:45:00;0;95;91;10;71;107;30;67;37;19;67;50;48
2019-08-08 15:00:00;0;90;100;11;78;94;28;73;41;18;53;64;30
2019-08-08 15:15:00;0;92;107;16;55;78;13;74;53;14;58;46;50
2019-08-08 15:30:00;0;91;93;19;79;89;28;99;54;14;67;61;48
2019-08-08 15:45:00;0;106;121;8;105;97;30;69;58;17;68;67;52
2019-08-08 16:00:00;0;108;114;11;71;84;34;75;45;23;75;62;47
2019-08-08 16:15:00;0;112;120;14;73;89;39;77;52;17;62;69;46
2019-08-08 16:30:00;0;115;119;30;80;93;39;75;51;12;73;62;43
2019-08-08 16:45:00;0;110;124;13;81;96;29;79;47;21;70;76;53
2019-08-08 17:00:00;0;97;95;23;75;83;33;91;61;22;70;83;40
2019-08-08 17:15:00;0;103;105;5;77;89;19;73;59;18;74;66;46
