DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-01 00:00:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-01 00:15:00;1;0;1;3;3;1;0;0;0;0;0;0;0;0
2020-12-01 00:30:00;0;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-12-01 00:45:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-12-01 01:00:00;0;0;2;0;1;4;0;0;0;0;0;0;0;0
2020-12-01 01:15:00;0;0;2;0;1;3;0;0;0;0;0;0;0;0
2020-12-01 01:30:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-01 01:45:00;0;0;1;3;3;4;0;0;0;0;0;0;0;0
2020-12-01 02:00:00;0;0;6;0;0;2;0;0;0;0;0;0;0;0
2020-12-01 02:15:00;0;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-12-01 02:30:00;1;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-12-01 02:45:00;0;0;2;1;1;3;0;0;0;0;0;0;0;0
2020-12-01 03:00:00;0;0;3;0;1;3;0;0;0;0;0;0;0;0
2020-12-01 03:15:00;1;0;4;1;1;4;0;0;0;0;0;0;0;0
2020-12-01 03:30:00;1;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-12-01 03:45:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-12-01 04:00:00;0;0;7;1;1;7;0;0;0;0;0;0;0;0
2020-12-01 04:15:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-12-01 04:30:00;1;0;24;0;1;7;0;0;0;0;0;0;0;0
2020-12-01 04:45:00;0;0;30;2;3;7;0;0;0;0;0;0;0;0
2020-12-01 05:00:00;0;0;95;1;1;9;0;0;0;0;0;0;0;0
2020-12-01 05:15:00;0;0;194;3;4;17;0;0;0;0;0;0;0;0
2020-12-01 05:30:00;2;0;177;4;6;18;0;0;0;0;0;0;0;0
2020-12-01 05:45:00;1;0;173;1;3;41;0;0;0;0;0;0;0;0
2020-12-01 06:00:00;0;0;158;4;6;90;0;0;0;0;0;0;0;0
2020-12-01 06:15:00;0;0;189;6;6;83;0;0;0;0;1;0;0;0
2020-12-01 06:30:00;2;0;200;7;11;86;0;0;0;0;0;0;0;0
2020-12-01 06:45:00;1;0;195;14;17;81;0;2;0;0;0;0;0;0
2020-12-01 07:00:00;14;0;194;37;38;75;0;0;0;0;0;0;0;0
2020-12-01 07:15:00;11;0;176;51;52;78;0;0;0;0;0;0;0;0
2020-12-01 07:30:00;4;0;166;51;245;104;0;0;0;0;0;0;0;0
2020-12-01 07:45:00;6;0;183;46;45;114;0;0;0;0;0;0;0;0
2020-12-01 08:00:00;11;0;147;48;50;97;0;1;0;0;0;0;0;0
2020-12-01 08:15:00;5;0;172;49;47;121;0;0;0;0;1;0;0;0
