DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-15 00:00:00;1;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-12-15 00:15:00;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-12-15 00:30:00;1;0;1;0;0;5;0;0;0;0;0;0;0;0
2020-12-15 00:45:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 01:00:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-12-15 01:15:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-12-15 01:30:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 01:45:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-15 02:00:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-15 02:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-15 02:30:00;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:00:00;1;0;2;0;1;3;0;0;0;0;0;0;0;0
2020-12-15 03:15:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 03:30:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 03:45:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 04:00:00;0;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-12-15 04:15:00;0;0;10;0;0;4;0;0;0;0;0;0;0;0
2020-12-15 04:30:00;0;0;20;0;0;3;0;0;0;0;0;0;0;0
2020-12-15 04:45:00;0;0;31;0;1;9;0;0;0;0;0;0;0;0
2020-12-15 05:00:00;0;0;87;2;2;4;0;0;0;0;0;0;0;0
2020-12-15 05:15:00;1;0;153;3;3;7;0;0;0;0;0;0;0;0
2020-12-15 05:30:00;1;0;164;3;3;13;0;0;0;0;0;0;0;0
2020-12-15 05:45:00;0;0;120;1;4;74;0;0;0;0;0;0;0;0
