DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-22 00:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 00:15:00;1;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 00:30:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-22 00:45:00;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 01:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 01:30:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-22 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:00:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-22 02:15:00;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:00:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:15:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-12-22 03:30:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-22 03:45:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-12-22 04:00:00;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-12-22 04:15:00;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-12-22 04:30:00;0;0;5;1;1;1;0;0;0;0;0;0;0;0
2020-12-22 04:45:00;1;0;11;0;0;8;0;0;0;0;0;0;0;0
2020-12-22 05:00:00;0;0;23;1;1;4;0;0;0;0;0;0;0;0
2020-12-22 05:15:00;1;0;42;2;2;7;0;0;0;0;0;0;0;0
