DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-08-28 00:00:00;0;1;1;0;0;0;0;0
2019-08-28 00:15:00;0;0;1;0;0;0;0;0
2019-08-28 00:30:00;0;1;0;0;0;0;0;0
2019-08-28 00:45:00;0;3;0;0;0;0;0;0
2019-08-28 01:00:00;0;4;0;0;0;0;0;0
2019-08-28 01:15:00;0;2;0;0;0;0;0;0
2019-08-28 01:30:00;0;0;0;0;0;0;0;0
2019-08-28 01:45:00;0;0;0;0;0;0;0;0
2019-08-28 02:00:00;0;0;1;0;0;0;0;0
2019-08-28 02:15:00;0;0;0;0;0;0;0;0
2019-08-28 02:30:00;0;2;1;0;1;0;0;0
2019-08-28 02:45:00;0;2;1;1;0;0;0;0
2019-08-28 03:00:00;0;0;0;0;0;0;0;0
2019-08-28 03:15:00;0;0;0;0;0;0;0;0
2019-08-28 03:30:00;0;2;1;1;0;0;0;0
2019-08-28 03:45:00;0;0;0;0;0;0;0;0
2019-08-28 04:00:00;0;0;1;0;0;0;0;0
2019-08-28 04:15:00;0;1;0;0;0;0;0;0
2019-08-28 04:30:00;0;1;2;0;0;0;0;0
2019-08-28 04:45:00;0;4;3;1;0;0;0;0
2019-08-28 05:00:00;0;5;8;0;1;0;0;0
2019-08-28 05:15:00;0;8;23;4;2;0;0;0
2019-08-28 05:30:00;2;10;14;4;3;0;0;0
2019-08-28 05:45:00;5;10;32;2;2;0;0;0
2019-08-28 06:00:00;3;14;33;2;5;0;0;0
2019-08-28 06:15:00;1;5;37;4;2;0;0;0
2019-08-28 06:30:00;6;18;100;5;5;0;0;0
2019-08-28 06:45:00;11;28;108;4;8;0;0;0
2019-08-28 07:00:00;3;11;67;8;5;2;0;0
2019-08-28 07:15:00;3;11;65;3;4;0;0;2
2019-08-28 07:30:00;6;28;61;10;15;0;0;0
2019-08-28 07:45:00;5;31;74;13;8;0;0;0
2019-08-28 08:00:00;7;20;58;10;9;0;0;0
2019-08-28 08:15:00;5;21;62;11;12;0;0;0
2019-08-28 08:30:00;7;17;49;11;10;0;0;0
2019-08-28 08:45:00;4;20;37;4;8;0;0;0
2019-08-28 09:00:00;3;19;28;6;11;0;1;0
2019-08-28 09:15:00;5;14;24;8;9;2;0;0
2019-08-28 09:30:00;3;13;19;6;9;1;0;0
2019-08-28 09:45:00;5;27;20;2;6;0;0;1
2019-08-28 10:00:00;2;15;17;6;5;0;0;0
2019-08-28 10:15:00;3;23;18;8;5;0;0;1
2019-08-28 10:30:00;4;21;19;2;4;0;0;0
2019-08-28 10:45:00;0;23;20;4;4;0;0;0
2019-08-28 11:00:00;2;19;13;3;8;0;0;0
2019-08-28 11:15:00;4;19;31;7;8;0;0;0
2019-08-28 11:30:00;2;25;17;3;10;0;2;1
2019-08-28 11:45:00;1;24;11;4;9;0;0;0
2019-08-28 12:00:00;3;25;11;4;8;0;0;0
2019-08-28 12:15:00;4;22;16;3;9;0;0;0
2019-08-28 12:30:00;3;29;19;2;8;1;0;1
2019-08-28 12:45:00;2;23;22;5;6;1;0;0
2019-08-28 13:00:00;3;29;18;10;8;0;0;0
2019-08-28 13:15:00;3;18;12;6;11;0;0;0
2019-08-28 13:30:00;6;33;29;8;8;0;0;0
2019-08-28 13:45:00;4;33;16;6;12;0;0;0
2019-08-28 14:00:00;8;26;11;9;9;0;0;0
2019-08-28 14:15:00;4;48;17;5;15;0;2;0
2019-08-28 14:30:00;5;39;13;7;15;0;0;0
2019-08-28 14:45:00;1;45;23;4;17;0;2;1
