DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-26 00:00:00;0;1;0;7;3;1;1;3;3;0;0
2019-11-26 00:15:00;1;2;0;8;9;7;3;8;5;3;3
2019-11-26 00:30:00;0;2;0;3;3;1;1;5;4;1;1
2019-11-26 00:45:00;0;0;0;3;5;3;1;7;5;0;0
2019-11-26 01:00:00;0;1;0;4;2;0;0;1;1;0;0
2019-11-26 01:15:00;1;1;0;5;0;0;0;5;5;0;0
2019-11-26 01:30:00;1;1;0;1;1;9;0;0;1;0;0
2019-11-26 01:45:00;0;1;0;4;1;35;0;1;0;0;0
2019-11-26 02:00:00;0;1;0;3;2;44;0;1;2;0;0
2019-11-26 02:15:00;1;2;0;4;0;22;1;3;3;0;0
2019-11-26 02:30:00;0;0;0;4;4;16;1;2;2;0;0
2019-11-26 02:45:00;0;0;0;2;4;75;2;2;1;0;0
2019-11-26 03:00:00;0;1;0;3;3;47;2;1;3;0;0
2019-11-26 03:15:00;0;0;0;3;3;38;1;1;0;0;0
2019-11-26 03:30:00;0;1;0;1;1;4;2;1;0;0;0
2019-11-26 03:45:00;0;0;0;0;1;5;0;1;1;0;0
2019-11-26 04:00:00;0;1;0;2;1;3;2;1;1;2;2
2019-11-26 04:15:00;0;2;0;2;4;6;1;1;1;2;2
2019-11-26 04:30:00;0;3;0;6;3;2;2;9;7;0;0
2019-11-26 04:45:00;3;3;0;5;3;3;2;16;13;7;7
2019-11-26 05:00:00;0;6;0;12;10;24;1;25;13;3;1
2019-11-26 05:15:00;5;20;1;19;17;10;9;50;47;15;9
2019-11-26 05:30:00;3;24;0;23;16;8;8;52;58;14;10
2019-11-26 05:45:00;5;18;7;42;31;13;6;76;77;24;19
2019-11-26 06:00:00;6;21;5;52;39;13;9;45;37;5;2
2019-11-26 06:15:00;4;32;3;68;25;29;18;83;97;13;12
2019-11-26 06:30:00;6;39;7;47;52;22;20;121;144;17;14
2019-11-26 06:45:00;18;44;6;61;45;83;23;126;167;29;21
2019-11-26 07:00:00;12;52;5;77;56;35;15;150;189;18;16
2019-11-26 07:15:00;12;49;14;75;53;53;57;154;209;23;15
2019-11-26 07:30:00;17;66;8;93;60;60;70;157;205;24;22
2019-11-26 07:45:00;25;75;7;102;99;23;48;139;186;15;20
2019-11-26 08:00:00;18;49;7;105;71;21;38;153;168;44;41
2019-11-26 08:15:00;10;47;6;110;70;12;38;153;193;31;25
2019-11-26 08:30:00;20;50;2;97;59;16;32;110;134;21;14
2019-11-26 08:45:00;8;41;4;93;72;106;33;122;111;12;9
2019-11-26 11:45:00;7;24;2;47;34;12;16;38;40;9;7
2019-11-26 12:00:00;5;34;2;137;87;31;39;66;54;12;10
2019-11-26 12:15:00;11;22;2;99;78;40;33;61;54;5;1
2019-11-26 12:30:00;16;29;2;125;85;15;35;76;69;13;12
2019-11-26 12:45:00;14;30;7;107;78;63;42;69;88;15;12
2019-11-26 13:00:00;13;35;3;117;90;24;38;71;76;7;6
2019-11-26 13:15:00;17;32;3;123;110;17;32;70;76;11;6
2019-11-26 13:30:00;5;41;2;85;74;20;38;97;87;13;11
2019-11-26 13:45:00;15;37;3;103;75;15;31;77;84;12;4
2019-11-26 14:00:00;9;22;3;135;112;31;19;83;75;13;13
2019-11-26 14:15:00;11;28;4;170;121;50;33;66;68;14;12
2019-11-26 14:30:00;11;24;2;170;130;26;45;76;73;18;15
2019-11-26 14:45:00;7;28;1;168;129;23;39;67;72;18;12
2019-11-26 15:00:00;16;34;8;163;126;26;35;73;81;28;19
2019-11-26 15:15:00;50;32;1;160;134;27;43;83;83;17;12
2019-11-26 15:30:00;11;36;4;209;160;27;55;88;80;20;17
2019-11-26 15:45:00;14;25;4;190;145;27;37;83;97;15;13
2019-11-26 16:00:00;30;77;3;244;228;31;52;68;87;12;7
2019-11-26 16:15:00;16;40;6;234;188;23;56;101;93;22;15
2019-11-26 16:30:00;20;36;2;214;175;23;50;77;93;25;21
2019-11-26 16:45:00;12;23;4;196;147;36;40;107;101;20;16
2019-11-26 17:00:00;15;29;8;201;169;27;46;98;112;21;16
2019-11-26 17:15:00;14;38;6;195;163;24;61;92;92;19;20
2019-11-26 17:30:00;15;38;3;176;139;21;44;93;92;24;19
2019-11-26 17:45:00;12;32;6;149;139;32;46;77;85;24;18
2019-11-26 18:00:00;16;35;4;134;105;22;41;83;82;16;12
2019-11-26 18:15:00;7;21;6;144;102;27;45;73;73;12;14
2019-11-26 18:30:00;10;20;1;107;74;10;47;59;80;17;13
2019-11-26 18:45:00;11;15;5;88;64;15;33;51;59;7;5
2019-11-26 19:00:00;7;27;3;83;50;11;31;47;58;7;6
2019-11-26 19:15:00;4;19;4;82;69;17;21;44;41;10;10
2019-11-26 19:30:00;5;19;3;62;40;12;22;38;58;17;17
2019-11-26 19:45:00;13;20;1;60;38;63;28;31;31;7;7
2019-11-26 20:00:00;15;19;8;67;57;17;23;47;50;5;6
2019-11-26 20:15:00;7;17;5;71;40;11;16;34;38;7;4
2019-11-26 20:30:00;8;9;6;41;41;10;25;20;26;5;5
2019-11-26 20:45:00;5;12;5;52;25;4;18;33;30;3;1
2019-11-26 21:00:00;5;8;2;53;40;29;17;31;28;3;2
2019-11-26 21:15:00;3;9;1;44;31;5;10;34;27;5;3
2019-11-26 21:30:00;7;14;0;53;48;12;13;29;17;1;1
2019-11-26 21:45:00;2;3;2;62;41;11;11;24;22;4;1
2019-11-26 22:00:00;8;6;1;61;47;8;17;27;21;1;0
2019-11-26 22:15:00;5;8;1;45;43;13;16;27;20;1;1
2019-11-26 22:30:00;0;1;4;33;31;9;15;14;15;2;2
2019-11-26 22:45:00;2;0;3;25;21;9;13;13;8;3;2
2019-11-26 23:00:00;2;1;0;29;26;8;8;25;24;3;3
2019-11-26 23:15:00;1;2;2;11;11;5;5;8;3;2;1
