DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-08-26 00:00:00;3;7;6;3;0;5;2;1;8;8;3;0;1;2;1;0;0;0;0;3;0
2019-08-26 00:15:00;6;13;1;1;2;2;1;0;7;5;0;0;3;1;0;0;0;0;0;0;0
2019-08-26 00:30:00;3;12;3;5;2;4;0;0;3;4;1;1;3;2;0;0;0;0;0;0;0
2019-08-26 00:45:00;4;3;5;3;2;3;0;0;3;3;0;1;1;2;1;0;0;0;0;0;0
2019-08-26 01:00:00;6;12;2;1;0;2;0;0;5;8;3;0;2;4;0;0;0;0;0;0;0
2019-08-26 01:15:00;3;5;1;0;1;3;0;0;4;4;0;1;1;2;2;0;0;0;0;0;0
2019-08-26 01:30:00;1;5;3;1;0;2;0;0;3;3;0;0;0;1;2;0;0;0;0;0;0
2019-08-26 01:45:00;2;4;0;1;3;3;0;0;4;3;0;0;3;1;0;0;0;0;0;0;0
2019-08-26 02:00:00;1;4;0;1;1;2;0;1;3;5;2;0;1;4;0;0;0;0;0;0;0
2019-08-26 02:15:00;0;7;1;0;0;1;0;0;6;3;1;0;1;3;0;0;0;0;0;0;0
2019-08-26 02:30:00;3;4;5;3;0;0;1;0;4;4;1;0;4;2;0;0;0;0;0;0;0
2019-08-26 02:45:00;3;4;1;0;0;1;0;0;6;2;1;1;2;2;0;0;0;0;0;0;0
2019-08-26 03:00:00;2;5;1;4;0;1;0;0;2;1;0;0;1;4;1;0;0;0;0;0;0
2019-08-26 03:15:00;3;7;1;0;0;1;0;0;2;4;0;0;4;1;0;0;0;0;0;0;0
2019-08-26 03:30:00;1;2;1;0;0;4;0;0;4;2;1;0;2;2;0;0;0;0;0;0;0
2019-08-26 03:45:00;2;5;2;0;1;2;0;0;3;0;0;1;2;1;1;0;0;0;0;0;0
2019-08-26 04:00:00;2;4;1;0;1;1;0;0;1;3;0;0;0;6;2;0;0;0;0;0;0
2019-08-26 04:15:00;2;3;1;1;0;0;0;0;5;5;0;0;5;3;2;0;0;0;0;0;0
2019-08-26 04:30:00;2;11;1;0;1;4;2;0;9;4;1;2;2;6;2;0;0;0;0;0;0
2019-08-26 04:45:00;9;9;0;0;1;5;2;0;12;8;2;1;10;2;1;0;0;0;0;0;0
2019-08-26 05:00:00;4;12;4;3;1;9;0;0;8;7;5;1;3;6;3;0;0;0;0;0;0
2019-08-26 05:15:00;8;25;3;2;4;11;3;0;17;14;8;3;9;4;2;0;0;0;0;0;0
2019-08-26 05:30:00;35;20;9;2;12;22;1;2;26;25;13;2;26;10;6;0;0;0;0;0;0
2019-08-26 05:45:00;49;36;12;8;11;22;6;4;20;32;4;4;17;17;8;0;0;0;0;0;0
2019-08-26 06:00:00;38;29;15;1;8;24;1;1;24;31;12;2;15;16;11;0;0;0;0;0;0
2019-08-26 06:15:00;45;43;21;4;13;25;7;0;25;34;15;2;17;13;14;0;0;0;0;0;0
2019-08-26 06:30:00;62;36;37;5;11;31;5;2;47;44;18;1;20;17;6;0;0;0;0;0;0
2019-08-26 06:45:00;89;52;41;5;18;45;6;3;37;57;22;4;26;26;18;0;0;0;0;0;0
2019-08-26 07:00:00;64;49;41;12;23;41;2;4;41;57;30;5;37;21;24;0;0;0;0;0;0
2019-08-26 07:15:00;80;56;42;11;22;47;11;1;33;58;27;4;37;22;22;0;0;0;0;0;0
2019-08-26 07:30:00;63;65;47;4;33;51;14;0;43;48;26;11;39;20;33;0;0;0;0;0;0
2019-08-26 07:45:00;72;71;51;15;34;81;10;2;53;59;34;12;43;26;23;0;0;0;0;0;0
2019-08-26 08:00:00;62;51;38;11;31;60;15;4;41;59;21;16;51;33;27;0;0;0;0;0;0
2019-08-26 08:15:00;75;55;46;9;26;46;8;3;46;40;23;12;43;20;13;0;1;0;0;0;0
2019-08-26 08:30:00;50;67;38;15;54;51;14;1;43;46;23;10;50;19;18;0;0;0;0;0;0
2019-08-26 08:45:00;50;64;43;18;35;49;11;2;44;49;16;18;49;26;17;0;0;1;0;0;3
