DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-07 00:00:00;12;11;6;4;2;8;4;0;4
2019-10-07 00:15:00;21;19;13;3;1;14;11;0;2
2019-10-07 00:30:00;23;21;15;8;1;5;3;3;4
2019-10-07 00:45:00;12;9;8;5;1;13;10;0;0
2019-10-07 01:00:00;9;9;9;5;3;14;10;0;0
2019-10-07 01:15:00;8;6;5;5;1;4;6;0;1
2019-10-07 01:30:00;10;5;5;3;1;5;4;0;1
2019-10-07 01:45:00;7;8;5;3;2;11;7;0;0
2019-10-07 02:00:00;6;5;5;1;0;5;5;0;0
2019-10-07 02:15:00;3;2;5;1;0;15;8;0;0
2019-10-07 02:30:00;6;4;3;1;2;4;0;0;0
2019-10-07 02:45:00;5;5;4;1;1;5;5;1;3
2019-10-07 03:00:00;3;6;7;1;2;4;5;0;0
2019-10-07 03:15:00;9;7;4;3;2;6;6;0;0
2019-10-07 03:30:00;1;5;3;0;0;11;6;0;0
2019-10-07 03:45:00;8;4;1;0;0;5;4;0;0
2019-10-07 04:00:00;3;0;0;0;0;8;2;0;0
2019-10-07 04:15:00;6;2;1;0;0;16;6;0;1
2019-10-07 04:30:00;15;11;6;4;1;19;10;1;1
2019-10-07 04:45:00;15;6;7;2;1;24;16;4;4
2019-10-07 05:00:00;35;13;20;7;0;31;23;1;1
2019-10-07 05:15:00;32;20;25;3;2;42;31;4;5
2019-10-07 05:30:00;53;22;29;7;2;61;42;3;5
2019-10-07 05:45:00;68;34;44;9;4;63;60;7;12
2019-10-07 06:00:00;67;56;54;9;4;81;68;8;12
2019-10-07 06:15:00;71;55;62;9;6;66;66;8;14
2019-10-07 06:30:00;79;81;73;15;9;82;80;6;15
2019-10-07 06:45:00;90;98;75;13;7;85;91;7;13
2019-10-07 07:00:00;126;147;63;18;8;88;81;8;18
2019-10-07 07:15:00;150;202;99;25;15;91;99;12;25
2019-10-07 07:30:00;148;102;54;29;14;103;94;18;26
2019-10-07 07:45:00;124;119;68;35;13;114;111;17;29
2019-10-07 08:00:00;107;143;91;32;16;107;100;14;29
2019-10-07 08:15:00;124;154;124;34;11;102;92;9;16
2019-10-07 08:30:00;131;132;116;27;9;105;98;5;14
2019-10-07 08:45:00;100;112;93;18;10;87;92;9;22
2019-10-07 09:00:00;105;118;91;20;13;97;86;11;10
2019-10-07 09:15:00;103;111;91;26;8;94;90;15;17
2019-10-07 09:30:00;102;105;101;19;12;95;91;18;22
2019-10-07 09:45:00;117;85;89;12;11;91;78;11;20
2019-10-07 10:00:00;113;101;95;24;10;116;97;15;14
2019-10-07 10:15:00;92;96;85;15;12;103;98;16;15
