DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-21 00:00:00;19;13;8;0;1;11;5;1;2
2019-10-21 00:15:00;16;7;8;5;0;7;6;3;4
2019-10-21 00:30:00;15;8;8;2;0;8;10;0;0
2019-10-21 00:45:00;6;6;12;4;1;11;15;0;0
2019-10-21 01:00:00;7;12;11;4;3;18;11;1;1
2019-10-21 01:15:00;9;9;5;2;1;17;11;0;0
2019-10-21 01:30:00;7;3;3;1;0;9;6;0;0
2019-10-21 01:45:00;8;6;7;2;0;24;13;0;0
2019-10-21 02:00:00;6;10;11;2;0;18;12;1;1
2019-10-21 02:15:00;6;4;6;1;1;30;30;0;1
2019-10-21 02:30:00;5;4;6;1;0;25;20;0;0
2019-10-21 02:45:00;3;4;5;2;2;10;6;0;0
2019-10-21 03:00:00;6;8;5;2;1;7;10;0;0
2019-10-21 03:15:00;4;6;4;2;0;21;19;2;1
2019-10-21 03:30:00;5;4;3;2;2;6;2;0;0
2019-10-21 03:45:00;7;4;2;1;0;11;7;0;0
2019-10-21 04:00:00;2;3;6;3;1;10;7;0;0
2019-10-21 04:15:00;10;1;6;1;0;17;12;2;1
2019-10-21 04:30:00;16;5;11;3;0;27;19;1;1
2019-10-21 04:45:00;17;11;20;8;2;40;38;0;1
2019-10-21 05:00:00;34;14;14;3;0;26;23;1;3
2019-10-21 05:15:00;48;22;13;6;1;53;37;3;9
2019-10-21 05:30:00;52;32;32;10;1;56;56;8;12
2019-10-21 05:45:00;49;33;47;13;2;68;57;5;7
2019-10-21 06:00:00;60;39;54;13;2;69;70;6;15
2019-10-21 06:15:00;55;41;57;10;7;81;85;10;13
2019-10-21 06:30:00;74;68;66;21;7;100;74;12;16
2019-10-21 06:45:00;80;75;97;14;8;106;135;4;15
2019-10-21 07:00:00;108;113;83;13;11;91;78;13;22
2019-10-21 07:15:00;136;132;128;20;12;99;97;12;33
2019-10-21 07:30:00;125;152;102;23;14;93;114;22;27
2019-10-21 07:45:00;118;113;95;17;13;99;117;14;24
2019-10-21 08:00:00;112;116;61;14;10;91;106;5;13
2019-10-21 08:15:00;120;96;99;12;12;104;103;11;19
2019-10-21 08:30:00;99;119;98;18;12;85;116;15;17
2019-10-21 08:45:00;105;126;101;22;9;93;100;10;22
2019-10-21 09:00:00;106;125;84;13;11;90;79;9;17
2019-10-21 09:15:00;116;147;102;30;13;100;92;9;15
2019-10-21 09:30:00;92;109;76;22;10;94;81;13;17
2019-10-21 09:45:00;103;110;79;35;10;97;92;11;15
2019-10-21 10:00:00;124;103;85;19;9;99;83;14;17
2019-10-21 10:15:00;97;82;77;18;11;99;83;17;134
2019-10-21 10:30:00;106;93;92;29;12;110;84;15;21
2019-10-21 10:45:00;97;86;79;17;10;91;80;8;11
2019-10-21 11:00:00;97;99;94;15;7;102;89;4;8
2019-10-21 11:15:00;101;96;95;31;9;102;88;10;17
2019-10-21 11:30:00;117;117;91;26;9;122;96;93;21
2019-10-21 11:45:00;97;101;85;32;11;103;88;12;46
2019-10-21 12:00:00;105;115;77;27;10;102;76;52;21
2019-10-21 12:15:00;81;99;78;27;11;83;95;8;19
2019-10-21 12:30:00;98;118;88;28;14;115;97;4;14
2019-10-21 12:45:00;95;81;70;22;11;94;80;17;21
2019-10-21 13:00:00;95;79;89;15;11;112;109;8;14
2019-10-21 13:15:00;87;122;86;27;13;91;109;11;17
2019-10-21 13:30:00;103;109;88;19;9;107;115;18;18
2019-10-21 13:45:00;80;107;91;20;11;97;113;14;17
2019-10-21 14:00:00;100;111;81;21;10;100;97;12;15
2019-10-21 14:15:00;90;118;82;35;9;87;77;8;16
2019-10-21 14:30:00;103;126;79;19;10;113;100;17;15
2019-10-21 14:45:00;98;117;85;25;9;126;121;15;20
2019-10-21 15:00:00;99;101;86;17;15;135;141;22;23
2019-10-21 15:15:00;102;132;91;31;14;114;120;17;37
2019-10-21 15:30:00;106;104;85;18;14;136;112;32;36
2019-10-21 15:45:00;106;139;96;36;10;136;108;26;31
2019-10-21 16:00:00;130;157;106;33;12;128;169;27;28
2019-10-21 16:15:00;118;168;77;38;15;133;151;17;23
2019-10-21 16:30:00;122;191;99;32;10;136;157;18;26
2019-10-21 16:45:00;139;157;99;35;12;133;143;21;26
2019-10-21 17:00:00;140;165;85;45;10;133;137;14;29
2019-10-21 17:15:00;145;176;72;47;13;120;154;22;28
2019-10-21 17:30:00;130;171;97;37;13;111;126;95;26
2019-10-21 17:45:00;130;153;89;33;12;118;108;13;19
2019-10-21 18:00:00;113;128;109;25;11;111;106;18;27
2019-10-21 18:15:00;107;149;80;39;12;114;119;16;24
2019-10-21 18:30:00;119;136;84;36;14;88;84;13;25
2019-10-21 18:45:00;93;128;85;32;12;110;94;21;24
2019-10-21 19:00:00;90;98;65;19;8;66;70;12;15
2019-10-21 19:15:00;73;76;64;20;10;57;64;12;20
2019-10-21 19:30:00;64;82;64;21;10;68;70;11;16
2019-10-21 19:45:00;56;65;55;18;12;55;40;7;12
2019-10-21 20:00:00;52;62;51;21;12;56;46;9;13
2019-10-21 20:15:00;64;48;51;16;10;67;56;8;13
2019-10-21 20:30:00;49;43;34;11;2;51;40;9;10
2019-10-21 20:45:00;53;43;37;9;8;59;43;2;11
2019-10-21 21:00:00;49;44;36;12;2;36;30;3;5
2019-10-21 21:15:00;39;28;33;7;7;46;44;1;4
2019-10-21 21:30:00;21;20;28;13;3;43;29;8;8
2019-10-21 21:45:00;33;30;24;12;8;47;24;2;5
2019-10-21 22:00:00;34;35;22;9;6;36;25;5;6
2019-10-21 22:15:00;25;20;24;4;1;46;38;1;4
2019-10-21 22:30:00;35;32;26;8;1;40;25;1;4
2019-10-21 22:45:00;17;15;17;6;2;17;14;1;7
2019-10-21 23:00:00;21;23;23;6;3;28;20;1;3
2019-10-21 23:15:00;17;18;19;10;3;16;12;2;3
2019-10-21 23:30:00;15;13;9;0;1;14;11;1;2
2019-10-21 23:45:00;11;20;15;5;2;7;7;1;1
