DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-10-03 00:00:00;23;11;3;6;1;7;16;6;0;0;0
2019-10-03 00:15:00;25;8;5;4;0;5;20;7;0;2;0
2019-10-03 00:30:00;16;8;2;3;1;3;17;4;0;2;0
2019-10-03 00:45:00;25;9;4;5;0;5;14;3;0;3;0
2019-10-03 01:00:00;16;5;3;1;0;2;14;4;0;2;0
2019-10-03 01:15:00;11;7;1;6;1;8;9;5;0;1;0
2019-10-03 01:30:00;16;5;1;4;2;7;9;6;1;1;0
2019-10-03 01:45:00;18;6;1;2;0;2;11;2;0;0;0
2019-10-03 02:00:00;11;8;3;4;1;3;11;4;0;1;0
2019-10-03 02:15:00;10;5;1;2;1;4;8;4;0;1;0
2019-10-03 02:30:00;6;6;2;3;0;3;6;1;0;1;0
2019-10-03 02:45:00;15;7;4;2;0;2;5;3;1;1;0
2019-10-03 03:00:00;8;2;1;2;0;2;5;2;0;3;0
2019-10-03 03:15:00;10;5;1;3;0;3;14;4;0;0;1
2019-10-03 03:30:00;10;9;1;1;0;2;13;1;0;0;0
2019-10-03 03:45:00;3;2;1;3;0;5;7;1;0;0;0
2019-10-03 04:00:00;10;2;2;5;0;6;7;0;0;1;0
2019-10-03 04:15:00;7;5;6;1;1;1;11;0;0;0;0
2019-10-03 04:30:00;12;5;2;3;0;4;9;4;0;3;0
2019-10-03 04:45:00;3;9;0;0;0;1;10;2;1;1;0
2019-10-03 05:00:00;9;11;1;2;0;2;14;6;0;0;0
2019-10-03 05:15:00;20;11;1;2;0;3;14;5;0;0;0
2019-10-03 05:30:00;24;16;10;2;1;3;21;8;0;1;0
2019-10-03 05:45:00;68;25;14;3;1;4;16;4;0;4;0
2019-10-03 06:00:00;107;32;19;4;1;4;25;8;1;3;0
2019-10-03 06:15:00;78;26;9;1;0;1;29;7;0;7;0
2019-10-03 06:30:00;27;22;4;4;0;5;17;1;0;2;0
2019-10-03 06:45:00;22;17;7;4;0;2;14;5;0;1;0
2019-10-03 07:00:00;11;20;7;2;0;4;10;3;0;3;0
2019-10-03 07:15:00;23;11;3;4;0;4;11;1;0;2;0
2019-10-03 07:30:00;23;11;3;4;0;5;20;5;0;4;0
2019-10-03 07:45:00;20;17;19;7;0;8;19;5;1;3;0
2019-10-03 08:00:00;20;23;9;6;0;6;22;5;0;1;0
2019-10-03 08:15:00;23;19;8;5;0;5;22;3;0;2;0
2019-10-03 08:30:00;22;18;6;6;2;8;23;4;0;2;0
2019-10-03 08:45:00;29;25;5;6;0;7;30;6;1;3;0
2019-10-03 09:00:00;40;20;12;6;3;9;31;6;0;3;0
2019-10-03 09:15:00;33;28;21;12;4;16;41;12;0;4;0
2019-10-03 09:30:00;45;21;20;6;0;7;42;12;0;1;0
2019-10-03 09:45:00;49;32;18;15;4;21;47;20;0;7;0
2019-10-03 10:00:00;42;26;16;11;4;15;43;16;0;3;0
2019-10-03 10:15:00;53;35;20;11;3;16;55;15;1;5;0
2019-10-03 10:30:00;55;32;12;13;2;15;47;18;0;3;0
2019-10-03 10:45:00;64;42;28;18;4;21;73;26;1;6;0
2019-10-03 11:00:00;48;36;18;11;3;15;53;20;0;3;0
2019-10-03 11:15:00;64;38;21;16;6;18;49;27;1;9;0
2019-10-03 11:30:00;53;30;25;13;3;15;60;33;2;3;0
2019-10-03 11:45:00;53;24;11;18;5;23;47;24;1;5;0
2019-10-03 12:00:00;67;34;20;34;11;44;51;20;0;6;1
2019-10-03 12:15:00;51;34;18;23;7;29;63;21;0;7;0
2019-10-03 12:30:00;43;25;7;27;9;41;61;22;0;5;1
