DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-02-27 00:00:00;1;0;0;0;0;0
2020-02-27 00:15:00;2;1;0;0;0;0
2020-02-27 00:30:00;2;2;0;0;0;0
2020-02-27 00:45:00;0;0;0;0;0;0
2020-02-27 01:00:00;0;0;0;0;0;0
2020-02-27 01:15:00;0;1;0;0;0;0
2020-02-27 01:30:00;0;0;0;0;0;0
2020-02-27 01:45:00;1;1;0;0;0;0
2020-02-27 02:00:00;0;0;0;0;0;0
2020-02-27 02:15:00;0;0;0;0;0;0
2020-02-27 02:30:00;0;1;0;0;0;0
2020-02-27 02:45:00;1;0;0;0;0;0
2020-02-27 03:00:00;1;0;0;0;0;0
2020-02-27 03:15:00;26;12;0;0;0;0
2020-02-27 03:30:00;324;48;0;0;0;0
2020-02-27 03:45:00;0;0;0;0;0;0
2020-02-27 04:00:00;0;1;0;0;0;0
2020-02-27 04:15:00;0;2;0;0;0;0
2020-02-27 04:30:00;3;0;0;0;0;0
2020-02-27 04:45:00;290;2;0;0;0;0
2020-02-27 05:00:00;5;1;0;0;0;0
2020-02-27 05:15:00;52;19;0;0;0;0
2020-02-27 05:30:00;54;31;0;0;0;0
2020-02-27 05:45:00;26;4;0;0;0;0
2020-02-27 06:00:00;9;6;0;0;0;0
2020-02-27 06:15:00;7;6;0;0;0;0
2020-02-27 06:30:00;14;8;0;0;0;0
2020-02-27 06:45:00;13;10;0;0;0;0
2020-02-27 07:00:00;16;7;0;0;0;0
2020-02-27 07:15:00;15;7;1;0;0;0
2020-02-27 07:30:00;26;14;0;0;0;0
2020-02-27 07:45:00;21;16;0;2;0;0
2020-02-27 08:00:00;12;17;0;0;0;0
2020-02-27 08:15:00;13;17;0;0;0;0
2020-02-27 08:30:00;4;8;0;0;0;0
2020-02-27 08:45:00;9;7;0;0;0;0
2020-02-27 09:00:00;9;10;0;1;0;0
2020-02-27 09:15:00;7;4;0;0;0;0
2020-02-27 09:30:00;7;3;0;0;0;0
2020-02-27 09:45:00;11;8;3;0;0;0
2020-02-27 10:00:00;5;9;1;0;0;0
2020-02-27 10:15:00;9;1;0;0;0;0
2020-02-27 10:30:00;
2020-02-27 10:45:00;
2020-02-27 11:00:00;
2020-02-27 11:15:00;
2020-02-27 11:30:00;
2020-02-27 11:45:00;
2020-02-27 12:00:00;
2020-02-27 12:15:00;
2020-02-27 12:30:00;
2020-02-27 12:45:00;
2020-02-27 13:00:00;
2020-02-27 13:15:00;16;10;0;1;0;0
2020-02-27 13:30:00;6;13;0;0;0;0
2020-02-27 13:45:00;10;11;0;0;0;0
2020-02-27 14:00:00;19;12;0;0;0;0
2020-02-27 14:15:00;7;14;0;0;0;0
2020-02-27 14:30:00;16;8;0;1;0;0
2020-02-27 14:45:00;12;10;3;3;0;0
2020-02-27 15:00:00;9;18;3;2;0;0
2020-02-27 15:15:00;21;19;0;0;0;0
2020-02-27 15:30:00;12;22;0;0;0;0
2020-02-27 15:45:00;15;18;2;1;0;0
2020-02-27 16:00:00;13;27;2;0;0;0
2020-02-27 16:15:00;14;31;0;0;0;0
2020-02-27 16:30:00;20;27;0;0;0;0
2020-02-27 16:45:00;9;26;0;0;0;0
2020-02-27 17:00:00;19;40;6;0;0;0
2020-02-27 17:15:00;28;45;0;0;0;0
2020-02-27 17:30:00;17;22;0;0;0;0
2020-02-27 17:45:00;8;21;0;0;0;0
2020-02-27 18:00:00;263;42;0;0;0;0
2020-02-27 18:15:00;15;58;0;0;0;0
2020-02-27 18:30:00;12;111;0;0;0;0
2020-02-27 18:45:00;14;17;0;0;0;0
2020-02-27 19:00:00;11;22;0;0;0;0
2020-02-27 19:15:00;10;6;0;0;0;0
2020-02-27 19:30:00;1;29;0;0;0;0
2020-02-27 19:45:00;4;128;0;0;0;0
2020-02-27 20:00:00;5;261;0;0;0;0
2020-02-27 20:15:00;3;1;0;0;0;0
2020-02-27 20:30:00;4;2;0;0;0;0
2020-02-27 20:45:00;4;4;0;0;0;0
2020-02-27 21:00:00;3;6;0;0;0;0
2020-02-27 21:15:00;3;6;0;0;0;0
2020-02-27 21:30:00;5;2;0;0;0;0
2020-02-27 21:45:00;261;1;0;0;0;0
2020-02-27 22:00:00;256;3;0;0;0;0
2020-02-27 22:15:00;12;1;0;0;0;0
2020-02-27 22:30:00;2;2;0;0;0;0
2020-02-27 22:45:00;2;2;0;0;0;0
2020-02-27 23:00:00;5;0;0;0;0;0
2020-02-27 23:15:00;175;90;0;0;0;0
2020-02-27 23:30:00;286;281;0;0;0;0
2020-02-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
