DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-06-21 00:00:00;31;26;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 00:15:00;40;25;0;15;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 00:30:00;36;22;0;19;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 00:45:00;35;23;2;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 01:00:00;40;37;1;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 01:15:00;23;22;1;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 01:30:00;16;16;0;6;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 01:45:00;24;25;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 02:00:00;24;8;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 02:15:00;9;15;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 02:30:00;17;9;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 02:45:00;12;11;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 03:00:00;9;8;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 03:15:00;8;10;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 03:30:00;11;8;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 03:45:00;7;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 04:00:00;8;10;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 04:15:00;5;10;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 04:30:00;6;4;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 04:45:00;3;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 05:00:00;10;9;0;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 05:15:00;15;14;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 05:30:00;17;9;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 05:45:00;12;16;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;11;11;0;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 06:30:00;11;7;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 06:45:00;16;10;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 07:00:00;7;5;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 07:15:00;13;5;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 07:30:00;24;13;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-21 07:45:00;27;19;0;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
