DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-06 00:00:00;1;0;0;0;0;0
2020-04-06 00:15:00;1;0;0;0;0;0
2020-04-06 00:30:00;1;0;2;0;0;0
2020-04-06 00:45:00;1;0;0;0;0;0
2020-04-06 01:00:00;1;0;0;0;0;0
2020-04-06 01:15:00;3;0;1;0;0;0
2020-04-06 01:30:00;1;0;1;0;0;0
2020-04-06 01:45:00;4;0;0;0;0;0
2020-04-06 02:00:00;1;0;0;0;0;0
2020-04-06 02:15:00;0;0;0;0;0;0
2020-04-06 02:30:00;0;0;0;0;0;0
2020-04-06 02:45:00;1;0;3;0;0;0
2020-04-06 03:00:00;1;0;2;0;0;0
2020-04-06 03:15:00;0;0;0;0;0;0
2020-04-06 03:30:00;0;0;0;0;0;0
2020-04-06 03:45:00;1;0;1;0;0;0
2020-04-06 04:00:00;2;1;3;0;0;0
2020-04-06 04:15:00;2;0;1;0;0;0
2020-04-06 04:30:00;4;0;4;2;0;0
2020-04-06 04:45:00;3;2;4;0;0;0
2020-04-06 05:00:00;3;3;7;0;0;0
2020-04-06 05:15:00;4;2;23;0;0;3
2020-04-06 05:30:00;20;8;28;0;0;1
2020-04-06 05:45:00;29;3;30;1;3;0
2020-04-06 06:00:00;24;5;29;2;2;0
2020-04-06 06:15:00;26;4;42;4;0;2
2020-04-06 06:30:00;24;21;69;6;14;1
2020-04-06 06:45:00;30;3;55;2;10;3
2020-04-06 07:00:00;19;5;55;2;1;5
2020-04-06 07:15:00;25;5;53;1;0;0
2020-04-06 07:30:00;39;3;50;0;2;1
2020-04-06 07:45:00;41;3;51;0;5;1
2020-04-06 08:00:00;27;3;37;1;1;2
2020-04-06 08:15:00;39;2;43;4;0;0
2020-04-06 08:30:00;28;0;36;0;0;0
2020-04-06 08:45:00;26;4;29;0;0;3
2020-04-06 09:00:00;26;0;27;1;0;0
2020-04-06 09:15:00;28;1;33;2;0;1
2020-04-06 09:30:00;36;2;30;0;0;0
2020-04-06 09:45:00;26;1;34;1;3;1
2020-04-06 10:00:00;36;0;41;3;0;0
2020-04-06 10:15:00;30;2;22;1;0;4
2020-04-06 10:30:00;42;1;38;3;2;0
2020-04-06 10:45:00;28;1;37;2;0;0
2020-04-06 11:00:00;38;0;25;0;0;3
2020-04-06 11:15:00;33;0;23;1;0;1
2020-04-06 11:30:00;35;1;38;2;0;0
2020-04-06 11:45:00;31;0;25;2;0;1
2020-04-06 12:00:00;49;1;25;4;2;4
2020-04-06 12:15:00;38;0;32;2;0;0
2020-04-06 12:30:00;35;0;29;2;0;2
2020-04-06 12:45:00;42;0;28;1;3;1
2020-04-06 13:00:00;40;3;31;2;3;3
2020-04-06 13:15:00;36;2;37;2;1;1
2020-04-06 13:30:00;36;0;36;5;8;1
2020-04-06 13:45:00;40;4;43;7;2;2
2020-04-06 14:00:00;45;0;44;8;6;0
2020-04-06 14:15:00;41;2;37;14;4;3
2020-04-06 14:30:00;53;1;22;10;2;3
2020-04-06 14:45:00;44;2;25;7;4;0
2020-04-06 15:00:00;46;0;28;7;4;0
2020-04-06 15:15:00;45;0;32;11;4;1
2020-04-06 15:30:00;48;0;32;6;0;2
2020-04-06 15:45:00;50;0;34;3;0;0
2020-04-06 16:00:00;56;1;25;6;0;0
2020-04-06 16:15:00;46;0;23;4;0;0
2020-04-06 16:30:00;54;6;31;14;7;4
2020-04-06 16:45:00;54;1;31;7;2;0
2020-04-06 17:00:00;53;2;31;8;5;1
2020-04-06 17:15:00;27;2;40;8;0;0
2020-04-06 17:30:00;40;0;18;1;0;0
2020-04-06 17:45:00;30;1;28;5;0;0
2020-04-06 18:00:00;34;0;20;6;0;0
2020-04-06 18:15:00;29;0;23;4;0;0
2020-04-06 18:30:00;25;1;28;1;0;0
2020-04-06 18:45:00;26;1;20;3;0;0
2020-04-06 19:00:00;24;0;22;0;0;0
2020-04-06 19:15:00;22;0;24;0;0;0
2020-04-06 19:30:00;17;0;15;0;0;0
2020-04-06 19:45:00;11;0;11;0;0;0
2020-04-06 20:00:00;11;0;20;0;0;0
2020-04-06 20:15:00;12;0;10;0;0;0
2020-04-06 20:30:00;11;0;9;0;0;0
2020-04-06 20:45:00;5;0;9;0;0;0
2020-04-06 21:00:00;5;1;7;0;0;0
2020-04-06 21:15:00;3;0;9;0;0;0
2020-04-06 21:30:00;6;3;10;2;0;0
2020-04-06 21:45:00;6;0;8;9;0;0
2020-04-06 22:00:00;27;1;5;2;0;0
2020-04-06 22:15:00;7;0;8;2;0;0
2020-04-06 22:30:00;4;0;5;0;0;0
2020-04-06 22:45:00;3;0;0;0;0;0
2020-04-06 23:00:00;3;0;1;0;0;0
2020-04-06 23:15:00;1;0;1;0;0;0
2020-04-06 23:30:00;2;0;0;0;0;0
2020-04-06 23:45:00;1;0;3;0;0;0
