DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-27 00:00:00;1;1;1;0;0;0
2020-04-27 00:15:00;3;0;2;0;0;0
2020-04-27 00:30:00;1;0;2;1;0;0
2020-04-27 00:45:00;1;1;4;0;0;0
2020-04-27 01:00:00;2;0;1;0;0;0
2020-04-27 01:15:00;1;0;0;0;0;0
2020-04-27 01:30:00;1;0;0;0;0;0
2020-04-27 01:45:00;0;0;1;0;0;0
2020-04-27 02:00:00;2;0;0;1;0;0
2020-04-27 02:15:00;2;0;0;0;0;0
2020-04-27 02:30:00;1;0;3;0;0;0
2020-04-27 02:45:00;1;0;1;0;0;0
2020-04-27 03:00:00;1;0;2;0;0;0
2020-04-27 03:15:00;0;0;2;0;0;0
2020-04-27 03:30:00;0;0;1;0;0;0
2020-04-27 03:45:00;1;0;1;0;0;0
2020-04-27 04:00:00;0;0;2;0;0;0
2020-04-27 04:15:00;2;0;2;0;0;0
2020-04-27 04:30:00;5;0;5;2;0;0
2020-04-27 04:45:00;4;2;4;0;0;0
2020-04-27 05:00:00;9;2;26;1;3;0
2020-04-27 05:15:00;15;4;53;1;1;0
2020-04-27 05:30:00;8;2;34;1;1;1
2020-04-27 05:45:00;
2020-04-27 06:00:00;31;7;47;4;1;3
2020-04-27 06:15:00;25;9;81;1;2;5
2020-04-27 06:30:00;43;22;109;9;14;2
2020-04-27 06:45:00;39;14;91;3;3;11
2020-04-27 07:00:00;49;5;103;2;2;6
2020-04-27 07:15:00;49;7;116;2;3;5
2020-04-27 07:30:00;54;3;82;0;0;12
2020-04-27 07:45:00;59;1;76;1;3;4
2020-04-27 08:00:00;49;5;60;2;0;0
2020-04-27 08:15:00;37;3;52;1;0;0
2020-04-27 08:30:00;30;1;55;1;0;0
2020-04-27 08:45:00;35;0;53;1;0;0
2020-04-27 09:00:00;27;2;35;0;1;0
2020-04-27 09:15:00;33;0;37;2;2;0
2020-04-27 09:30:00;47;2;42;3;0;0
2020-04-27 09:45:00;45;2;48;1;0;0
2020-04-27 10:00:00;48;2;36;2;5;0
2020-04-27 10:15:00;45;3;43;6;0;2
2020-04-27 10:30:00;42;2;40;3;1;0
2020-04-27 10:45:00;46;2;45;4;5;0
2020-04-27 11:00:00;46;1;43;1;2;0
2020-04-27 11:15:00;48;0;45;3;0;1
2020-04-27 11:30:00;59;0;40;2;0;0
2020-04-27 11:45:00;57;1;42;2;4;0
2020-04-27 12:00:00;51;0;29;6;2;2
2020-04-27 12:15:00;52;2;35;8;7;0
2020-04-27 12:30:00;49;1;43;3;0;2
2020-04-27 12:45:00;70;2;51;4;2;2
2020-04-27 13:00:00;63;1;52;6;5;1
2020-04-27 13:15:00;57;0;36;5;10;1
2020-04-27 13:30:00;52;3;56;13;5;5
2020-04-27 13:45:00;53;1;50;11;11;2
2020-04-27 14:00:00;83;1;52;13;3;7
2020-04-27 14:15:00;86;3;54;16;9;2
2020-04-27 14:30:00;88;2;40;24;7;0
2020-04-27 14:45:00;68;1;44;21;1;3
2020-04-27 15:00:00;79;2;52;23;7;6
2020-04-27 15:15:00;93;0;52;11;9;2
2020-04-27 15:30:00;71;1;35;8;0;4
2020-04-27 15:45:00;65;0;41;7;1;1
2020-04-27 16:00:00;87;1;46;7;2;2
2020-04-27 16:15:00;75;0;40;9;3;1
2020-04-27 16:30:00;60;3;46;14;5;13
2020-04-27 16:45:00;49;2;35;7;1;1
2020-04-27 17:00:00;62;2;30;7;0;0
2020-04-27 17:15:00;56;7;43;6;2;2
2020-04-27 17:30:00;48;2;34;5;3;0
2020-04-27 17:45:00;41;0;39;2;0;0
2020-04-27 18:00:00;48;2;35;5;0;0
2020-04-27 18:15:00;49;1;11;3;0;0
2020-04-27 18:30:00;24;0;32;4;0;8
2020-04-27 18:45:00;29;0;28;0;0;0
2020-04-27 19:00:00;36;0;26;1;0;0
2020-04-27 19:15:00;25;0;23;1;0;0
2020-04-27 19:30:00;31;0;30;1;0;0
2020-04-27 19:45:00;20;0;18;1;0;0
2020-04-27 20:00:00;21;1;20;2;0;0
2020-04-27 20:15:00;15;2;17;1;0;0
2020-04-27 20:30:00;14;0;12;0;0;0
2020-04-27 20:45:00;13;1;8;1;1;0
2020-04-27 21:00:00;7;1;17;0;0;0
2020-04-27 21:15:00;14;4;16;0;1;0
2020-04-27 21:30:00;8;0;11;3;0;1
2020-04-27 21:45:00;17;2;10;3;0;0
2020-04-27 22:00:00;26;0;4;14;5;5
2020-04-27 22:15:00;10;2;5;3;0;0
2020-04-27 22:30:00;6;0;4;0;0;0
2020-04-27 22:45:00;4;0;3;0;0;0
2020-04-27 23:00:00;6;0;3;0;0;0
2020-04-27 23:15:00;2;0;0;0;0;0
2020-04-27 23:30:00;4;0;1;0;0;0
2020-04-27 23:45:00;4;0;2;0;0;0
