DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-06-22 00:00:00;7;7;1;0;0;4;10;6
2020-06-22 00:15:00;9;12;3;3;2;10;14;6
2020-06-22 00:30:00;7;7;4;2;1;6;10;9
2020-06-22 00:45:00;4;4;4;1;0;4;4;4
2020-06-22 01:00:00;6;4;1;0;0;4;6;1
2020-06-22 01:15:00;11;7;3;0;115;4;7;4
2020-06-22 01:30:00;7;3;0;0;257;4;5;2
2020-06-22 01:45:00;6;2;1;1;97;5;6;4
2020-06-22 02:00:00;5;2;1;0;247;1;5;0
2020-06-22 02:15:00;4;2;1;0;50;3;5;2
2020-06-22 02:30:00;9;1;0;0;0;2;6;1
2020-06-22 03:00:00;4;4;1;1;1;2;13;9
2020-06-22 03:15:00;8;7;2;0;0;1;7;7
2020-06-22 03:30:00;7;6;2;2;0;5;11;6
2020-06-22 03:45:00;7;3;1;1;1;4;13;5
2020-06-22 04:00:00;9;4;2;0;0;0;15;5
2020-06-22 04:15:00;16;8;2;1;0;4;9;4
2020-06-22 04:30:00;18;11;6;3;3;9;16;7
2020-06-22 05:00:00;30;13;7;1;1;6;33;11
2020-06-22 05:15:00;38;30;10;2;2;19;47;26
2020-06-22 05:30:00;50;33;17;3;5;20;53;29
2020-06-22 05:45:00;86;65;26;6;8;44;69;34
2020-06-22 06:00:00;56;56;18;2;2;39;53;34
2020-06-22 06:15:00;73;57;34;2;6;50;76;44
2020-06-22 06:30:00;117;98;32;15;15;95;80;54
2020-06-22 06:45:00;142;149;30;16;113;89;94;70
2020-06-22 07:00:00;114;95;28;13;171;91;106;75
2020-06-22 07:15:00;120;107;29;17;68;96;101;84
2020-06-22 07:30:00;120;120;41;27;29;92;124;78
2020-06-22 07:45:00;150;162;35;30;32;108;115;77
2020-06-22 08:00:00;127;143;43;21;23;86;126;84
2020-06-22 08:15:00;148;149;33;21;22;93;109;57
2020-06-22 08:30:00;126;135;35;22;17;74;99;68
2020-06-22 08:45:00;126;123;35;25;20;70;91;53
2020-06-22 09:00:00;104;109;25;14;18;59;121;80
2020-06-22 09:15:00;105;95;26;13;24;58;91;64
2020-06-22 09:30:00;117;105;19;15;18;63;113;67
2020-06-22 09:45:00;145;123;34;12;16;60;121;82
2020-06-22 10:00:00;109;112;28;18;17;74;112;83
2020-06-22 10:15:00;128;118;24;16;20;73;119;82
2020-06-22 10:30:00;144;112;38;14;21;55;115;81
2020-06-22 10:45:00;118;116;28;10;15;60;119;94
2020-06-22 11:00:00;110;117;40;13;16;43;138;76
2020-06-22 11:15:00;133;103;34;14;10;50;123;88
2020-06-22 11:30:00;124;98;28;10;13;46;141;77
2020-06-22 11:45:00;113;117;27;15;12;53;131;86
2020-06-22 12:00:00;134;120;34;17;17;53;134;84
2020-06-22 12:15:00;119;116;46;15;12;55;136;92
2020-06-22 12:30:00;134;123;51;16;16;54;122;84
2020-06-22 12:45:00;114;105;43;15;18;61;124;83
2020-06-22 13:00:00;112;99;35;20;20;57;119;86
2020-06-22 13:15:00;118;118;30;13;13;63;131;81
2020-06-22 13:45:00;132;120;37;17;17;68;120;70
2020-06-22 14:00:00;119;102;30;16;10;50;115;74
2020-06-22 14:15:00;135;136;37;14;16;62;135;110
2020-06-22 14:30:00;134;114;32;15;18;68;134;97
2020-06-22 14:45:00;135;140;38;12;4;42;146;105
2020-06-22 15:00:00;131;105;46;14;20;70;144;98
2020-06-22 15:15:00;128;112;41;16;7;56;138;83
2020-06-22 15:30:00;138;135;45;11;13;55;146;97
2020-06-22 15:45:00;135;131;40;19;10;79;154;102
2020-06-22 16:00:00;146;109;56;19;16;83;161;111
2020-06-22 16:15:00;151;126;67;12;16;82;152;114
2020-06-22 16:30:00;155;131;70;22;15;77;177;128
2020-06-22 16:45:00;156;140;52;17;16;90;175;116
2020-06-22 17:00:00;147;134;68;14;13;81;159;105
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;140;132;38;11;13;70;155;92
2020-06-22 17:45:00;97;94;37;14;14;77;139;82
