DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-05-02 00:00:00;2;0;1;6;0;7;2;0;0;0;0
2020-05-02 00:15:00;6;5;1;3;0;5;3;11;0;0;0
2020-05-02 00:30:00;3;4;0;3;0;6;2;0;0;0;0
2020-05-02 00:45:00;8;5;2;4;0;1;3;0;0;0;0
2020-05-02 01:00:00;6;4;2;3;0;4;0;0;0;0;0
2020-05-02 01:15:00;5;5;3;2;0;8;1;0;0;0;0
2020-05-02 01:30:00;4;3;1;0;0;2;0;0;0;0;0
2020-05-02 01:45:00;8;2;0;0;0;1;2;0;0;0;0
2020-05-02 02:00:00;4;3;0;1;0;3;1;0;0;0;0
2020-05-02 02:15:00;4;3;1;13;0;4;2;0;0;0;0
2020-05-02 02:30:00;5;5;1;1;0;3;1;0;0;0;0
2020-05-02 02:45:00;1;0;1;0;0;2;1;0;0;0;0
2020-05-02 03:00:00;2;2;0;0;0;0;0;0;0;0;0
2020-05-02 03:15:00;1;0;0;0;0;1;0;0;0;0;0
2020-05-02 03:30:00;0;0;0;0;0;0;1;0;0;0;0
2020-05-02 03:45:00;7;4;1;0;0;0;0;0;0;0;0
2020-05-02 04:00:00;6;2;0;0;0;2;0;0;0;0;0
2020-05-02 04:15:00;2;3;1;1;0;1;1;0;0;0;0
2020-05-02 04:30:00;6;3;1;3;0;4;1;0;0;0;0
2020-05-02 04:45:00;6;1;3;1;0;5;2;0;0;0;0
2020-05-02 05:00:00;5;3;0;1;0;3;0;0;0;0;0
2020-05-02 05:15:00;3;1;2;3;0;7;1;0;0;0;0
2020-05-02 05:30:00;8;5;1;5;0;18;0;0;0;0;0
2020-05-02 05:45:00;9;5;2;2;0;12;3;0;0;0;0
2020-05-02 06:00:00;24;8;1;2;0;5;4;0;0;0;0
2020-05-02 06:15:00;17;7;3;10;0;7;7;0;0;0;0
2020-05-02 06:30:00;20;14;4;12;0;13;5;0;0;0;0
2020-05-02 06:45:00;24;14;1;12;0;8;7;0;0;0;0
2020-05-02 07:00:00;16;7;3;11;0;12;5;0;0;0;0
2020-05-02 07:15:00;31;12;4;14;0;9;7;0;0;0;0
2020-05-02 07:30:00;25;20;7;12;0;16;8;0;0;0;0
2020-05-02 07:45:00;22;19;5;28;0;18;15;0;0;0;0
2020-05-02 08:00:00;24;22;5;19;0;17;10;0;0;0;0
2020-05-02 08:15:00;35;24;7;16;0;18;15;0;0;0;0
2020-05-02 08:30:00;34;14;10;22;0;22;8;0;0;0;0
2020-05-02 08:45:00;47;26;6;21;0;30;13;0;0;0;0
2020-05-02 09:00:00;40;22;14;24;0;30;15;0;0;0;0
2020-05-02 09:15:00;60;30;10;30;0;38;10;0;0;0;0
2020-05-02 09:30:00;61;37;7;38;0;53;14;0;0;3;0
2020-05-02 09:45:00;53;44;18;38;0;38;18;0;0;0;0
2020-05-02 10:00:00;70;47;23;44;0;60;21;0;0;0;0
2020-05-02 10:15:00;75;58;18;46;0;49;13;0;0;0;0
2020-05-02 10:30:00;69;60;19;44;0;62;22;12;0;0;0
2020-05-02 10:45:00;79;64;21;34;0;65;17;0;0;0;0
2020-05-02 11:00:00;87;55;19;49;0;63;19;0;0;0;0
2020-05-02 11:15:00;83;60;20;48;0;61;19;0;0;0;0
2020-05-02 11:30:00;90;65;20;62;0;67;22;2;2;0;3
2020-05-02 11:45:00;84;76;20;42;0;69;20;10;0;0;0
