DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-03-20 00:00:00;3;4;8;2;0;1;10;0;0
2020-03-20 00:15:00;3;4;8;1;0;0;10;0;0
2020-03-20 00:30:00;1;1;2;0;0;0;1;0;0
2020-03-20 00:45:00;2;2;3;0;0;0;10;0;0
2020-03-20 01:00:00;1;4;5;0;0;0;11;0;0
2020-03-20 01:15:00;0;0;0;0;0;0;2;0;0
2020-03-20 01:30:00;0;0;0;0;0;0;1;0;0
2020-03-20 01:45:00;0;0;2;0;0;2;6;0;0
2020-03-20 02:00:00;1;1;1;0;0;0;1;0;0
2020-03-20 02:15:00;1;0;1;1;0;0;2;0;0
2020-03-20 02:30:00;3;3;5;1;0;0;1;0;0
2020-03-20 02:45:00;0;3;2;0;0;0;1;0;0
2020-03-20 03:00:00;1;2;3;0;0;0;1;0;0
2020-03-20 03:15:00;0;0;1;0;0;0;3;0;0
2020-03-20 03:30:00;1;4;4;0;0;0;4;0;0
2020-03-20 03:45:00;3;2;2;0;0;2;3;0;0
2020-03-20 04:00:00;2;3;4;0;0;0;2;0;0
2020-03-20 04:15:00;5;6;6;0;0;0;2;0;0
2020-03-20 04:30:00;2;3;5;0;0;0;8;0;0
2020-03-20 04:45:00;3;6;11;1;0;0;6;0;0
2020-03-20 05:00:00;5;11;12;2;1;4;20;0;0
2020-03-20 05:15:00;10;14;26;4;0;6;40;0;0
2020-03-20 05:30:00;15;28;44;9;5;5;60;0;0
2020-03-20 05:45:00;16;22;35;15;6;12;43;0;0
2020-03-20 06:00:00;19;21;35;21;2;7;38;0;0
2020-03-20 06:15:00;28;28;54;20;11;19;45;0;0
2020-03-20 06:30:00;39;28;53;18;12;22;64;3;0
2020-03-20 06:45:00;32;37;62;17;12;20;71;2;1
2020-03-20 07:00:00;32;28;47;12;8;10;56;0;1
2020-03-20 07:15:00;25;29;52;14;11;7;51;6;1
2020-03-20 07:30:00;24;27;47;7;4;4;63;0;0
2020-03-20 07:45:00;37;35;68;16;11;9;59;2;0
2020-03-20 08:00:00;25;25;46;15;8;5;50;4;1
2020-03-20 08:15:00;21;18;42;17;9;7;47;1;1
2020-03-20 08:30:00;26;32;50;12;7;2;52;2;3
2020-03-20 08:45:00;17;37;50;14;7;2;52;0;4
2020-03-20 09:00:00;17;27;42;17;8;2;49;0;2
2020-03-20 09:15:00;30;34;46;14;8;4;46;0;0
2020-03-20 09:30:00;24;40;51;9;5;0;46;11;2
2020-03-20 09:45:00;24;49;58;13;7;2;57;9;4
2020-03-20 10:00:00;22;29;42;15;12;3;54;7;11
2020-03-20 10:15:00;23;36;56;12;8;4;56;2;18
2020-03-20 10:30:00;27;42;68;17;11;7;50;3;3
2020-03-20 10:45:00;23;42;58;12;8;7;38;6;2
2020-03-20 11:00:00;23;33;50;12;7;3;44;0;5
2020-03-20 11:15:00;30;21;48;11;4;1;48;0;1
2020-03-20 11:30:00;42;56;78;20;12;7;56;6;5
2020-03-20 11:45:00;39;42;73;16;8;7;63;7;0
2020-03-20 12:00:00;41;51;79;25;9;9;66;4;1
2020-03-20 12:15:00;35;41;59;15;5;3;70;10;0
2020-03-20 12:30:00;36;45;67;21;8;3;61;0;9
2020-03-20 12:45:00;43;46;70;12;4;6;77;8;14
2020-03-20 13:00:00;27;44;61;17;7;5;69;2;4
2020-03-20 13:15:00;41;38;73;20;9;8;100;3;42
2020-03-20 13:30:00;49;50;85;17;9;9;88;6;21
2020-03-20 13:45:00;41;44;78;22;7;5;86;2;12
2020-03-20 14:00:00;51;66;94;26;8;6;70;1;21
2020-03-20 14:15:00;64;67;101;28;13;6;76;0;0
2020-03-20 14:30:00;52;58;98;25;9;2;55;5;5
2020-03-20 14:45:00;52;52;78;15;8;1;66;7;5
2020-03-20 15:00:00;48;47;87;19;8;2;80;9;6
2020-03-20 15:15:00;42;48;84;15;11;1;73;21;1
2020-03-20 15:30:00;41;58;81;17;8;2;51;10;1
2020-03-20 15:45:00;52;45;75;17;10;8;60;10;6
2020-03-20 16:00:00;38;38;80;18;8;5;55;4;14
2020-03-20 16:15:00;47;54;81;12;8;5;69;2;4
2020-03-20 16:30:00;43;49;77;14;6;5;66;14;2
2020-03-20 16:45:00;38;31;53;10;7;6;47;3;5
2020-03-20 17:00:00;47;49;93;19;8;7;79;1;3
2020-03-20 17:15:00;36;33;63;14;10;2;51;2;5
2020-03-20 17:30:00;35;42;67;11;7;12;69;3;1
2020-03-20 17:45:00;42;52;71;14;10;6;64;1;6
2020-03-20 18:00:00;35;41;68;8;7;6;49;22;4
2020-03-20 18:15:00;28;31;54;6;4;2;51;3;0
2020-03-20 18:30:00;30;31;60;10;4;7;57;5;0
2020-03-20 18:45:00;20;25;45;11;6;6;53;0;1
2020-03-20 19:00:00;22;26;44;6;6;9;42;0;3
2020-03-20 19:15:00;15;23;31;3;2;6;45;0;0
2020-03-20 19:30:00;24;33;51;5;4;4;45;0;7
2020-03-20 19:45:00;16;26;42;2;2;5;30;1;0
2020-03-20 20:00:00;10;25;34;11;6;3;36;0;0
2020-03-20 20:15:00;16;19;29;7;6;3;25;1;0
2020-03-20 20:30:00;10;16;27;2;2;1;34;0;0
2020-03-20 20:45:00;12;22;31;7;6;3;35;0;0
2020-03-20 21:00:00;19;12;32;6;3;2;35;0;0
2020-03-20 21:15:00;8;16;22;5;4;3;29;0;0
2020-03-20 21:30:00;5;12;20;4;4;2;33;0;0
2020-03-20 21:45:00;12;21;33;6;4;2;27;0;0
2020-03-20 22:00:00;22;24;44;10;3;1;30;2;0
2020-03-20 22:15:00;27;22;36;8;4;3;19;0;0
2020-03-20 22:30:00;3;11;19;3;3;2;17;0;0
2020-03-20 22:45:00;7;10;17;2;1;2;17;0;0
2020-03-20 23:00:00;4;1;9;1;1;1;15;0;0
2020-03-20 23:15:00;9;10;14;1;0;1;8;0;0
2020-03-20 23:30:00;2;10;12;2;1;1;14;0;0
2020-03-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
