DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-16 00:00:00;0;1;0;3;2;69;1;3;3;1;1
2020-06-16 00:15:00;0;0;0;5;5;97;2;4;4;1;1
2020-06-16 00:30:00;1;1;1;4;5;89;1;7;5;2;1
2020-06-16 00:45:00;0;1;0;9;5;9;3;9;4;1;0
2020-06-16 01:00:00;0;2;0;4;6;2;1;2;2;1;0
2020-06-16 01:15:00;0;0;0;3;1;0;1;3;3;2;2
2020-06-16 01:30:00;0;1;0;2;3;1;0;1;2;1;1
2020-06-16 01:45:00;0;0;0;7;3;25;1;4;2;1;1
2020-06-16 02:00:00;2;2;0;2;0;15;1;1;0;0;0
2020-06-16 02:15:00;0;0;0;0;1;43;0;3;6;2;2
2020-06-16 02:30:00;0;0;0;3;0;45;1;3;1;0;0
2020-06-16 03:00:00;0;0;0;8;4;34;1;2;0;0;0
2020-06-16 03:15:00;0;0;0;0;1;31;0;0;0;0;0
2020-06-16 03:30:00;0;2;0;5;1;41;2;2;3;0;0
2020-06-16 03:45:00;0;1;0;2;0;74;0;1;1;1;1
2020-06-16 04:00:00;1;3;0;5;2;137;1;2;1;0;0
2020-06-16 04:15:00;0;2;0;6;3;21;2;6;2;0;0
2020-06-16 04:30:00;0;5;0;12;5;16;0;9;6;1;1
2020-06-16 04:45:00;0;1;0;12;4;75;2;12;9;1;1
2020-06-16 05:00:00;8;16;0;22;15;134;5;31;28;6;3
2020-06-16 05:15:00;2;13;0;17;15;25;2;45;50;18;11
2020-06-16 05:30:00;10;27;2;35;21;72;8;75;71;15;10
2020-06-16 05:45:00;3;19;1;45;25;35;4;64;65;12;5
2020-06-16 06:00:00;1;24;3;52;25;14;15;64;58;8;6
2020-06-16 06:15:00;4;34;3;64;34;188;15;69;76;10;6
2020-06-16 06:30:00;6;49;5;61;41;28;13;115;114;19;12
2020-06-16 06:45:00;11;50;4;60;35;86;12;109;122;23;20
2020-06-16 07:00:00;10;49;5;77;47;50;17;111;133;21;12
2020-06-16 07:15:00;12;58;17;75;54;149;44;153;172;30;17
2020-06-16 07:30:00;15;63;5;85;66;129;47;147;192;43;32
2020-06-16 07:45:00;16;53;6;116;90;66;40;142;179;31;28
2020-06-16 08:00:00;16;59;3;105;65;98;28;131;127;16;11
2020-06-16 08:15:00;21;63;8;88;44;108;28;99;116;27;25
2020-06-16 08:30:00;18;54;5;92;44;75;35;105;104;19;16
2020-06-16 08:45:00;14;49;4;77;48;140;29;98;100;19;14
2020-06-16 09:00:00;14;43;6;87;47;71;30;85;79;10;10
2020-06-16 09:15:00;8;34;6;65;51;84;23;88;72;10;6
2020-06-16 09:30:00;14;49;4;98;112;111;25;83;82;8;7
2020-06-16 09:45:00;6;43;4;97;69;130;30;90;70;12;12
2020-06-16 10:00:00;9;30;3;101;57;74;27;81;69;5;4
2020-06-16 10:15:00;18;30;6;86;58;68;30;83;58;10;9
2020-06-16 10:30:00;10;35;3;114;63;46;30;73;73;7;5
2020-06-16 10:45:00;14;43;3;98;68;145;29;94;75;13;11
2020-06-16 11:00:00;22;38;4;107;76;132;26;79;80;10;9
2020-06-16 11:15:00;11;38;5;108;64;37;23;84;65;9;11
2020-06-16 11:30:00;12;37;2;117;71;45;30;65;64;16;14
2020-06-16 11:45:00;15;43;2;106;89;17;47;77;72;8;7
2020-06-16 12:00:00;20;35;6;107;78;45;40;74;74;10;10
2020-06-16 12:15:00;11;38;4;112;67;23;28;68;60;11;8
2020-06-16 12:30:00;9;34;3;104;64;25;28;82;80;12;10
2020-06-16 12:45:00;19;45;5;115;68;11;40;93;81;7;5
2020-06-16 13:00:00;16;240;2;125;94;19;36;66;56;12;9
2020-06-16 13:15:00;12;40;3;146;103;24;31;68;64;9;9
2020-06-16 13:30:00;9;32;3;115;79;29;45;97;80;25;17
2020-06-16 13:45:00;15;51;1;130;65;53;36;79;90;19;20
2020-06-16 14:00:00;10;35;5;130;80;23;29;86;76;9;10
2020-06-16 14:15:00;11;37;5;149;111;12;38;85;73;19;17
2020-06-16 14:30:00;27;45;6;216;150;29;60;96;89;16;15
2020-06-16 14:45:00;19;43;2;218;182;20;50;94;78;15;15
2020-06-16 15:00:00;15;43;3;194;165;27;38;91;78;11;12
2020-06-16 15:15:00;16;64;4;186;148;65;53;88;83;15;13
2020-06-16 15:30:00;18;37;5;215;174;25;43;90;97;14;12
2020-06-16 15:45:00;12;41;4;212;161;24;45;94;91;14;11
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;13;40;7;193;132;19;39;103;95;10;6
2020-06-16 16:30:00;17;43;2;178;140;23;35;95;87;7;9
2020-06-16 16:45:00;6;38;6;173;133;26;43;106;97;13;14
2020-06-16 17:00:00;11;39;2;136;130;34;45;97;84;22;21
2020-06-16 17:15:00;17;56;2;159;112;16;44;103;97;29;24
2020-06-16 17:30:00;12;42;3;135;91;16;53;83;80;11;9
2020-06-16 17:45:00;15;41;2;135;95;19;33;83;78;22;17
2020-06-16 18:00:00;12;37;7;110;94;16;34;80;58;12;10
2020-06-16 18:15:00;11;40;2;121;81;14;36;70;70;10;9
2020-06-16 18:30:00;12;29;4;110;74;16;37;78;63;16;13
2020-06-16 18:45:00;7;26;5;97;67;18;30;71;60;8;8
2020-06-16 19:00:00;9;26;0;74;53;16;20;67;50;6;10
2020-06-16 19:15:00;4;33;4;74;52;19;31;74;51;11;10
2020-06-16 19:30:00;8;23;2;60;44;12;26;56;45;7;4
2020-06-16 19:45:00;6;20;5;59;39;10;23;41;47;7;8
2020-06-16 20:00:00;4;19;1;62;53;11;26;43;39;7;6
2020-06-16 20:15:00;5;21;4;61;36;6;18;32;32;7;6
2020-06-16 20:30:00;7;21;3;46;34;16;21;39;28;6;4
2020-06-16 20:45:00;10;18;2;42;28;7;23;42;31;9;7
2020-06-16 21:00:00;4;23;2;51;29;6;23;45;31;2;2
2020-06-16 21:15:00;5;24;1;38;25;7;18;45;25;6;6
2020-06-16 21:30:00;4;18;0;34;26;3;16;32;27;3;2
2020-06-16 21:45:00;7;10;0;35;28;11;13;32;24;3;2
2020-06-16 22:00:00;3;9;0;32;39;14;10;25;16;3;4
2020-06-16 22:15:00;3;8;0;33;28;8;16;28;21;6;3
2020-06-16 22:30:00;2;4;0;31;24;6;14;30;19;2;2
2020-06-16 22:45:00;4;5;1;15;13;3;6;19;17;7;7
2020-06-16 23:00:00;2;5;0;19;15;5;9;15;16;8;8
2020-06-16 23:15:00;1;5;0;18;11;5;8;14;11;3;3
2020-06-16 23:30:00;1;5;0;9;11;2;4;15;9;3;2
