DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-23 00:00:00;4;2;0;8;13;5;2;7;9;3;2
2020-06-23 00:15:00;1;5;0;10;5;3;2;5;14;3;2
2020-06-23 00:30:00;1;0;2;5;5;2;2;9;3;1;1
2020-06-23 00:45:00;1;4;0;3;5;3;2;4;6;0;0
2020-06-23 01:00:00;1;1;0;3;2;1;0;5;1;0;0
2020-06-23 01:15:00;0;0;0;2;0;1;0;4;3;0;0
2020-06-23 01:30:00;0;1;0;4;4;8;0;3;2;1;1
2020-06-23 01:45:00;1;0;0;4;1;1;0;2;3;0;0
2020-06-23 02:00:00;0;0;0;0;0;0;1;4;0;0;0
2020-06-23 02:15:00;1;2;0;2;1;0;0;2;3;0;0
2020-06-23 02:30:00;0;1;0;4;1;1;1;1;2;0;0
2020-06-23 02:45:00;0;1;0;3;1;0;1;1;1;0;0
2020-06-23 03:00:00;0;0;0;6;2;0;1;0;1;1;1
2020-06-23 03:15:00;0;0;0;3;1;0;1;1;1;0;0
2020-06-23 03:30:00;1;2;0;3;1;0;0;2;2;0;0
2020-06-23 03:45:00;0;0;0;6;3;2;0;1;1;0;0
2020-06-23 04:00:00;0;2;0;0;0;0;1;3;0;1;1
2020-06-23 04:15:00;1;3;0;4;7;3;1;8;6;1;0
2020-06-23 04:30:00;0;3;0;7;1;0;1;8;2;1;1
2020-06-23 04:45:00;1;4;0;10;6;1;1;8;6;1;0
2020-06-23 05:00:00;1;8;0;9;11;7;2;20;12;2;2
2020-06-23 05:15:00;3;9;0;26;10;4;7;40;45;10;8
2020-06-23 05:30:00;2;28;0;17;19;10;10;49;56;15;10
2020-06-23 05:45:00;8;18;3;43;26;10;5;69;68;17;13
2020-06-23 06:00:00;3;28;7;58;28;11;14;56;51;13;12
2020-06-23 06:15:00;3;38;1;58;33;6;16;65;74;14;9
2020-06-23 06:30:00;5;46;5;53;40;11;18;96;95;10;7
2020-06-23 06:45:00;127;39;1;54;28;6;12;106;136;16;13
2020-06-23 07:00:00;2;33;6;41;34;9;16;76;80;8;9
2020-06-23 07:15:00;10;41;12;71;45;12;31;144;182;29;23
2020-06-23 07:30:00;10;54;7;91;45;6;30;130;158;20;18
2020-06-23 07:45:00;17;59;7;115;74;59;37;154;150;26;24
2020-06-23 08:00:00;12;36;4;95;56;87;22;110;134;25;21
2020-06-23 08:15:00;11;42;5;87;50;44;29;111;97;14;12
2020-06-23 08:30:00;15;45;6;88;39;10;33;79;91;13;11
2020-06-23 08:45:00;10;34;5;81;40;16;27;103;95;23;17
2020-06-23 09:00:00;11;27;4;82;49;14;28;75;73;7;8
2020-06-23 09:15:00;9;33;6;77;45;42;33;79;68;7;6
2020-06-23 09:30:00;10;31;4;70;43;4;27;74;68;9;8
2020-06-23 09:45:00;8;22;3;88;58;36;27;81;76;2;1
2020-06-23 10:00:00;6;32;8;73;39;27;31;73;64;12;10
2020-06-23 10:15:00;9;25;5;85;48;36;27;75;69;9;12
2020-06-23 10:30:00;10;30;3;81;51;11;31;87;67;16;12
2020-06-23 10:45:00;11;38;94;96;55;20;24;78;74;12;12
2020-06-23 11:00:00;18;40;4;91;56;56;37;88;85;14;10
2020-06-23 11:15:00;15;40;7;109;66;12;27;78;69;7;7
2020-06-23 11:30:00;13;25;5;97;64;19;27;76;57;9;11
2020-06-23 11:45:00;13;30;3;126;82;12;38;76;50;4;3
2020-06-23 12:00:00;12;31;1;111;67;17;36;65;63;16;11
2020-06-23 12:15:00;16;36;7;103;66;17;33;87;72;10;10
2020-06-23 12:30:00;10;42;1;101;66;14;32;85;77;11;9
2020-06-23 12:45:00;15;39;6;99;75;18;33;68;68;12;11
2020-06-23 13:00:00;14;35;5;116;100;20;25;72;63;9;9
2020-06-23 13:15:00;6;35;6;100;78;21;38;80;80;8;9
2020-06-23 13:30:00;13;37;6;99;81;19;30;85;81;21;18
2020-06-23 13:45:00;12;55;6;113;69;17;33;94;94;13;12
2020-06-23 14:00:00;9;30;2;106;76;14;35;83;75;23;19
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;13;44;3;141;103;13;33;85;76;17;14
2020-06-23 14:45:00;18;46;6;148;94;13;36;87;99;26;27
2020-06-23 15:00:00;10;20;3;141;104;23;35;71;56;13;10
2020-06-23 15:15:00;14;36;4;154;97;13;37;59;77;18;14
2020-06-23 15:30:00;13;29;5;159;114;19;53;76;76;14;12
2020-06-23 15:45:00;10;47;7;149;113;20;33;81;82;10;9
2020-06-23 16:00:00;14;41;1;145;125;28;37;93;81;9;8
2020-06-23 16:15:00;8;41;8;177;132;26;40;95;86;18;12
2020-06-23 16:30:00;13;31;3;153;137;25;35;90;92;20;17
2020-06-23 16:45:00;9;47;2;154;143;17;47;86;102;21;19
2020-06-23 17:00:00;11;52;2;136;103;19;36;79;83;22;21
2020-06-23 17:15:00;10;48;2;137;88;17;36;89;102;19;20
2020-06-23 17:30:00;18;54;5;107;94;12;42;66;88;17;12
2020-06-23 17:45:00;12;181;8;110;85;19;41;89;70;18;17
2020-06-23 18:00:00;19;46;2;111;82;13;22;66;67;15;13
2020-06-23 18:15:00;13;36;2;108;59;14;30;79;69;11;8
2020-06-23 18:30:00;13;40;5;80;60;14;39;68;75;24;18
2020-06-23 18:45:00;10;26;3;79;66;14;30;59;52;7;8
2020-06-23 19:00:00;5;28;2;69;54;6;24;48;53;11;12
2020-06-23 19:15:00;8;26;2;77;48;10;24;54;54;14;14
2020-06-23 19:30:00;11;28;2;53;47;13;19;48;52;8;3
2020-06-23 19:45:00;7;15;3;59;47;14;21;45;40;7;8
2020-06-23 20:00:00;11;23;0;56;46;6;17;47;50;7;7
2020-06-23 20:15:00;9;18;6;59;42;7;21;44;31;3;2
2020-06-23 20:30:00;6;9;4;67;34;15;23;42;40;10;9
2020-06-23 20:45:00;5;22;4;48;32;9;26;41;47;8;7
2020-06-23 21:00:00;5;16;0;43;33;10;15;37;33;5;3
2020-06-23 21:15:00;7;26;2;42;38;8;22;51;49;8;7
2020-06-23 21:30:00;3;21;0;42;26;4;15;34;28;3;4
2020-06-23 21:45:00;2;11;1;41;26;7;17;20;25;1;2
2020-06-23 22:00:00;0;12;0;50;38;9;16;23;19;3;3
2020-06-23 22:15:00;1;13;23;41;36;36;16;29;21;3;2
2020-06-23 22:30:00;5;9;0;34;19;11;11;29;25;1;2
2020-06-23 22:45:00;10;7;4;30;19;11;13;20;16;4;2
2020-06-23 23:00:00;2;4;0;19;14;6;12;21;17;7;5
2020-06-23 23:15:00;3;6;3;25;13;10;8;13;13;7;5
2020-06-23 23:30:00;1;1;0;18;14;6;3;9;9;2;2
