DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-06 00:00:00;0;0;10;0;0;12;0;0;0;0;0;0;0;0
2020-12-06 00:15:00;0;0;18;0;1;18;0;0;0;0;0;0;0;0
2020-12-06 00:30:00;1;0;10;1;1;20;0;0;0;0;0;0;0;0
2020-12-06 00:45:00;0;0;15;0;0;14;0;0;0;0;0;0;0;0
2020-12-06 01:00:00;0;0;9;1;1;12;0;0;0;0;0;0;0;0
2020-12-06 01:15:00;0;0;10;0;0;10;0;0;0;0;0;0;0;0
2020-12-06 01:30:00;0;0;6;0;0;9;0;0;0;0;0;0;0;0
2020-12-06 01:45:00;1;0;8;2;2;9;0;0;0;0;0;0;0;0
2020-12-06 02:00:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-12-06 02:15:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-12-06 02:30:00;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-12-06 02:45:00;0;0;3;0;1;6;0;0;0;0;0;0;0;0
2020-12-06 03:00:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 03:15:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-06 03:30:00;0;0;2;0;1;1;0;0;0;0;0;0;0;0
2020-12-06 03:45:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 04:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-12-06 04:15:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 04:30:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-12-06 05:00:00;0;0;8;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 05:15:00;0;0;12;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 05:30:00;1;0;14;0;0;3;0;0;0;0;0;0;0;0
2020-12-06 05:45:00;0;0;12;0;0;5;0;0;0;0;0;0;0;0
2020-12-06 06:00:00;1;0;8;1;1;5;0;0;0;0;0;0;0;0
2020-12-06 06:15:00;0;0;4;0;0;10;0;0;0;0;0;0;0;0
2020-12-06 06:30:00;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-12-06 06:45:00;0;0;7;1;2;10;0;0;0;0;0;0;0;0
2020-12-06 07:00:00;0;0;8;0;0;8;0;0;0;0;0;0;0;0
2020-12-06 07:15:00;0;0;19;0;0;10;0;0;0;0;0;0;0;0
2020-12-06 07:30:00;0;0;14;1;1;10;0;0;0;0;0;0;0;0
2020-12-06 07:45:00;0;0;16;0;1;11;0;0;0;0;0;0;0;0
2020-12-06 08:00:00;1;0;15;2;3;13;0;0;0;0;0;0;0;0
2020-12-06 08:15:00;0;0;23;1;1;14;0;0;0;0;0;0;0;0
2020-12-06 08:30:00;0;0;24;2;3;19;0;0;0;0;0;0;0;0
2020-12-06 08:45:00;1;0;22;4;4;24;0;0;0;0;0;0;0;0
2020-12-06 09:00:00;1;0;44;2;2;29;0;0;0;0;0;0;0;0
2020-12-06 09:15:00;2;0;47;2;2;33;0;1;0;0;0;0;0;0
2020-12-06 09:30:00;0;0;64;6;6;40;0;2;0;0;0;0;0;0
2020-12-06 09:45:00;1;0;56;2;4;52;0;1;0;0;0;0;0;0
2020-12-06 10:00:00;2;0;53;2;8;48;0;0;0;0;0;0;0;0
2020-12-06 10:15:00;0;0;49;4;6;62;0;1;0;0;0;0;0;0
2020-12-06 10:30:00;0;0;75;6;8;57;0;2;0;0;0;0;0;0
2020-12-06 10:45:00;2;0;71;3;5;67;0;0;0;0;0;0;2;0
2020-12-06 11:00:00;1;0;72;6;7;57;0;5;0;0;1;0;1;0
2020-12-06 11:15:00;2;0;77;7;8;68;0;1;0;0;0;0;0;0
2020-12-06 11:30:00;3;0;86;40;9;87;0;0;0;0;0;0;1;0
2020-12-06 11:45:00;5;0;102;3;3;93;0;0;0;0;0;0;0;0
2020-12-06 12:00:00;1;0;83;7;8;90;0;1;0;0;1;0;0;0
2020-12-06 12:15:00;1;0;74;7;9;71;0;2;0;0;0;0;0;0
2020-12-06 12:30:00;3;0;84;4;5;95;0;0;0;0;0;0;0;0
2020-12-06 12:45:00;4;0;99;9;13;73;0;0;0;0;0;0;0;0
2020-12-06 13:00:00;1;0;91;7;8;91;0;0;0;0;0;0;0;0
2020-12-06 13:15:00;3;0;71;5;8;99;0;1;0;0;1;0;4;0
2020-12-06 13:30:00;1;0;99;1;4;74;0;1;0;0;1;0;0;0
2020-12-06 13:45:00;2;0;91;8;13;106;0;2;0;0;0;0;0;0
2020-12-06 14:00:00;4;0;101;7;9;92;0;2;0;0;0;0;2;0
2020-12-06 14:15:00;1;0;107;8;10;106;0;3;0;0;0;0;1;0
2020-12-06 14:30:00;5;0;112;8;9;109;0;0;0;0;1;0;3;0
2020-12-06 14:45:00;7;0;118;8;13;111;0;1;0;0;1;0;0;0
2020-12-06 15:00:00;2;0;86;3;6;106;0;1;0;0;0;0;3;0
2020-12-06 15:15:00;1;0;99;7;11;105;0;1;0;0;0;0;1;0
2020-12-06 15:30:00;1;0;96;4;10;83;0;2;0;0;2;0;0;0
2020-12-06 15:45:00;2;0;98;12;13;95;0;1;0;0;0;0;0;0
2020-12-06 16:00:00;2;0;114;5;9;118;0;0;0;0;1;0;3;0
