DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-13 00:00:00;1;0;8;0;2;11;0;0;0;0;0;0;0;0
2020-12-13 00:15:00;1;0;12;1;1;22;0;0;0;0;0;0;0;0
2020-12-13 00:30:00;0;0;8;0;0;13;0;0;0;0;0;0;0;0
2020-12-13 00:45:00;0;0;11;0;0;15;0;0;0;0;0;0;0;0
2020-12-13 01:00:00;0;0;5;0;0;8;0;0;0;0;0;0;0;0
2020-12-13 01:15:00;0;0;6;0;0;9;0;0;0;0;0;0;0;0
2020-12-13 01:30:00;0;0;5;0;0;12;0;0;0;0;0;0;0;0
2020-12-13 01:45:00;0;0;8;0;0;4;0;0;0;0;0;0;0;0
2020-12-13 02:00:00;1;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-13 02:15:00;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-12-13 02:30:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-12-13 02:45:00;0;0;4;0;1;5;0;0;0;0;0;0;0;0
2020-12-13 03:00:00;0;0;1;1;2;2;0;0;0;0;0;0;0;0
2020-12-13 03:15:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-12-13 03:30:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-13 03:45:00;0;0;1;1;2;4;0;0;0;0;0;0;0;0
2020-12-13 04:00:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-13 04:15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-13 04:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-13 04:45:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-12-13 05:00:00;0;0;4;1;1;3;0;0;0;0;0;0;0;0
2020-12-13 05:15:00;0;0;10;0;0;4;0;0;0;0;0;0;0;0
2020-12-13 05:30:00;0;0;19;0;0;5;0;0;0;0;0;0;0;0
2020-12-13 05:45:00;0;0;9;1;2;8;0;0;0;0;0;0;0;0
2020-12-13 06:00:00;0;0;4;0;0;9;0;0;0;0;0;0;0;0
2020-12-13 06:15:00;0;0;10;1;1;10;0;0;0;0;0;0;0;0
2020-12-13 06:30:00;0;0;8;0;0;8;0;0;0;0;0;0;0;0
2020-12-13 06:45:00;0;0;5;0;0;8;0;0;0;0;0;0;0;0
2020-12-13 07:00:00;0;0;8;1;2;14;0;0;0;0;0;0;0;0
2020-12-13 07:15:00;0;0;17;0;0;8;0;0;0;0;0;0;0;0
2020-12-13 07:30:00;0;0;18;0;0;11;0;0;0;0;0;0;0;0
2020-12-13 07:45:00;1;0;10;1;1;11;0;0;0;0;0;0;0;0
2020-12-13 08:00:00;1;0;9;0;0;16;0;0;0;0;0;0;0;0
2020-12-13 08:15:00;1;0;27;0;0;7;0;0;0;0;0;0;0;0
2020-12-13 08:30:00;0;0;23;3;3;16;0;0;0;0;0;0;0;0
2020-12-13 08:45:00;0;0;28;1;3;21;0;0;0;0;0;0;0;0
2020-12-13 09:00:00;0;0;30;0;0;29;0;0;0;0;0;0;1;0
2020-12-13 09:15:00;1;0;33;5;4;39;0;0;0;0;0;0;1;0
2020-12-13 09:30:00;0;0;46;2;5;45;0;0;0;0;0;0;0;0
2020-12-13 09:45:00;2;0;45;4;7;38;0;0;0;0;0;0;0;0
2020-12-13 10:00:00;2;0;67;5;5;61;0;0;0;0;0;0;0;0
2020-12-13 10:15:00;2;0;52;5;6;50;0;0;0;0;0;0;0;0
2020-12-13 10:30:00;0;0;66;3;2;62;0;0;0;0;0;0;0;0
2020-12-13 10:45:00;0;0;77;3;6;74;0;2;0;0;0;0;0;0
2020-12-13 11:00:00;0;0;94;4;8;77;0;0;0;0;1;0;4;0
2020-12-13 11:15:00;0;0;78;5;6;56;0;1;0;0;0;0;4;0
2020-12-13 11:30:00;2;0;101;4;10;98;0;1;0;0;0;0;0;0
2020-12-13 11:45:00;2;0;85;90;7;84;0;1;0;0;0;0;0;0
2020-12-13 12:00:00;1;0;70;7;8;80;0;1;0;0;0;0;0;0
2020-12-13 12:15:00;0;0;87;8;10;81;0;3;0;0;2;0;0;0
2020-12-13 12:30:00;4;0;70;3;9;82;0;2;0;0;0;0;0;0
2020-12-13 12:45:00;2;0;98;8;10;71;0;0;0;0;1;0;0;0
2020-12-13 13:00:00;6;0;81;4;6;74;0;6;0;0;0;0;0;0
2020-12-13 13:15:00;5;0;90;12;14;77;0;1;0;0;0;0;0;0
2020-12-13 13:30:00;0;0;83;4;6;91;0;2;0;0;1;0;0;0
2020-12-13 13:45:00;5;0;98;3;8;93;0;1;0;0;1;0;2;0
2020-12-13 14:00:00;2;0;89;7;10;72;0;1;0;0;0;0;0;0
2020-12-13 14:15:00;1;0;90;6;10;117;0;1;0;0;0;0;0;0
2020-12-13 14:30:00;0;0;93;7;12;92;0;3;0;0;0;0;1;0
2020-12-13 14:45:00;1;0;89;9;14;118;0;3;0;0;0;0;0;0
2020-12-13 15:00:00;2;0;107;5;11;90;0;2;0;0;0;0;0;0
2020-12-13 15:15:00;3;0;96;7;10;86;0;3;0;0;0;0;0;0
2020-12-13 15:30:00;0;0;84;25;10;99;0;2;0;0;0;0;4;0
2020-12-13 15:45:00;1;0;75;7;10;95;0;0;0;0;0;0;0;0
2020-12-13 16:00:00;3;0;71;8;12;103;0;1;0;0;0;0;0;0
2020-12-13 16:15:00;1;0;75;10;13;105;0;0;0;0;1;0;1;0
2020-12-13 16:30:00;3;0;96;4;6;89;0;1;0;0;0;0;0;0
2020-12-13 16:45:00;0;0;88;6;7;86;0;1;0;0;0;0;0;0
