DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-10-05 00:00:00;1;1;0;0;0;0;2;1;1;0;0;0;0
2020-10-05 00:15:00;1;2;0;0;6;6;1;2;0;1;0;0;0
2020-10-05 00:30:00;2;2;0;0;4;2;2;2;1;0;0;0;0
2020-10-05 00:45:00;1;1;0;0;2;1;2;3;0;0;1;1;0
2020-10-05 01:00:00;0;1;0;0;0;2;5;3;4;3;0;0;0
2020-10-05 01:15:00;1;3;0;0;2;4;6;3;1;0;214;0;0
2020-10-05 01:30:00;1;2;1;0;2;2;1;1;2;1;299;0;0
2020-10-05 01:45:00;0;0;0;0;0;0;2;3;2;1;0;0;0
2020-10-05 02:00:00;1;0;0;1;2;3;3;2;1;0;0;0;0
2020-10-05 02:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-10-05 02:30:00;2;0;0;0;2;1;1;2;0;0;0;0;0
2020-10-05 02:45:00;2;2;0;0;1;2;1;1;0;0;0;0;0
2020-10-05 03:00:00;2;2;1;0;3;1;2;0;0;0;0;0;0
2020-10-05 03:15:00;0;0;0;0;3;1;0;1;2;0;0;0;0
2020-10-05 03:30:00;1;0;0;1;1;1;1;0;1;0;0;0;0
2020-10-05 03:45:00;3;2;1;0;3;4;2;1;3;0;0;0;0
2020-10-05 04:00:00;0;0;0;0;3;4;3;0;2;0;0;0;0
2020-10-05 04:15:00;1;1;0;0;4;4;4;2;2;1;0;0;0
2020-10-05 04:30:00;1;0;0;0;4;6;5;3;2;0;0;0;0
2020-10-05 04:45:00;2;3;0;1;10;8;3;3;4;1;1;0;0
2020-10-05 05:00:00;5;2;0;0;12;8;22;9;1;4;1;2;0
2020-10-05 05:15:00;3;1;0;0;10;15;47;31;6;4;4;0;0
2020-10-05 05:30:00;7;6;0;0;20;22;64;45;17;5;104;1;0
2020-10-05 05:45:00;4;4;0;0;13;19;54;42;31;11;870;1;0
2020-10-05 06:00:00;12;10;0;1;26;26;30;36;30;4;439;0;3
2020-10-05 06:15:00;15;12;1;1;26;37;49;38;25;20;110;2;3
2020-10-05 06:30:00;16;9;2;3;45;52;70;66;41;14;765;4;1
2020-10-05 06:45:00;15;4;1;5;36;43;79;87;42;20;1295;11;1
2020-10-05 07:00:00;24;15;0;2;38;49;79;43;55;29;1072;3;149
2020-10-05 07:15:00;23;9;0;3;45;45;83;67;84;49;528;1;3
2020-10-05 07:30:00;38;22;0;8;68;72;100;82;91;56;6;1;1
2020-10-05 07:45:00;44;24;2;9;87;88;96;54;73;49;4;2;3
2020-10-05 08:00:00;32;26;0;11;101;79;89;49;75;38;9;1;5
2020-10-05 08:15:00;26;12;1;7;61;58;57;36;49;26;8;0;0
2020-10-05 08:30:00;28;19;1;7;56;61;87;50;60;35;4;1;2
2020-10-05 08:45:00;36;21;1;10;65;61;70;34;56;28;11;1;2
2020-10-05 09:00:00;26;18;4;5;48;49;52;28;62;31;641;1;0
2020-10-05 09:15:00;31;18;2;4;57;50;60;27;66;31;1989;1;2
2020-10-05 09:30:00;38;20;1;7;68;41;61;35;59;26;1204;0;4
2020-10-05 09:45:00;45;30;0;8;69;55;60;22;55;25;1048;0;1
2020-10-05 10:00:00;28;23;1;4;57;53;53;19;50;22;197;0;1
2020-10-05 10:15:00;35;26;4;4;53;45;54;21;51;16;913;1;2
2020-10-05 10:30:00;36;17;2;4;62;53;64;30;54;21;1934;1;0
2020-10-05 10:45:00;34;18;0;1;48;47;59;27;39;18;1444;0;1
2020-10-05 11:00:00;30;25;1;1;61;60;63;24;45;22;662;0;0
2020-10-05 11:15:00;43;19;4;6;60;60;60;18;39;18;184;1;7
2020-10-05 11:30:00;38;21;1;2;58;54;57;40;53;15;5;1;2
2020-10-05 11:45:00;43;32;2;3;63;44;59;26;51;19;11;3;4
2020-10-05 12:00:00;40;35;0;2;62;79;71;35;62;21;8;3;1
2020-10-05 12:15:00;36;29;0;1;61;67;60;31;44;22;139;2;3
2020-10-05 12:30:00;45;40;3;7;63;47;58;33;47;24;6;0;4
2020-10-05 12:45:00;32;34;6;4;78;58;66;36;57;26;10;2;1
2020-10-05 13:00:00;56;44;1;5;88;89;54;29;51;25;10;1;2
2020-10-05 13:15:00;50;38;5;3;72;105;68;31;52;35;3;0;8
2020-10-05 13:30:00;53;33;2;2;65;76;76;46;51;20;8;2;0
2020-10-05 13:45:00;43;39;1;3;60;90;58;34;59;31;7;0;1
2020-10-05 14:00:00;50;36;2;3;85;107;61;28;45;18;8;2;2
2020-10-05 14:15:00;47;24;3;7;122;128;60;31;54;29;10;0;3
2020-10-05 14:30:00;37;31;1;9;128;119;60;32;52;23;5;0;1
2020-10-05 14:45:00;50;38;3;6;96;109;66;18;53;30;5;0;1
2020-10-05 15:00:00;48;42;1;3;98;105;69;31;49;33;42;1;1
2020-10-05 15:15:00;49;52;4;6;94;96;67;35;58;26;3;1;5
2020-10-05 15:30:00;53;41;5;5;94;120;66;30;51;32;5;1;1
2020-10-05 15:45:00;62;42;2;1;91;103;60;31;67;33;5;0;1
2020-10-05 16:00:00;63;60;4;4;110;118;76;39;63;38;10;4;2
2020-10-05 16:15:00;60;52;4;3;102;112;80;42;67;40;141;1;0
2020-10-05 16:30:00;65;45;1;6;126;136;74;41;58;25;8;2;3
2020-10-05 16:45:00;43;40;3;6;99;107;74;44;55;27;6;1;1
2020-10-05 17:00:00;48;43;3;4;100;113;62;45;63;31;6;0;1
2020-10-05 17:15:00;59;44;2;4;97;109;67;43;67;31;10;2;2
2020-10-05 17:30:00;40;31;3;3;109;94;67;29;55;43;3;1;3
2020-10-05 17:45:00;46;31;1;6;90;97;59;41;67;29;5;1;0
2020-10-05 18:00:00;44;32;1;2;75;76;44;25;58;28;8;3;1
2020-10-05 18:15:00;38;29;2;1;67;74;59;34;48;27;6;0;2
2020-10-05 18:30:00;39;33;2;2;51;56;49;30;35;25;5;0;1
2020-10-05 18:45:00;31;26;0;0;51;63;48;26;40;17;2;1;0
2020-10-05 19:00:00;27;22;0;3;45;50;52;28;37;16;47;0;2
2020-10-05 19:15:00;35;16;4;2;39;38;33;22;30;19;563;0;12
2020-10-05 19:30:00;20;13;0;2;43;38;36;20;31;11;14;0;0
2020-10-05 19:45:00;22;13;0;3;36;35;49;11;31;11;4;0;1
2020-10-05 20:00:00;20;17;3;5;41;44;41;21;26;12;1;0;3
2020-10-05 20:15:00;26;18;1;0;39;34;22;16;24;10;5;0;34
2020-10-05 20:30:00;26;11;1;2;33;31;29;12;18;9;3;0;6
2020-10-05 20:45:00;15;10;0;2;28;27;22;9;19;10;963;0;0
2020-10-05 21:00:00;12;6;0;0;26;22;27;12;21;10;10;0;1
2020-10-05 21:15:00;23;13;0;2;21;23;28;16;13;6;55;2;0
2020-10-05 21:30:00;10;7;0;0;18;18;17;10;6;4;0;0;0
2020-10-05 21:45:00;13;9;2;3;31;31;13;8;11;6;2;0;0
