DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-03-22 00:00:00;4;5;2;6;1;1;2;1;0;0;0
2020-03-22 00:15:00;3;4;6;3;0;0;0;1;0;0;0
2020-03-22 00:30:00;3;6;4;2;0;0;0;0;0;1;0
2020-03-22 00:45:00;6;7;5;1;3;0;0;0;0;0;0
2020-03-22 01:00:00;2;3;2;1;2;2;4;0;0;1;1
2020-03-22 01:15:00;0;4;0;3;0;0;0;3;0;0;0
2020-03-22 01:30:00;3;3;2;0;0;0;0;1;0;1;1
2020-03-22 01:45:00;1;1;1;0;0;0;0;1;0;1;1
2020-03-22 02:00:00;2;3;4;0;3;1;1;0;0;2;2
2020-03-22 02:15:00;1;2;3;2;0;0;0;2;0;0;0
2020-03-22 02:30:00;2;3;1;1;0;0;1;0;0;0;0
2020-03-22 02:45:00;1;2;0;0;0;0;0;1;0;1;1
2020-03-22 03:00:00;1;1;2;2;1;1;2;0;0;2;1
2020-03-22 03:15:00;1;2;1;2;1;0;0;3;0;0;0
2020-03-22 03:30:00;1;1;1;1;0;0;0;0;0;0;1
2020-03-22 03:45:00;1;1;1;1;0;0;0;0;0;0;0
2020-03-22 04:00:00;0;0;0;4;3;1;1;0;0;1;1
2020-03-22 04:15:00;1;3;1;1;2;0;0;2;0;0;0
2020-03-22 04:30:00;1;1;0;4;1;0;0;0;0;0;0
2020-03-22 04:45:00;2;3;2;0;0;2;1;0;0;3;1
2020-03-22 05:00:00;2;2;0;3;4;2;2;0;0;3;1
2020-03-22 05:15:00;6;8;6;5;3;3;1;0;0;1;0
2020-03-22 05:30:00;6;6;4;7;3;0;0;2;0;3;1
2020-03-22 05:45:00;9;9;7;8;4;3;0;2;0;2;4
2020-03-22 06:00:00;7;7;3;6;4;4;1;6;0;0;1
2020-03-22 06:15:00;7;9;8;2;4;2;1;3;0;0;1
2020-03-22 06:30:00;10;10;5;5;3;3;0;0;0;0;0
2020-03-22 06:45:00;3;6;4;7;3;1;0;2;0;2;3
2020-03-22 07:00:00;6;8;6;9;4;1;1;1;0;0;1
2020-03-22 07:15:00;12;14;6;3;2;0;1;4;0;2;1
2020-03-22 07:30:00;6;7;3;11;2;6;1;4;0;0;1
2020-03-22 07:45:00;9;12;2;7;3;3;2;3;0;1;1
2020-03-22 08:00:00;10;11;9;9;9;1;1;4;0;1;2
2020-03-22 08:15:00;6;9;6;4;2;2;17;4;0;4;0
2020-03-22 08:30:00;8;9;7;9;3;4;2;2;0;1;5
2020-03-22 08:45:00;8;11;7;10;6;2;1;4;0;4;3
2020-03-22 09:00:00;19;24;10;12;4;4;2;2;0;3;1
2020-03-22 09:15:00;12;15;10;14;9;4;1;6;0;3;3
2020-03-22 09:30:00;15;21;15;29;10;4;1;4;0;2;2
2020-03-22 09:45:00;19;23;15;18;6;4;0;4;0;0;6
2020-03-22 10:00:00;22;27;21;23;18;5;2;12;0;5;7
2020-03-22 10:15:00;21;23;16;18;4;3;3;10;0;6;3
2020-03-22 10:30:00;22;26;18;6;9;5;1;6;0;2;5
2020-03-22 10:45:00;21;29;17;25;18;6;3;3;0;2;3
2020-03-22 11:00:00;29;39;23;16;14;6;2;12;0;8;5
2020-03-22 11:15:00;20;28;19;20;17;8;4;16;0;2;2
2020-03-22 11:30:00;27;35;25;18;14;6;1;4;0;6;9
2020-03-22 11:45:00;28;36;19;15;7;6;2;12;0;4;5
2020-03-22 12:00:00;23;42;19;28;16;3;2;13;0;5;8
2020-03-22 12:15:00;31;38;19;15;13;11;4;10;0;7;5
2020-03-22 12:30:00;36;44;27;22;10;6;2;7;0;6;6
2020-03-22 12:45:00;23;27;26;23;15;10;1;10;0;9;3
2020-03-22 13:00:00;36;50;27;18;14;6;1;12;0;4;3
2020-03-22 13:15:00;34;43;27;26;18;7;2;5;0;5;6
2020-03-22 13:30:00;16;27;19;21;14;9;4;9;0;8;2
2020-03-22 13:45:00;30;39;29;33;13;9;2;17;0;7;9
2020-03-22 14:00:00;35;43;33;31;9;7;4;12;0;7;5
2020-03-22 14:15:00;25;40;19;24;21;13;6;17;0;8;5
2020-03-22 14:30:00;28;38;24;27;14;12;3;14;0;7;5
2020-03-22 14:45:00;32;40;27;36;21;8;1;14;0;6;6
2020-03-22 15:00:00;23;29;26;33;21;7;1;14;0;6;7
2020-03-22 15:15:00;23;32;13;28;18;7;6;11;0;10;11
2020-03-22 15:30:00;32;46;29;24;18;8;5;14;0;8;3
2020-03-22 15:45:00;25;32;26;30;26;10;0;7;0;9;8
2020-03-22 16:00:00;28;41;26;28;18;9;3;11;0;9;5
2020-03-22 16:15:00;27;32;15;20;15;16;2;14;0;6;9
2020-03-22 16:30:00;27;39;12;18;13;7;4;13;0;4;7
2020-03-22 16:45:00;38;46;33;39;32;11;2;22;0;7;7
2020-03-22 17:00:00;34;46;28;32;22;7;4;11;0;7;5
2020-03-22 17:15:00;37;55;26;26;22;7;3;19;0;10;7
2020-03-22 17:30:00;21;35;25;32;16;16;3;16;0;11;9
2020-03-22 17:45:00;19;34;19;33;26;10;3;11;0;9;7
2020-03-22 18:00:00;29;45;25;24;20;8;5;16;0;16;8
2020-03-22 18:15:00;27;40;16;20;13;9;7;15;0;12;9
2020-03-22 18:30:00;42;55;31;34;23;11;10;14;0;8;6
2020-03-22 18:45:00;26;35;23;28;21;8;2;13;0;7;5
2020-03-22 19:00:00;20;35;15;31;19;6;3;15;0;13;13
2020-03-22 19:15:00;20;35;10;25;11;10;2;18;0;6;6
2020-03-22 19:30:00;25;37;19;28;12;8;6;16;0;5;7
2020-03-22 19:45:00;23;31;13;26;19;2;2;12;0;8;6
2020-03-22 20:00:00;23;35;19;21;12;8;4;10;0;7;4
2020-03-22 20:15:00;17;21;11;16;11;5;5;13;0;6;5
2020-03-22 20:30:00;12;24;10;19;9;2;1;9;0;8;7
2020-03-22 20:45:00;13;21;11;17;11;2;1;9;0;4;2
2020-03-22 21:00:00;18;24;9;14;4;4;0;8;0;8;5
2020-03-22 21:15:00;10;13;11;15;8;3;0;5;0;6;0
2020-03-22 21:30:00;12;18;19;20;13;4;1;3;0;5;3
2020-03-22 21:45:00;8;14;7;16;4;2;1;5;0;6;5
2020-03-22 22:00:00;11;13;12;11;6;1;1;5;0;3;2
2020-03-22 22:15:00;5;10;3;10;5;3;0;2;0;1;1
2020-03-22 22:30:00;15;15;10;12;8;1;0;3;0;1;3
2020-03-22 22:45:00;6;7;6;10;10;2;1;3;0;2;3
2020-03-22 23:00:00;9;10;9;8;0;4;2;3;0;0;0
2020-03-22 23:15:00;6;10;6;7;4;1;1;0;0;1;1
2020-03-22 23:30:00;5;5;2;5;4;1;0;1;0;1;0
2020-03-22 23:45:00;3;3;3;4;2;1;1;1;0;2;1
