DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-07-27 00:00:00;1;0;0;0;0;0
2020-07-27 00:15:00;0;0;0;0;0;0
2020-07-27 00:30:00;1;0;0;0;0;0
2020-07-27 00:45:00;0;1;0;0;0;0
2020-07-27 01:00:00;1;0;0;0;0;0
2020-07-27 01:15:00;0;0;0;0;0;0
2020-07-27 01:30:00;0;0;0;0;0;0
2020-07-27 01:45:00;1;0;0;0;0;0
2020-07-27 02:00:00;1;0;0;0;0;0
2020-07-27 02:15:00;0;0;0;0;0;0
2020-07-27 02:30:00;0;0;0;0;0;0
2020-07-27 02:45:00;1;0;0;0;0;0
2020-07-27 03:00:00;0;0;0;0;0;0
2020-07-27 03:15:00;1;0;0;0;0;0
2020-07-27 03:30:00;2;0;0;0;0;0
2020-07-27 03:45:00;1;1;0;0;0;0
2020-07-27 04:00:00;1;1;0;0;0;0
2020-07-27 04:15:00;0;0;0;0;0;0
2020-07-27 04:30:00;1;4;0;0;0;0
2020-07-27 04:45:00;0;1;0;0;0;0
2020-07-27 05:00:00;3;2;0;0;0;0
2020-07-27 05:15:00;5;5;0;0;0;0
2020-07-27 05:30:00;6;6;0;0;0;0
2020-07-27 05:45:00;13;4;0;0;0;0
2020-07-27 06:00:00;15;7;0;0;0;0
2020-07-27 06:15:00;12;7;0;1;0;0
2020-07-27 06:30:00;10;7;0;0;0;0
2020-07-27 06:45:00;17;9;0;0;0;0
2020-07-27 07:00:00;11;4;1;1;0;0
2020-07-27 07:15:00;4;11;1;2;0;0
2020-07-27 07:30:00;9;7;1;1;0;0
2020-07-27 07:45:00;26;18;0;0;0;0
2020-07-27 08:00:00;11;15;1;0;0;0
2020-07-27 08:15:00;10;10;0;0;0;0
2020-07-27 08:30:00;9;17;0;2;0;0
2020-07-27 08:45:00;3;18;0;3;0;0
2020-07-27 09:00:00;10;8;2;1;0;0
2020-07-27 09:15:00;9;8;1;1;0;0
2020-07-27 09:30:00;8;8;0;2;0;0
2020-07-27 09:45:00;1;11;2;0;0;0
2020-07-27 10:00:00;10;18;2;0;0;0
2020-07-27 10:15:00;8;20;4;0;0;0
2020-07-27 10:30:00;8;22;5;1;0;0
2020-07-27 10:45:00;22;20;1;7;0;0
2020-07-27 11:00:00;11;30;4;2;0;0
2020-07-27 11:15:00;10;34;0;2;0;0
2020-07-27 11:30:00;13;21;1;3;0;0
2020-07-27 11:45:00;13;17;3;2;0;0
2020-07-27 12:00:00;13;16;1;4;0;0
2020-07-27 12:15:00;13;15;3;1;0;0
2020-07-27 12:30:00;18;10;1;4;0;0
2020-07-27 12:45:00;11;7;0;1;0;0
2020-07-27 13:00:00;12;13;0;2;0;0
2020-07-27 13:15:00;11;13;1;0;0;0
2020-07-27 13:30:00;7;17;0;0;0;0
2020-07-27 13:45:00;13;13;2;2;0;0
2020-07-27 14:00:00;18;16;3;1;0;0
2020-07-27 14:15:00;10;16;3;4;0;0
2020-07-27 14:30:00;17;13;1;5;0;0
2020-07-27 14:45:00;12;11;1;0;0;0
2020-07-27 15:00:00;14;23;5;3;0;0
2020-07-27 15:15:00;22;20;4;1;0;0
2020-07-27 15:30:00;11;14;4;1;0;0
2020-07-27 15:45:00;15;21;4;7;0;0
2020-07-27 16:00:00;16;24;2;8;0;0
2020-07-27 16:15:00;23;29;4;0;0;0
2020-07-27 16:30:00;16;26;4;6;0;0
2020-07-27 16:45:00;17;23;9;2;0;0
2020-07-27 17:00:00;30;26;3;5;0;0
2020-07-27 17:15:00;12;25;9;9;0;0
2020-07-27 17:30:00;19;13;2;2;0;0
2020-07-27 17:45:00;14;11;2;6;0;0
2020-07-27 18:00:00;17;20;4;1;0;0
2020-07-27 18:15:00;14;15;5;4;0;0
2020-07-27 18:30:00;18;11;6;2;0;0
2020-07-27 18:45:00;16;9;4;0;0;0
2020-07-27 19:00:00;14;11;5;2;0;0
2020-07-27 19:15:00;9;17;5;1;0;0
2020-07-27 19:30:00;16;4;2;0;0;0
2020-07-27 19:45:00;8;8;2;1;0;0
2020-07-27 20:00:00;18;7;5;2;0;0
2020-07-27 20:15:00;12;3;2;1;0;0
2020-07-27 20:30:00;8;6;0;2;0;0
2020-07-27 20:45:00;1;13;0;1;0;0
2020-07-27 21:00:00;8;4;1;0;0;0
2020-07-27 21:15:00;3;9;0;0;0;0
2020-07-27 21:30:00;7;5;0;0;0;0
2020-07-27 21:45:00;6;7;0;1;0;0
2020-07-27 22:00:00;3;3;0;1;0;0
2020-07-27 22:15:00;2;1;0;0;0;0
2020-07-27 22:30:00;0;2;0;0;0;0
2020-07-27 22:45:00;5;2;0;0;0;0
2020-07-27 23:00:00;3;3;0;0;0;0
2020-07-27 23:15:00;7;5;0;0;0;0
2020-07-27 23:30:00;2;0;0;0;0;0
2020-07-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
