DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-07-12 00:00:00;5;7;0;0;1;8;0;0
2020-07-12 00:15:00;2;3;0;0;8;6;0;0
2020-07-12 00:30:00;1;5;0;0;4;10;0;0
2020-07-12 00:45:00;6;7;0;0;2;8;0;0
2020-07-12 01:00:00;6;1;0;0;1;4;0;0
2020-07-12 01:15:00;0;4;0;0;2;6;0;0
2020-07-12 01:30:00;3;6;0;0;3;8;0;0
2020-07-12 01:45:00;5;1;0;0;2;9;0;0
2020-07-12 02:00:00;1;7;0;0;2;2;0;0
2020-07-12 02:15:00;0;6;0;0;2;3;0;0
2020-07-12 02:30:00;1;4;0;0;0;4;0;0
2020-07-12 02:45:00;4;3;0;0;0;1;0;0
2020-07-12 03:00:00;0;1;0;0;0;1;0;0
2020-07-12 03:15:00;1;5;0;0;1;2;0;0
2020-07-12 03:30:00;0;2;0;0;1;1;0;0
2020-07-12 03:45:00;1;1;0;0;0;1;0;0
2020-07-12 04:00:00;0;3;0;0;0;1;0;0
2020-07-12 04:15:00;0;2;0;0;0;2;0;0
2020-07-12 04:30:00;2;1;0;0;0;1;0;0
2020-07-12 04:45:00;2;1;0;0;0;4;0;0
2020-07-12 05:00:00;3;6;0;0;0;1;0;0
2020-07-12 05:15:00;0;3;0;0;0;0;0;0
2020-07-12 05:30:00;1;2;0;0;1;2;0;0
2020-07-12 05:45:00;1;3;0;0;3;1;0;0
2020-07-12 06:00:00;1;0;0;0;0;3;0;0
2020-07-12 06:15:00;0;2;0;0;3;2;0;0
2020-07-12 06:30:00;3;1;0;0;3;3;0;0
2020-07-12 06:45:00;1;2;0;0;4;5;0;0
2020-07-12 07:00:00;3;3;0;0;3;2;0;0
2020-07-12 07:15:00;0;1;0;0;1;0;0;0
2020-07-12 07:30:00;1;1;0;0;1;1;0;0
2020-07-12 07:45:00;5;5;0;0;2;5;0;0
2020-07-12 08:00:00;5;4;0;0;1;4;0;0
2020-07-12 08:15:00;3;0;0;0;3;1;0;0
2020-07-12 08:30:00;3;2;0;0;1;3;0;0
2020-07-12 08:45:00;5;5;0;0;3;3;0;0
2020-07-12 09:00:00;6;3;0;0;4;4;0;0
2020-07-12 09:15:00;7;11;0;0;3;4;0;0
2020-07-12 09:30:00;9;16;0;0;7;6;0;0
2020-07-12 09:45:00;14;19;0;0;11;9;0;0
2020-07-12 10:00:00;12;14;0;0;6;9;0;0
2020-07-12 10:15:00;11;13;0;0;8;9;0;0
2020-07-12 10:30:00;12;10;0;0;13;15;0;0
2020-07-12 10:45:00;11;13;0;0;15;9;0;0
2020-07-12 11:00:00;9;13;0;0;14;11;0;0
2020-07-12 11:15:00;12;20;0;0;3;5;0;0
2020-07-12 11:30:00;18;20;1;0;20;9;0;0
2020-07-12 11:45:00;19;14;0;0;12;16;0;0
2020-07-12 12:00:00;9;15;1;0;12;11;0;0
2020-07-12 12:15:00;18;17;1;0;10;14;0;0
2020-07-12 12:30:00;14;13;0;0;10;9;0;0
2020-07-12 12:45:00;6;13;0;0;17;12;0;0
2020-07-12 13:00:00;11;15;0;0;11;13;0;0
2020-07-12 13:15:00;10;17;0;0;7;15;0;0
2020-07-12 13:30:00;20;19;0;0;8;13;0;0
2020-07-12 13:45:00;19;19;0;0;15;17;0;0
2020-07-12 14:00:00;12;19;0;0;14;15;0;0
2020-07-12 14:15:00;12;17;0;0;10;15;0;0
2020-07-12 14:30:00;14;16;0;0;20;18;0;0
2020-07-12 14:45:00;8;13;0;0;18;19;0;0
2020-07-12 15:00:00;16;17;1;0;8;17;0;0
2020-07-12 15:15:00;18;20;0;0;8;13;0;0
2020-07-12 15:30:00;16;17;1;0;16;26;0;0
2020-07-12 15:45:00;20;24;0;0;8;21;0;0
2020-07-12 16:00:00;19;22;0;0;20;11;0;0
2020-07-12 16:15:00;15;20;0;0;12;8;0;0
2020-07-12 16:30:00;15;18;1;0;14;13;0;0
2020-07-12 16:45:00;12;19;0;0;12;17;0;0
2020-07-12 17:00:00;12;22;1;0;13;13;0;0
2020-07-12 17:15:00;15;18;1;0;15;21;0;0
2020-07-12 17:30:00;18;21;0;0;12;15;0;0
2020-07-12 17:45:00;18;23;0;0;7;14;0;0
2020-07-12 18:00:00;12;23;2;0;13;20;0;0
2020-07-12 18:15:00;21;28;0;0;5;19;0;0
2020-07-12 18:30:00;19;19;0;0;10;12;0;0
2020-07-12 18:45:00;14;18;0;0;15;11;0;0
2020-07-12 19:00:00;16;23;0;0;11;14;0;0
2020-07-12 19:15:00;18;20;0;0;9;15;0;0
2020-07-12 19:30:00;14;18;0;0;14;10;0;0
2020-07-12 19:45:00;10;14;0;0;9;15;0;0
2020-07-12 20:00:00;14;12;1;0;13;15;0;0
2020-07-12 20:15:00;15;11;0;0;5;10;0;0
2020-07-12 20:30:00;13;13;0;0;12;15;0;0
2020-07-12 20:45:00;12;7;0;0;11;12;0;0
2020-07-12 21:00:00;10;21;0;0;2;10;0;0
2020-07-12 21:15:00;9;11;0;0;8;11;0;0
2020-07-12 21:30:00;13;20;0;0;7;14;0;0
2020-07-12 21:45:00;13;7;2;0;8;16;0;0
2020-07-12 22:00:00;3;9;0;0;4;10;0;0
2020-07-12 22:15:00;10;12;0;0;5;13;0;0
2020-07-12 22:30:00;4;7;0;0;5;2;0;0
2020-07-12 22:45:00;6;4;0;0;6;5;0;0
2020-07-12 23:00:00;2;6;0;0;2;8;0;0
2020-07-12 23:15:00;3;5;0;0;6;5;0;0
2020-07-12 23:30:00;3;1;0;0;3;8;0;0
2020-07-12 23:45:00;4;6;0;0;3;4;0;0
