DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-28 00:00:00;11;8;7;2;0;4;5;2;4
2019-11-28 00:15:00;16;14;9;2;1;6;5;0;0
2019-11-28 00:30:00;6;12;7;3;1;11;11;0;0
2019-11-28 00:45:00;13;14;6;2;0;5;3;0;0
2019-11-28 01:00:00;12;10;5;3;2;8;8;0;0
2019-11-28 01:15:00;16;2;4;2;0;9;7;1;1
2019-11-28 01:30:00;8;8;8;4;1;9;7;3;4
2019-11-28 01:45:00;4;3;6;4;2;7;8;0;0
2019-11-28 02:00:00;3;4;0;0;0;9;3;0;0
2019-11-28 02:15:00;6;6;6;3;0;14;7;4;4
2019-11-28 02:30:00;6;1;3;2;2;11;5;0;0
2019-11-28 02:45:00;4;1;5;2;1;5;4;0;0
2019-11-28 03:00:00;5;6;6;2;0;6;5;0;0
2019-11-28 03:15:00;4;4;4;2;1;1;4;0;0
2019-11-28 03:30:00;10;3;3;0;0;7;6;0;0
2019-11-28 03:45:00;4;1;1;0;0;8;3;0;0
2019-11-28 04:00:00;5;6;7;3;1;8;5;0;1
2019-11-28 04:15:00;12;5;5;2;2;18;3;0;0
2019-11-28 04:30:00;9;3;4;3;2;19;4;1;0
2019-11-28 04:45:00;18;7;9;3;1;24;16;0;0
2019-11-28 05:00:00;26;11;12;4;1;35;11;2;3
2019-11-28 05:15:00;43;18;20;6;0;36;26;0;4
2019-11-28 05:30:00;29;14;23;8;2;45;42;6;6
2019-11-28 05:45:00;51;34;38;9;2;56;56;5;13
2019-11-28 06:00:00;70;38;48;13;4;81;63;9;15
2019-11-28 06:15:00;74;58;58;22;7;94;80;9;15
2019-11-28 06:30:00;70;89;75;19;11;84;88;8;18
2019-11-28 06:45:00;95;116;76;16;13;106;115;15;20
2019-11-28 07:00:00;97;157;83;19;9;92;86;13;24
2019-11-28 07:15:00;155;209;112;37;12;84;87;18;33
2019-11-28 07:30:00;116;132;84;19;14;95;99;14;29
2019-11-28 07:45:00;114;131;76;29;13;98;112;19;36
2019-11-28 08:00:00;104;107;101;20;15;116;118;22;31
2019-11-28 08:15:00;103;115;78;14;11;89;90;13;22
2019-11-28 08:30:00;125;115;96;16;12;74;84;17;32
2019-11-28 08:45:00;102;108;94;13;12;100;106;10;23
2019-11-28 09:00:00;77;88;99;13;8;89;82;11;14
2019-11-28 09:15:00;90;93;69;19;11;92;85;5;10
2019-11-28 09:30:00;95;113;80;17;10;80;87;14;16
2019-11-28 09:45:00;91;132;100;21;9;83;92;15;11
2019-11-28 10:00:00;103;99;76;20;11;87;82;124;20
2019-11-28 10:15:00;93;80;80;17;13;97;85;9;10
2019-11-28 10:30:00;112;97;77;24;11;91;82;17;24
2019-11-28 10:45:00;89;102;98;17;12;92;82;22;28
2019-11-28 11:00:00;84;87;79;24;10;103;78;19;19
2019-11-28 11:15:00;88;111;96;22;14;94;88;11;17
2019-11-28 11:30:00;104;107;98;20;10;90;107;20;26
2019-11-28 11:45:00;110;103;80;29;11;112;103;27;15
2019-11-28 12:00:00;97;76;80;17;11;84;79;12;24
2019-11-28 12:15:00;99;104;93;23;10;95;113;18;22
2019-11-28 12:30:00;84;90;81;18;10;107;100;14;21
2019-11-28 12:45:00;87;91;91;31;10;114;119;16;20
2019-11-28 13:00:00;105;95;91;26;8;100;105;117;25
2019-11-28 13:15:00;112;97;80;19;10;113;96;14;16
2019-11-28 13:30:00;86;91;91;15;9;116;116;14;20
2019-11-28 13:45:00;107;95;86;20;12;105;92;15;19
2019-11-28 14:00:00;107;119;100;20;12;122;113;17;17
2019-11-28 14:15:00;103;113;87;23;9;101;97;15;18
2019-11-28 14:30:00;95;117;80;29;17;93;86;20;22
2019-11-28 14:45:00;123;123;113;28;12;114;113;94;27
2019-11-28 15:00:00;110;124;87;30;18;123;106;27;26
2019-11-28 15:15:00;103;125;85;35;15;104;122;19;31
2019-11-28 15:30:00;102;144;100;31;11;108;113;27;29
2019-11-28 15:45:00;127;146;112;36;9;130;129;19;25
2019-11-28 16:00:00;135;140;88;26;17;109;127;25;33
2019-11-28 16:15:00;123;147;94;40;16;121;139;33;29
2019-11-28 16:30:00;135;181;83;30;20;106;130;25;29
2019-11-28 16:45:00;141;186;90;51;12;120;150;15;28
2019-11-28 17:00:00;130;161;96;46;11;121;134;27;36
2019-11-28 17:15:00;142;173;117;45;21;122;115;19;28
2019-11-28 17:30:00;119;158;91;40;17;122;123;19;33
2019-11-28 17:45:00;122;174;93;32;16;107;106;19;22
2019-11-28 18:00:00;123;132;100;26;17;99;86;12;20
2019-11-28 18:15:00;125;137;76;39;14;96;97;17;19
2019-11-28 18:30:00;100;121;92;29;21;97;93;15;20
2019-11-28 18:45:00;105;117;67;31;14;83;76;13;14
2019-11-28 19:00:00;97;103;69;22;16;79;72;15;24
2019-11-28 19:15:00;65;84;68;25;16;83;74;12;16
2019-11-28 19:30:00;78;90;69;24;15;48;64;11;74
2019-11-28 19:45:00;61;78;65;22;13;69;66;11;15
2019-11-28 20:00:00;50;76;57;17;11;63;50;7;9
2019-11-28 20:15:00;53;63;43;20;12;79;52;5;5
2019-11-28 20:30:00;43;48;35;11;3;59;52;9;15
2019-11-28 20:45:00;52;42;41;14;9;75;44;5;6
2019-11-28 21:00:00;53;37;32;7;5;52;27;5;11
2019-11-28 21:15:00;45;50;49;11;4;54;48;5;11
2019-11-28 21:30:00;35;38;31;6;5;60;35;6;8
2019-11-28 21:45:00;34;35;36;12;8;53;31;6;9
2019-11-28 22:00:00;38;33;44;12;5;75;44;1;6
2019-11-28 22:15:00;24;35;47;17;7;52;53;4;4
2019-11-28 22:30:00;32;29;29;11;5;48;25;4;4
2019-11-28 22:45:00;35;27;27;6;5;40;28;3;6
2019-11-28 23:00:00;28;25;31;15;5;50;38;1;5
2019-11-28 23:15:00;27;15;18;6;4;19;17;4;6
2019-11-28 23:30:00;24;16;14;5;3;18;22;3;6
2019-11-28 23:45:00;18;16;17;5;5;11;9;1;3
