DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-07 00:00:00;5;9;8;2;0;6;5;1;3
2019-11-07 00:15:00;11;11;9;4;0;13;12;0;1
2019-11-07 00:30:00;7;9;6;2;1;11;3;1;1
2019-11-07 00:45:00;8;10;5;4;2;2;2;2;2
2019-11-07 01:00:00;11;7;4;2;1;3;6;0;3
2019-11-07 01:15:00;6;2;2;0;0;2;1;0;0
2019-11-07 01:30:00;6;8;4;0;0;6;5;0;0
2019-11-07 01:45:00;3;4;7;2;1;12;6;0;0
2019-11-07 02:00:00;9;3;5;1;0;6;4;0;0
2019-11-07 02:15:00;5;0;4;1;0;8;5;0;0
2019-11-07 02:30:00;7;3;2;1;1;7;3;0;0
2019-11-07 02:45:00;2;2;2;0;0;6;7;1;1
2019-11-07 03:00:00;8;6;9;1;0;5;5;0;0
2019-11-07 03:15:00;3;4;5;2;2;9;5;1;0
2019-11-07 03:30:00;6;5;6;2;0;4;2;0;0
2019-11-07 03:45:00;8;4;5;1;1;4;4;0;0
2019-11-07 04:00:00;3;5;6;2;0;7;5;0;0
2019-11-07 04:15:00;10;5;5;2;0;15;14;0;1
2019-11-07 04:30:00;8;6;8;2;1;19;11;1;1
2019-11-07 04:45:00;8;9;10;3;0;30;20;0;0
2019-11-07 05:00:00;24;18;21;7;1;26;13;2;2
2019-11-07 05:15:00;42;26;27;4;2;50;25;1;9
2019-11-07 05:30:00;37;24;26;6;0;53;40;5;11
2019-11-07 05:45:00;64;35;56;15;6;76;69;7;10
2019-11-07 06:00:00;53;47;58;13;4;60;59;5;13
2019-11-07 06:15:00;86;69;61;11;6;85;80;11;15
2019-11-07 06:30:00;77;82;81;19;7;90;84;13;19
2019-11-07 06:45:00;98;139;93;20;8;100;130;11;20
2019-11-07 07:00:00;131;191;95;33;11;114;113;5;29
2019-11-07 07:15:00;155;172;95;29;9;83;118;12;21
2019-11-07 07:30:00;139;137;150;26;11;110;106;17;27
2019-11-07 07:45:00;103;120;82;33;12;116;117;20;27
2019-11-07 08:00:00;109;139;98;21;11;100;132;18;23
2019-11-07 08:15:00;94;129;90;17;6;84;80;29;15
2019-11-07 08:30:00;112;128;73;23;10;98;107;21;26
2019-11-07 08:45:00;94;92;90;25;14;98;118;11;19
2019-11-07 09:00:00;90;94;92;21;15;112;80;15;25
2019-11-07 09:15:00;95;108;87;17;9;79;79;13;17
2019-11-07 09:30:00;94;110;87;13;12;62;91;9;13
2019-11-07 09:45:00;91;90;73;10;8;99;75;13;16
2019-11-07 10:00:00;95;90;61;16;7;84;57;8;15
2019-11-07 10:15:00;100;90;68;18;10;108;77;19;13
2019-11-07 10:30:00;100;99;92;18;9;95;94;15;16
2019-11-07 10:45:00;85;98;90;21;12;93;92;15;21
2019-11-07 11:00:00;96;92;87;15;14;119;103;6;14
2019-11-07 11:15:00;94;108;75;24;12;86;81;12;12
2019-11-07 11:30:00;95;113;76;28;11;93;88;17;25
2019-11-07 11:45:00;91;100;80;11;13;114;86;18;21
2019-11-07 12:00:00;94;89;72;19;10;109;93;16;20
2019-11-07 12:15:00;93;87;87;23;10;89;82;20;44
2019-11-07 12:30:00;95;95;93;19;8;112;95;18;20
2019-11-07 12:45:00;90;100;84;25;10;86;92;15;24
2019-11-07 13:00:00;102;99;97;21;8;101;86;14;13
2019-11-07 13:15:00;87;97;106;22;10;106;117;16;24
2019-11-07 13:30:00;107;121;105;34;13;120;106;14;22
2019-11-07 13:45:00;94;104;90;17;12;124;98;18;23
2019-11-07 14:00:00;84;91;61;19;11;92;87;11;17
2019-11-07 14:15:00;86;100;91;22;10;107;104;19;17
2019-11-07 14:30:00;100;112;69;20;9;117;107;12;14
2019-11-07 14:45:00;108;114;86;25;13;106;114;22;32
2019-11-07 15:00:00;98;127;60;29;13;80;149;17;22
2019-11-07 15:15:00;125;133;67;31;10;117;122;19;26
2019-11-07 15:30:00;117;140;95;28;11;131;100;23;48
2019-11-07 15:45:00;123;146;85;35;15;123;145;28;25
2019-11-07 16:00:00;111;134;84;38;12;135;122;16;19
2019-11-07 16:15:00;121;155;121;44;12;139;132;19;38
2019-11-07 16:30:00;126;168;78;38;11;109;107;22;32
2019-11-07 16:45:00;136;206;94;55;10;119;142;13;25
2019-11-07 17:00:00;132;186;81;39;14;124;108;19;33
2019-11-07 17:15:00;123;175;93;37;10;117;119;22;26
2019-11-07 17:30:00;127;177;84;47;13;125;121;20;26
2019-11-07 17:45:00;124;169;87;34;12;115;124;20;25
2019-11-07 18:00:00;91;155;87;37;11;103;125;12;16
2019-11-07 18:15:00;115;150;68;25;12;87;92;23;25
2019-11-07 18:30:00;99;138;73;35;11;86;66;20;23
2019-11-07 18:45:00;83;114;66;39;11;97;77;8;17
2019-11-07 19:00:00;93;103;57;23;9;67;60;9;20
2019-11-07 19:15:00;66;73;55;21;9;57;57;12;15
2019-11-07 19:30:00;67;69;57;25;11;57;51;17;20
2019-11-07 19:45:00;72;61;51;10;7;54;40;9;13
2019-11-07 20:00:00;57;61;43;12;11;49;42;6;7
2019-11-07 20:15:00;50;46;49;14;7;60;53;6;15
2019-11-07 20:30:00;36;44;34;15;4;47;30;8;10
2019-11-07 20:45:00;43;34;46;8;5;65;41;7;13
2019-11-07 21:00:00;47;34;31;9;2;37;23;2;6
2019-11-07 21:15:00;49;42;35;15;5;53;37;6;10
2019-11-07 21:30:00;32;30;39;20;1;56;41;6;15
2019-11-07 21:45:00;35;28;38;13;4;56;44;2;9
2019-11-07 22:00:00;24;25;26;8;4;38;30;4;9
2019-11-07 22:15:00;23;29;19;12;9;50;27;1;4
2019-11-07 22:30:00;36;35;20;7;1;36;20;4;7
2019-11-07 22:45:00;13;14;17;5;1;21;16;2;3
2019-11-07 23:00:00;32;18;21;6;1;31;16;2;5
2019-11-07 23:15:00;13;15;10;3;3;23;14;0;0
2019-11-07 23:30:00;17;15;12;5;2;21;9;0;1
2019-11-07 23:45:00;16;18;17;7;0;19;7;1;3
