DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-04-25 00:00:00;5;10;6;0;2;4;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 00:15:00;8;9;8;0;6;7;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 00:30:00;11;9;4;1;6;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 00:45:00;7;6;5;0;6;10;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 01:00:00;4;3;4;1;8;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 01:15:00;5;5;3;0;7;6;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 01:30:00;4;5;3;0;6;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 01:45:00;5;13;7;0;6;7;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 02:00:00;1;2;2;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 02:15:00;5;6;6;0;8;11;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 02:30:00;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 02:45:00;3;4;3;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:00:00;2;3;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:15:00;2;1;2;0;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:30:00;2;1;1;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:00:00;4;6;2;1;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:15:00;3;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:30:00;2;3;4;0;3;5;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 04:45:00;9;9;5;2;6;10;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 05:00:00;10;10;5;1;16;18;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 05:15:00;12;11;2;0;16;14;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 05:30:00;15;22;10;3;18;13;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 05:45:00;19;23;8;2;9;12;10;11;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 06:00:00;16;11;8;1;14;14;4;6;2;0;0;0;0;0;0;0;0;0;0
2020-04-25 06:15:00;24;24;9;1;30;36;9;13;5;0;0;0;0;0;0;0;0;0;0
2020-04-25 06:30:00;20;21;8;3;21;22;7;12;3;0;0;0;0;0;0;0;0;0;0
2020-04-25 06:45:00;31;31;9;3;26;26;23;24;2;0;0;0;0;0;0;0;0;0;0
2020-04-25 07:00:00;20;14;7;6;29;21;24;22;5;0;0;0;0;0;0;5;2;0;0
2020-04-25 07:15:00;36;36;19;2;36;38;24;33;7;0;0;0;0;0;0;2;1;0;0
2020-04-25 07:30:00;30;37;28;2;36;39;19;32;24;0;0;0;0;0;1;5;0;0;0
2020-04-25 07:45:00;41;52;42;9;51;43;32;42;12;0;0;0;0;0;0;6;0;0;0
2020-04-25 08:00:00;43;38;27;11;56;45;25;29;17;0;0;0;0;0;0;6;0;0;0
2020-04-25 08:15:00;49;50;30;5;46;45;30;35;18;0;0;0;0;0;0;4;0;0;0
2020-04-25 08:30:00;59;57;45;10;64;64;29;40;24;0;0;0;0;0;2;6;1;0;0
2020-04-25 08:45:00;53;53;37;12;71;62;34;45;13;0;0;0;0;0;0;6;0;0;0
2020-04-25 09:00:00;66;49;44;14;50;55;29;35;19;0;0;0;0;0;0;6;0;0;0
2020-04-25 09:15:00;57;59;51;13;75;61;32;32;25;0;0;0;0;0;0;9;0;0;0
2020-04-25 09:30:00;80;79;45;22;75;57;38;45;22;0;0;0;0;0;0;12;3;0;0
2020-04-25 09:45:00;76;91;101;14;66;52;40;41;21;0;0;0;0;0;0;7;5;1;0
2020-04-25 10:00:00;77;77;53;17;88;67;39;34;30;0;0;0;0;0;0;8;1;0;2
2020-04-25 10:15:00;71;84;58;10;95;76;41;38;18;0;0;0;0;0;0;13;4;0;0
2020-04-25 10:30:00;79;82;72;22;95;78;41;54;28;0;0;0;0;0;0;5;2;0;0
2020-04-25 10:45:00;69;87;67;19;72;82;46;63;32;0;0;0;0;0;0;9;2;0;0
2020-04-25 11:00:00;86;90;65;10;88;80;37;57;27;0;0;0;0;0;0;13;2;0;4
2020-04-25 11:15:00;90;98;69;14;94;74;33;42;29;0;0;0;0;0;0;12;5;0;0
2020-04-25 11:30:00;93;100;84;15;89;89;47;55;27;0;0;0;0;0;0;8;4;0;0
2020-04-25 11:45:00;84;94;68;19;95;86;48;58;22;0;0;0;0;0;0;7;2;0;0
2020-04-25 12:00:00;86;83;63;18;96;82;39;51;25;0;0;0;0;0;0;12;2;0;0
2020-04-25 12:15:00;87;86;56;16;93;95;50;61;29;0;0;0;0;0;0;11;0;0;0
2020-04-25 12:30:00;90;97;66;15;97;84;43;37;24;0;0;0;0;0;0;9;1;0;0
2020-04-25 12:45:00;82;88;57;19;82;84;39;50;35;0;0;0;0;0;0;5;0;0;0
2020-04-25 13:00:00;78;92;64;17;90;78;39;57;24;0;0;0;0;0;0;6;0;0;0
2020-04-25 13:15:00;72;88;49;19;86;82;41;66;39;0;0;0;0;0;0;9;1;0;0
2020-04-25 13:30:00;75;100;61;13;76;72;34;53;24;0;0;0;0;0;0;5;2;0;0
2020-04-25 13:45:00;88;83;66;11;88;84;38;59;23;0;0;0;0;0;0;10;0;0;0
2020-04-25 14:00:00;87;91;57;13;89;69;39;37;19;0;0;0;0;0;1;7;7;0;1
2020-04-25 14:15:00;85;98;55;8;74;78;38;42;32;0;0;0;0;0;0;9;6;0;1
2020-04-25 14:30:00;83;81;54;12;77;75;35;48;31;0;0;0;0;0;0;17;1;0;1
2020-04-25 14:45:00;81;85;74;12;84;81;53;51;30;0;0;0;0;0;0;8;3;0;0
2020-04-25 15:00:00;76;93;44;9;74;68;35;50;29;0;0;0;0;0;0;7;1;3;0
2020-04-25 15:15:00;59;68;62;12;85;69;33;62;30;0;0;0;0;0;0;8;0;0;0
2020-04-25 15:30:00;66;68;54;10;77;82;44;38;40;0;0;0;0;0;0;10;0;0;1
2020-04-25 15:45:00;72;84;68;15;79;64;36;51;23;0;0;0;0;0;0;8;4;0;0
2020-04-25 16:00:00;69;72;51;15;77;72;31;61;25;0;0;0;0;0;0;12;1;0;0
2020-04-25 16:15:00;54;80;55;11;70;69;32;41;26;0;0;0;0;0;0;10;0;4;0
2020-04-25 16:30:00;60;74;64;7;66;70;34;44;23;0;0;0;0;0;0;14;2;1;1
2020-04-25 16:45:00;75;82;59;6;76;77;36;50;23;0;0;0;0;0;0;4;0;0;0
2020-04-25 17:00:00;73;83;51;11;74;78;36;43;21;0;0;0;0;0;0;6;0;0;2
2020-04-25 17:15:00;76;88;50;10;83;77;40;48;19;0;0;0;0;0;0;6;1;0;0
2020-04-25 17:30:00;69;84;51;17;72;63;35;45;26;0;0;0;0;0;0;9;12;0;0
2020-04-25 17:45:00;72;90;51;12;81;74;38;41;27;0;0;0;0;0;0;10;0;0;0
2020-04-25 18:00:00;65;65;43;6;55;65;33;42;19;0;0;0;0;0;0;7;5;0;0
2020-04-25 18:15:00;67;91;43;10;72;70;31;53;25;0;0;0;0;0;0;11;4;1;0
2020-04-25 18:30:00;63;85;55;10;62;83;36;60;17;0;0;0;0;0;0;12;3;0;0
2020-04-25 18:45:00;70;91;51;6;62;54;35;41;13;0;0;0;0;0;1;7;5;0;0
2020-04-25 19:00:00;52;63;38;6;47;55;27;34;23;0;0;0;0;0;0;9;2;0;0
2020-04-25 19:15:00;61;74;42;7;57;61;32;42;22;0;0;0;0;0;0;11;0;0;0
2020-04-25 19:30:00;35;60;45;5;48;49;21;59;25;0;0;0;0;0;0;5;4;0;0
2020-04-25 19:45:00;44;57;38;3;44;49;19;47;17;0;0;0;0;0;0;6;3;0;0
2020-04-25 20:00:00;44;67;40;7;42;38;17;37;16;0;0;0;0;0;0;0;0;0;1
2020-04-25 20:15:00;47;55;35;4;46;60;17;33;3;0;0;0;0;0;0;2;2;0;0
2020-04-25 20:30:00;27;40;25;2;33;33;12;26;2;0;0;0;0;0;0;0;0;0;0
2020-04-25 20:45:00;29;30;16;2;32;33;5;15;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 21:00:00;30;25;14;2;37;29;6;13;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 21:15:00;21;29;17;2;26;19;7;12;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 21:30:00;28;38;19;3;23;24;14;21;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 21:45:00;16;18;15;5;32;30;1;16;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 22:00:00;24;23;10;3;30;30;4;9;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 22:15:00;15;22;14;1;12;14;7;12;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 22:30:00;13;17;14;0;23;23;7;12;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 22:45:00;17;22;10;4;15;17;2;12;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 23:00:00;8;13;5;0;21;20;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 23:15:00;14;13;4;2;10;10;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 23:30:00;8;16;9;1;7;9;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 23:45:00;7;9;4;2;9;12;1;4;0;0;0;0;0;0;0;0;0;0;0
