DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-03-17 00:00:00;7;6;1;0;12;4;0;0;0;0;6;6;4;15;4;0;0
2020-03-17 00:15:00;8;4;0;0;15;2;3;3;0;0;8;4;1;17;1;0;0
2020-03-17 00:30:00;3;1;0;0;15;5;4;2;0;0;2;1;4;19;4;0;0
2020-03-17 00:45:00;7;3;0;0;6;3;2;2;0;0;7;5;3;9;3;0;0
2020-03-17 01:00:00;3;3;0;0;9;2;0;0;0;0;3;3;4;11;4;0;0
2020-03-17 01:15:00;4;0;0;0;6;1;0;0;0;0;4;0;1;7;1;0;0
2020-03-17 01:30:00;7;1;0;0;4;0;0;0;0;0;6;1;0;4;0;0;0
2020-03-17 01:45:00;7;3;0;0;3;3;0;0;0;0;8;3;2;5;3;0;0
2020-03-17 02:00:00;5;2;0;0;8;2;1;1;0;0;4;2;2;8;2;0;0
2020-03-17 02:15:00;11;4;0;0;4;1;0;0;0;0;11;3;1;5;1;0;0
2020-03-17 02:30:00;8;1;0;0;6;3;2;2;4;0;7;1;3;8;3;0;0
2020-03-17 02:45:00;11;1;0;1;4;3;3;3;1;0;10;0;3;7;3;0;0
2020-03-17 03:00:00;7;0;0;0;9;1;2;2;1;0;7;0;1;11;1;0;0
2020-03-17 03:15:00;9;0;1;2;9;2;0;0;0;0;9;1;1;8;1;0;0
2020-03-17 03:30:00;6;2;1;0;14;4;0;0;0;0;6;2;4;19;4;0;0
2020-03-17 03:45:00;10;3;1;1;9;0;0;0;0;1;10;3;0;10;0;0;0
2020-03-17 04:00:00;10;3;0;0;13;0;0;0;0;0;10;3;0;13;0;0;0
2020-03-17 04:15:00;8;2;0;0;11;2;1;1;0;0;8;2;2;13;3;0;0
2020-03-17 04:30:00;23;10;0;1;13;7;2;2;2;0;23;6;7;19;7;0;0
2020-03-17 04:45:00;24;8;2;2;17;8;3;3;2;1;21;7;9;23;9;0;0
2020-03-17 05:00:00;33;13;1;0;27;12;1;1;1;0;32;14;12;40;12;0;0
2020-03-17 05:15:00;30;24;1;0;40;22;6;6;4;1;25;24;22;55;22;0;0
2020-03-17 05:30:00;66;27;1;3;56;32;6;6;9;1;65;27;30;79;29;0;0
2020-03-17 05:45:00;83;57;0;5;65;25;5;5;7;8;84;58;20;76;22;0;0
2020-03-17 06:00:00;71;46;6;0;60;39;1;1;1;3;67;45;36;96;37;0;0
2020-03-17 06:15:00;71;50;2;0;78;68;1;3;0;0;62;52;63;128;64;0;0
2020-03-17 06:30:00;112;110;1;0;90;45;5;5;2;1;96;112;44;124;44;0;0
2020-03-17 06:45:00;138;160;2;0;90;64;2;3;2;2;113;165;64;132;62;2;3
2020-03-17 07:00:00;114;122;0;3;101;72;10;13;6;3;99;126;71;145;69;0;0
2020-03-17 07:15:00;153;158;2;2;90;67;7;6;3;4;126;162;64;139;64;0;0
2020-03-17 07:30:00;135;141;1;1;118;69;5;6;2;1;122;142;65;172;65;0;0
2020-03-17 07:45:00;139;140;1;1;102;70;16;16;9;3;113;144;66;151;66;0;0
2020-03-17 08:00:00;126;105;0;2;90;70;9;10;8;2;113;104;68;138;66;0;1
2020-03-17 08:15:00;115;113;1;3;94;47;12;11;6;3;103;120;45;130;45;0;0
2020-03-17 08:30:00;102;120;0;1;97;54;17;18;11;1;96;121;59;137;55;0;1
2020-03-17 08:45:00;114;115;3;1;84;53;10;11;7;3;88;121;53;123;50;0;0
2020-03-17 09:00:00;116;111;3;0;92;71;15;14;10;4;102;107;67;149;68;0;0
2020-03-17 09:15:00;111;94;2;2;99;84;11;12;6;2;92;103;83;165;83;0;0
2020-03-17 09:30:00;117;133;4;0;117;77;16;16;3;3;108;130;78;179;77;0;5
2020-03-17 09:45:00;106;103;4;3;106;77;15;16;8;4;92;107;91;166;82;0;0
2020-03-17 10:00:00;113;108;5;2;102;62;18;18;8;3;110;115;62;148;65;0;0
2020-03-17 10:15:00;103;113;0;0;120;72;10;10;3;0;90;119;74;172;73;2;0
2020-03-17 10:30:00;111;106;2;0;105;92;12;13;8;3;109;108;135;180;135;0;0
2020-03-17 10:45:00;118;101;2;2;131;85;13;14;7;2;109;98;85;186;83;0;4
2020-03-17 11:00:00;99;120;2;4;119;78;15;15;9;2;94;124;83;179;85;0;0
2020-03-17 11:15:00;114;113;1;3;130;87;7;6;8;3;108;118;90;197;87;0;0
2020-03-17 11:30:00;111;112;1;1;115;87;18;19;13;2;100;119;84;182;86;1;0
2020-03-17 11:45:00;106;95;1;4;111;89;23;22;11;3;100;103;84;182;86;3;0
2020-03-17 12:00:00;93;133;1;0;144;95;17;17;14;5;94;133;100;208;102;6;21
2020-03-17 12:15:00;113;114;1;2;145;94;8;6;6;5;109;115;92;204;91;1;0
2020-03-17 12:30:00;119;116;1;1;131;80;12;13;2;3;103;120;86;184;88;4;0
2020-03-17 12:45:00;107;108;4;1;123;82;11;11;7;1;100;108;92;186;85;5;0
2020-03-17 13:00:00;98;102;3;2;139;93;13;14;9;2;90;109;97;214;93;2;2
2020-03-17 13:15:00;100;113;3;2;131;96;23;22;10;2;91;119;95;209;96;3;5
2020-03-17 13:30:00;114;110;5;1;124;89;11;13;5;4;104;108;84;190;84;4;0
2020-03-17 13:45:00;115;102;4;1;151;92;22;22;12;2;105;108;90;208;90;3;5
2020-03-17 14:00:00;119;122;4;1;141;73;19;19;12;2;97;130;77;193;75;0;0
2020-03-17 14:15:00;
2020-03-17 14:30:00;
2020-03-17 14:45:00;
2020-03-17 15:00:00;111;103;1;2;140;94;9;10;3;3;105;101;97;210;96;0;0
2020-03-17 15:15:00;135;101;1;0;151;104;22;22;10;0;126;105;115;229;116;0;1
2020-03-17 15:30:00;124;111;7;0;136;89;14;15;15;1;123;117;98;213;97;0;0
2020-03-17 15:45:00;131;132;1;0;149;98;23;23;6;0;117;135;106;226;106;2;3
2020-03-17 16:00:00;123;107;3;0;174;117;27;27;13;1;120;107;112;249;113;4;0
2020-03-17 16:15:00;143;145;1;0;159;119;29;30;17;0;130;149;122;260;124;0;0
2020-03-17 16:30:00;134;135;3;1;183;111;42;42;27;3;128;134;109;250;110;0;1
2020-03-17 16:45:00;137;128;1;0;184;111;28;26;23;0;125;135;124;272;125;5;2
2020-03-17 17:00:00;109;113;1;1;190;113;30;32;17;3;110;119;112;265;112;4;2
2020-03-17 17:15:00;118;125;2;0;158;124;28;26;21;1;114;128;157;247;161;0;0
2020-03-17 17:30:00;116;113;0;1;154;106;15;15;11;2;115;114;104;233;102;0;0
2020-03-17 17:45:00;89;112;1;5;141;85;20;19;11;3;82;115;87;197;87;1;0
2020-03-17 18:00:00;87;86;1;0;140;80;16;16;10;1;84;87;93;194;95;0;0
2020-03-17 18:15:00;85;91;0;0;138;92;12;12;2;0;84;91;89;208;90;0;2
2020-03-17 18:30:00;77;60;1;1;116;87;4;4;4;0;70;66;81;180;83;0;0
2020-03-17 18:45:00;66;55;0;1;117;51;8;8;2;0;62;56;60;165;60;0;0
2020-03-17 19:00:00;48;46;0;0;99;35;9;9;5;1;48;48;43;126;43;0;0
2020-03-17 19:15:00;55;49;0;1;84;34;4;5;3;4;54;50;37;110;35;1;0
