DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-03-16 00:00:00;0;0;0;0;0;0;0;0;0;0;1
2020-03-16 00:15:00;3;0;0;0;0;0;0;0;1;0;5
2020-03-16 00:30:00;3;0;0;0;0;0;0;0;0;0;2
2020-03-16 00:45:00;5;2;0;0;0;0;0;0;0;0;0
2020-03-16 01:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-03-16 01:15:00;2;0;0;0;0;0;0;0;1;0;1
2020-03-16 01:30:00;4;0;0;0;0;0;0;0;0;0;1
2020-03-16 01:45:00;2;0;0;0;0;0;0;0;0;0;3
2020-03-16 02:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-03-16 02:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-03-16 02:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-03-16 02:45:00;3;1;0;0;0;0;0;0;0;0;1
2020-03-16 03:00:00;2;1;0;0;0;0;0;0;0;0;7
2020-03-16 03:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-03-16 03:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-03-16 03:45:00;4;1;0;0;0;0;0;0;0;0;0
2020-03-16 04:00:00;4;2;1;1;0;1;0;0;0;0;4
2020-03-16 04:15:00;7;0;1;1;0;0;0;0;0;0;5
2020-03-16 04:30:00;4;2;2;2;0;0;0;0;0;1;8
2020-03-16 04:45:00;18;6;6;6;0;1;0;1;1;3;29
2020-03-16 05:00:00;32;19;10;11;0;1;0;0;1;2;44
2020-03-16 05:15:00;59;48;38;38;2;3;2;0;3;24;90
2020-03-16 05:30:00;43;34;47;48;2;1;4;0;3;39;54
2020-03-16 05:45:00;41;13;67;68;5;5;7;3;4;80;54
2020-03-16 06:00:00;43;20;57;52;9;4;10;2;9;59;43
2020-03-16 06:15:00;49;17;45;46;8;2;8;4;2;37;37
2020-03-16 06:30:00;65;33;51;51;11;7;11;2;9;38;56
2020-03-16 06:45:00;67;21;47;48;6;3;7;1;3;34;41
2020-03-16 07:00:00;73;22;31;33;7;6;7;6;3;33;42
2020-03-16 07:15:00;50;16;21;19;12;2;12;2;7;30;35
2020-03-16 07:30:00;63;24;22;22;12;8;14;8;5;18;44
2020-03-16 07:45:00;67;14;14;14;9;6;10;5;10;25;36
2020-03-16 08:00:00;58;17;14;15;11;6;12;6;6;25;57
2020-03-16 08:15:00;43;7;9;9;7;0;8;0;7;17;35
2020-03-16 08:30:00;65;22;12;12;6;6;8;5;8;10;35
2020-03-16 08:45:00;53;23;5;5;11;2;11;2;5;6;35
2020-03-16 09:00:00;61;18;10;10;11;5;12;5;5;6;34
2020-03-16 09:15:00;66;11;3;3;8;4;9;4;5;13;42
2020-03-16 09:30:00;66;11;10;11;9;3;9;3;4;7;37
2020-03-16 09:45:00;53;11;6;4;11;4;12;4;8;6;46
2020-03-16 10:00:00;60;10;6;6;8;5;8;5;3;10;55
2020-03-16 10:15:00;56;9;4;4;9;6;9;6;9;9;50
2020-03-16 10:30:00;47;8;5;5;9;7;8;7;2;9;38
2020-03-16 10:45:00;62;10;4;5;14;5;14;6;5;6;45
2020-03-16 11:00:00;42;2;2;2;10;4;9;4;8;7;47
2020-03-16 11:15:00;51;8;4;3;18;8;18;8;6;5;40
2020-03-16 11:30:00;47;5;5;5;17;4;20;5;14;5;51
2020-03-16 11:45:00;49;8;6;6;12;8;12;10;12;7;50
2020-03-16 12:00:00;56;13;4;4;28;7;27;7;30;7;38
2020-03-16 12:15:00;47;8;3;3;17;11;19;11;11;9;60
2020-03-16 12:30:00;50;11;2;2;17;9;16;10;9;6;46
2020-03-16 12:45:00;53;13;5;5;13;9;13;9;7;7;56
2020-03-16 13:00:00;76;20;7;8;21;6;21;6;13;6;64
2020-03-16 13:15:00;73;48;10;10;16;10;17;9;11;9;74
2020-03-16 13:30:00;59;32;17;17;21;14;20;13;16;9;83
2020-03-16 13:45:00;77;35;17;16;34;31;34;29;51;13;105
2020-03-16 14:00:00;111;25;10;10;30;24;32;23;26;9;74
2020-03-16 14:15:00;130;46;2;2;39;35;38;35;36;8;76
2020-03-16 14:30:00;97;36;7;7;40;28;38;28;35;6;66
