DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-05-04 00:00:00;2;12;0;6;14;3;1;0;1;0;0;0;0;0
2020-05-04 00:15:00;6;8;0;5;4;0;0;1;3;0;0;0;0;0
2020-05-04 00:30:00;7;14;0;6;7;1;0;0;0;0;0;0;0;0
2020-05-04 00:45:00;5;3;0;1;7;0;0;0;0;0;0;0;0;0
2020-05-04 01:00:00;6;9;0;2;4;0;1;1;0;0;0;0;0;0
2020-05-04 01:15:00;2;5;0;2;2;0;0;0;1;0;0;0;0;0
2020-05-04 01:30:00;3;2;0;2;6;1;0;1;0;0;0;0;0;0
2020-05-04 01:45:00;1;1;0;5;8;0;0;0;0;0;0;0;0;0
2020-05-04 02:00:00;4;3;0;3;8;1;0;1;2;0;0;0;0;0
2020-05-04 02:15:00;2;4;0;3;7;1;0;0;0;0;0;0;0;0
2020-05-04 02:30:00;1;4;0;3;3;3;0;0;1;0;0;0;0;0
2020-05-04 02:45:00;2;5;0;3;3;1;0;1;0;0;0;0;0;0
2020-05-04 03:00:00;3;3;0;4;7;1;0;0;0;0;0;0;0;0
2020-05-04 03:15:00;2;5;0;4;2;3;0;0;1;0;0;0;0;0
2020-05-04 03:30:00;5;2;0;5;13;3;0;0;0;0;0;0;0;0
2020-05-04 03:45:00;3;6;0;2;3;2;0;0;0;0;0;0;0;0
2020-05-04 04:00:00;5;4;0;7;5;0;0;0;0;0;0;0;0;0
2020-05-04 04:15:00;3;9;0;6;14;0;1;1;0;0;0;0;0;0
2020-05-04 04:30:00;7;8;0;9;22;2;1;1;0;0;0;0;0;0
2020-05-04 04:45:00;14;11;0;12;20;4;1;1;1;0;0;0;0;0
2020-05-04 05:00:00;17;22;0;14;35;0;0;0;0;0;1;0;0;0
2020-05-04 05:15:00;41;27;0;19;37;4;0;2;0;0;0;0;0;0
2020-05-04 05:30:00;67;81;0;24;45;5;2;2;1;0;0;0;0;0
2020-05-04 05:45:00;66;89;0;23;36;14;1;3;2;1;0;0;0;0
2020-05-04 06:00:00;44;66;0;27;43;13;0;0;1;0;0;0;0;0
2020-05-04 06:15:00;78;103;0;45;71;24;0;7;4;2;0;0;0;0
2020-05-04 06:30:00;124;146;0;63;73;30;0;6;4;4;0;0;0;0
2020-05-04 06:45:00;124;165;0;49;68;38;5;18;3;9;0;0;0;0
2020-05-04 07:00:00;104;138;1;54;77;52;1;19;2;10;0;2;3;0
2020-05-04 07:15:00;98;116;0;45;63;43;5;11;8;7;0;0;2;0
2020-05-04 07:30:00;80;119;0;43;56;40;7;12;9;6;0;0;4;0
2020-05-04 07:45:00;124;166;0;73;83;59;22;27;9;24;0;1;5;0
2020-05-04 08:00:00;94;115;1;69;70;64;8;16;9;4;0;0;0;0
2020-05-04 08:15:00;88;125;0;73;96;60;9;20;7;11;0;3;0;1
2020-05-04 08:30:00;92;109;1;68;86;58;14;22;8;9;1;5;3;0
2020-05-04 08:45:00;66;124;1;65;74;40;10;17;7;9;4;0;11;5
2020-05-04 09:00:00;75;117;1;60;86;38;6;21;12;10;0;0;3;0
2020-05-04 09:15:00;79;118;0;74;84;49;9;16;9;23;2;0;13;2
2020-05-04 09:30:00;88;137;1;68;92;44;11;25;9;11;16;3;1;6
2020-05-04 09:45:00;78;137;1;69;82;58;15;27;19;14;4;5;6;0
2020-05-04 10:00:00;85;135;2;90;99;36;9;19;11;2;3;0;8;1
2020-05-04 10:15:00;89;127;3;86;96;35;15;23;11;8;2;3;1;1
2020-05-04 10:30:00;95;156;2;83;100;52;12;15;13;12;4;9;2;15
2020-05-04 10:45:00;98;137;1;89;103;52;18;32;10;10;0;3;8;0
2020-05-04 11:00:00;75;125;0;88;111;47;15;28;8;7;16;0;3;0
2020-05-04 11:15:00;97;143;0;81;98;51;18;33;17;11;3;1;1;1
2020-05-04 11:30:00;85;129;3;93;94;55;12;25;13;6;1;2;7;0
2020-05-04 11:45:00;71;138;3;93;113;40;24;25;8;19;9;5;13;0
2020-05-04 12:00:00;70;111;3;87;108;57;10;33;16;10;1;1;6;10
2020-05-04 12:15:00;89;130;2;88;110;36;18;30;15;3;29;1;1;0
2020-05-04 12:30:00;83;123;1;69;86;43;11;28;19;8;3;0;6;1
2020-05-04 12:45:00;80;126;1;82;92;58;15;33;8;9;6;0;21;3
2020-05-04 13:00:00;97;147;1;93;107;48;25;41;22;7;9;6;6;16
2020-05-04 13:15:00;103;148;2;101;122;50;13;24;16;4;1;2;0;3
2020-05-04 13:30:00;117;167;0;88;113;50;16;24;10;0;4;0;1;0
2020-05-04 13:45:00;105;148;0;92;108;57;8;25;11;4;1;9;0;0
2020-05-04 14:00:00;113;155;2;85;123;42;14;24;13;3;12;0;2;0
2020-05-04 14:15:00;95;141;3;93;114;43;13;20;13;8;3;2;1;0
2020-05-04 14:30:00;108;138;2;98;118;55;11;23;8;1;1;12;15;0
2020-05-04 14:45:00;104;142;3;115;127;70;14;23;8;20;0;10;9;0
2020-05-04 15:00:00;96;154;0;92;116;56;10;31;12;10;4;9;6;2
2020-05-04 15:15:00;83;128;2;109;137;57;20;26;16;10;12;11;8;1
2020-05-04 15:30:00;81;138;1;106;134;52;17;28;10;5;1;1;10;0
2020-05-04 15:45:00;89;133;0;110;114;67;15;31;10;5;1;12;0;2
2020-05-04 16:00:00;94;147;0;103;117;57;22;43;17;8;8;9;6;8
2020-05-04 16:15:00;102;148;0;106;116;46;22;35;5;13;16;1;2;4
2020-05-04 16:30:00;97;142;1;121;125;57;18;35;7;13;5;5;11;3
