DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-09-29 00:00:00;7;4;1;1;1;2;8;5
2020-09-29 00:15:00;10;4;2;0;0;7;7;5
2020-09-29 00:30:00;13;10;3;0;0;4;18;8
2020-09-29 00:45:00;6;3;1;2;1;3;10;2
2020-09-29 01:00:00;9;12;4;1;1;7;8;2
2020-09-29 01:15:00;5;6;3;0;0;2;11;4
2020-09-29 01:30:00;3;1;1;0;0;0;2;3
2020-09-29 01:45:00;6;4;0;0;0;1;7;5
2020-09-29 02:00:00;4;3;0;0;0;0;6;3
2020-09-29 02:15:00;6;3;0;1;2;4;7;5
2020-09-29 02:30:00;8;4;1;0;0;1;11;2
2020-09-29 02:45:00;11;5;1;1;1;5;9;2
2020-09-29 03:00:00;5;4;1;1;1;1;7;8
2020-09-29 03:15:00;7;8;2;1;1;4;6;5
2020-09-29 03:30:00;6;5;1;2;1;5;8;3
2020-09-29 03:45:00;11;6;2;0;0;0;9;5
2020-09-29 04:00:00;10;7;3;1;2;5;8;4
2020-09-29 04:15:00;15;4;2;2;1;9;13;9
2020-09-29 04:30:00;25;11;4;0;0;0;10;4
2020-09-29 04:45:00;30;19;5;5;6;10;29;10
2020-09-29 05:00:00;22;14;3;2;3;7;32;12
2020-09-29 05:15:00;39;27;12;2;1;11;36;16
2020-09-29 05:30:00;48;38;23;2;4;13;61;35
2020-09-29 05:45:00;63;50;19;7;8;33;52;44
2020-09-29 06:00:00;73;62;19;6;7;36;58;45
2020-09-29 06:15:00;87;65;18;10;10;54;73;51
2020-09-29 06:30:00;123;136;37;12;13;54;96;67
2020-09-29 06:45:00;142;189;26;22;28;123;98;74
2020-09-29 07:00:00;132;142;31;14;14;112;105;97
2020-09-29 07:15:00;144;170;43;17;24;141;126;111
2020-09-29 07:30:00;156;145;41;19;27;123;110;80
2020-09-29 07:45:00;205;220;41;27;30;124;117;90
2020-09-29 08:00:00;162;163;33;19;27;98;114;75
2020-09-29 08:15:00;152;183;41;20;24;90;94;62
2020-09-29 08:30:00;147;160;29;19;28;82;95;58
2020-09-29 08:45:00;152;167;29;16;27;83;86;55
2020-09-29 09:00:00;126;130;27;16;21;64;85;67
2020-09-29 09:15:00;117;123;39;16;20;66;92;65
2020-09-29 09:30:00;141;129;33;18;15;67;92;66
2020-09-29 09:45:00;113;138;32;16;29;63;116;74
2020-09-29 10:00:00;134;142;18;19;24;61;117;79
2020-09-29 10:15:00;112;118;34;17;26;46;102;78
2020-09-29 10:30:00;150;152;24;9;33;51;130;94
2020-09-29 10:45:00;137;156;21;9;151;56;109;83
2020-09-29 11:00:00;125;135;28;17;43;47;121;95
2020-09-29 11:15:00;119;115;23;14;12;55;143;103
2020-09-29 11:30:00;123;113;30;9;9;54;139;85
2020-09-29 11:45:00;103;134;18;8;15;54;131;94
2020-09-29 12:00:00;110;116;29;9;11;41;129;108
2020-09-29 12:15:00;121;119;31;10;16;50;119;79
2020-09-29 12:30:00;88;104;31;10;14;63;138;96
2020-09-29 12:45:00;122;108;29;13;14;65;146;118
2020-09-29 13:00:00;121;102;30;13;6;52;138;91
2020-09-29 13:15:00;130;127;47;11;17;49;139;90
2020-09-29 13:30:00;121;123;39;10;9;59;121;95
2020-09-29 13:45:00;111;99;22;16;10;57;132;100
2020-09-29 14:00:00;127;129;42;13;10;60;140;85
2020-09-29 14:15:00;135;119;32;17;23;66;144;106
2020-09-29 14:30:00;140;132;42;12;8;65;133;99
2020-09-29 14:45:00;132;111;35;19;15;54;143;100
2020-09-29 15:00:00;136;129;41;13;14;52;151;107
2020-09-29 15:15:00;137;134;45;15;16;90;144;117
2020-09-29 15:30:00;156;134;44;14;17;69;156;119
2020-09-29 15:45:00;139;137;54;15;16;67;148;112
2020-09-29 16:00:00;146;142;51;17;22;96;172;157
2020-09-29 16:15:00;177;171;65;26;22;91;158;137
2020-09-29 16:30:00;160;154;69;14;19;81;174;143
2020-09-29 16:45:00;158;149;53;14;19;105;179;149
