DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-12-02 00:00:00;1;6;8;0;0;7;3;1;6;0;0;0;0;0;0;0;0
2019-12-02 00:15:00;0;7;6;0;0;8;0;0;7;0;0;0;0;0;0;0;0
2019-12-02 00:30:00;0;10;2;1;0;5;3;0;5;0;0;0;0;0;0;0;0
2019-12-02 00:45:00;1;3;2;0;0;5;1;0;5;0;0;0;0;0;0;0;0
2019-12-02 01:00:00;0;4;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2019-12-02 01:15:00;0;1;2;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2019-12-02 01:30:00;0;3;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2019-12-02 01:45:00;0;0;4;0;0;4;0;0;4;1;0;0;0;0;0;0;0
2019-12-02 02:00:00;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2019-12-02 02:15:00;0;2;1;0;0;5;0;0;4;2;0;1;0;0;0;0;0
2019-12-02 02:30:00;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-12-02 02:45:00;1;3;2;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2019-12-02 03:00:00;0;4;0;0;0;2;0;0;3;1;0;0;0;0;0;0;0
2019-12-02 03:15:00;0;6;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2019-12-02 03:30:00;2;2;0;0;0;2;0;0;3;0;1;0;0;0;0;0;0
2019-12-02 03:45:00;1;1;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0
2019-12-02 04:00:00;0;2;2;0;0;5;0;0;4;1;1;0;0;0;0;0;0
2019-12-02 04:15:00;1;3;1;0;0;2;0;0;2;0;2;4;0;0;0;0;0
2019-12-02 04:30:00;1;7;5;0;0;9;0;0;10;0;0;0;0;0;0;0;0
2019-12-02 04:45:00;3;14;3;0;1;10;1;1;11;0;0;0;0;0;0;0;0
2019-12-02 05:00:00;1;15;5;0;0;8;0;0;9;1;2;2;0;0;0;0;0
2019-12-02 05:15:00;1;16;5;0;1;19;0;1;21;2;0;3;0;0;0;0;0
2019-12-02 05:30:00;4;31;19;2;2;37;3;1;32;3;0;2;0;0;0;0;0
2019-12-02 05:45:00;12;41;14;3;0;37;3;0;38;4;2;2;0;0;0;0;0
2019-12-02 06:00:00;9;35;17;1;1;64;1;1;65;2;1;10;0;0;0;0;0
2019-12-02 06:15:00;3;44;16;7;3;76;7;1;85;7;2;5;0;0;0;0;0
2019-12-02 06:30:00;5;55;32;6;3;102;5;1;102;8;3;4;0;0;0;0;0
2019-12-02 06:45:00;2;67;32;3;4;131;7;3;125;7;2;10;0;0;0;0;0
2019-12-02 07:00:00;11;71;32;10;4;191;13;2;186;11;0;5;0;0;0;0;0
2019-12-02 07:15:00;13;78;50;11;11;183;12;10;182;21;3;4;0;0;0;0;0
2019-12-02 07:30:00;12;76;70;14;7;157;15;4;162;15;8;5;0;0;0;0;0
2019-12-02 07:45:00;15;95;101;11;8;174;13;7;166;16;7;8;0;0;0;0;0
2019-12-02 08:00:00;6;105;98;7;50;147;8;3;144;13;5;5;0;0;0;0;0
2019-12-02 08:15:00;6;79;80;7;4;129;9;1;125;8;8;7;1;0;0;0;0
2019-12-02 08:30:00;14;72;51;3;4;139;5;4;144;7;5;2;0;0;0;0;0
2019-12-02 08:45:00;5;68;35;5;3;123;5;1;117;8;8;10;0;0;0;0;0
2019-12-02 09:00:00;8;59;37;1;2;108;4;3;112;5;6;7;0;0;0;0;0
2019-12-02 09:15:00;6;72;50;4;3;93;5;5;100;8;3;5;2;0;0;0;0
2019-12-02 09:30:00;8;74;51;6;3;99;6;0;99;1;4;11;0;0;0;0;0
2019-12-02 09:45:00;4;67;43;4;2;84;5;20;84;9;10;11;0;0;0;0;0
2019-12-02 10:00:00;9;64;48;1;1;66;2;1;68;3;9;4;1;0;0;0;0
2019-12-02 10:15:00;7;71;44;4;1;65;7;1;65;7;1;6;0;0;0;0;0
2019-12-02 10:30:00;8;76;57;3;3;83;4;2;87;3;11;7;0;0;0;0;0
2019-12-02 10:45:00;6;96;43;5;1;67;10;0;68;4;10;3;2;0;0;0;0
2019-12-02 11:00:00;12;83;43;6;2;54;10;1;55;4;2;8;0;0;0;0;0
2019-12-02 11:15:00;6;84;49;8;4;61;11;2;69;5;3;6;0;0;0;0;0
2019-12-02 11:30:00;9;76;53;2;1;74;3;0;69;3;5;2;0;0;0;0;0
2019-12-02 11:45:00;12;94;60;3;1;65;7;2;63;5;3;0;0;0;0;0;0
2019-12-02 12:00:00;12;94;51;1;1;90;0;1;93;1;2;7;0;0;0;0;0
2019-12-02 12:15:00;5;88;53;4;0;73;8;1;81;2;4;9;0;0;0;0;0
2019-12-02 12:30:00;8;97;58;2;1;89;3;0;89;3;6;4;0;0;0;0;0
2019-12-02 12:45:00;3;79;50;3;1;70;3;1;71;1;4;6;0;0;0;0;0
2019-12-02 13:00:00;8;98;60;1;0;66;3;0;74;0;5;2;2;0;0;0;0
2019-12-02 13:15:00;10;106;63;1;2;90;3;1;91;2;8;4;1;0;0;0;0
2019-12-02 13:30:00;9;102;60;3;1;70;5;0;72;1;10;6;1;0;0;0;0
2019-12-02 13:45:00;8;93;67;3;1;66;7;1;67;8;3;13;0;0;0;0;0
2019-12-02 14:00:00;14;90;59;1;2;52;5;5;57;3;3;7;2;0;0;0;0
2019-12-02 14:15:00;11;87;61;3;2;95;7;4;90;7;6;2;0;0;0;0;0
2019-12-02 14:30:00;9;101;55;7;4;83;12;1;89;7;7;14;1;0;0;0;0
2019-12-02 14:45:00;11;94;66;7;3;60;7;1;68;1;7;3;0;0;0;0;0
2019-12-02 15:00:00;12;93;87;10;7;68;11;4;74;9;13;7;0;0;0;0;0
2019-12-02 15:15:00;4;100;84;5;6;80;12;6;87;5;10;7;0;0;0;0;0
2019-12-02 15:30:00;18;111;97;2;1;78;4;0;76;4;10;6;0;0;0;0;0
2019-12-02 15:45:00;8;117;91;6;2;79;6;2;77;25;11;10;0;0;0;0;0
2019-12-02 16:00:00;255;149;131;5;1;93;6;1;85;17;29;13;0;0;0;0;0
2019-12-02 16:15:00;3;147;134;4;4;83;7;2;91;5;13;6;2;0;0;0;0
2019-12-02 16:30:00;4;163;116;6;5;102;7;3;98;7;19;6;0;0;0;0;0
2019-12-02 16:45:00;11;169;121;11;3;131;13;1;134;10;16;17;0;0;0;0;0
