DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-07-09 00:00:00;4;0;2;0;0;0
2020-07-09 00:15:00;12;1;10;1;0;0
2020-07-09 00:30:00;5;0;5;0;0;0
2020-07-09 00:45:00;5;1;3;0;0;0
2020-07-09 01:00:00;6;0;4;0;0;0
2020-07-09 01:15:00;4;0;6;0;0;0
2020-07-09 01:30:00;8;0;5;0;0;0
2020-07-09 01:45:00;2;1;5;0;0;0
2020-07-09 02:00:00;3;0;2;0;0;0
2020-07-09 02:15:00;4;0;6;0;0;0
2020-07-09 02:30:00;2;0;5;0;0;0
2020-07-09 02:45:00;4;0;3;0;0;0
2020-07-09 03:00:00;6;0;5;0;0;0
2020-07-09 03:15:00;3;1;7;0;0;0
2020-07-09 03:30:00;3;0;4;0;0;0
2020-07-09 03:45:00;3;0;5;0;0;0
2020-07-09 04:00:00;5;1;5;0;0;0
2020-07-09 04:15:00;5;2;8;0;0;0
2020-07-09 04:30:00;3;0;14;1;0;0
2020-07-09 04:45:00;10;1;20;0;0;0
2020-07-09 05:00:00;16;9;63;0;2;0
2020-07-09 05:15:00;50;32;155;3;11;5
2020-07-09 05:30:00;50;38;161;9;9;10
2020-07-09 05:45:00;117;23;106;64;13;46
2020-07-09 06:00:00;93;13;101;84;7;7
2020-07-09 06:15:00;54;18;122;23;14;8
2020-07-09 06:30:00;69;17;142;15;18;18
2020-07-09 06:45:00;74;14;142;3;13;6
2020-07-09 07:00:00;61;7;131;4;14;5
2020-07-09 07:15:00;72;5;140;0;0;8
2020-07-09 07:30:00;89;7;150;0;4;9
2020-07-09 07:45:00;108;9;107;0;1;6
2020-07-09 08:00:00;63;4;93;5;6;4
2020-07-09 08:15:00;64;4;94;1;8;0
2020-07-09 08:30:00;44;4;69;4;0;2
2020-07-09 08:45:00;48;1;76;0;2;3
2020-07-09 09:00:00;55;2;77;2;0;1
2020-07-09 09:15:00;40;2;55;3;1;3
2020-07-09 09:30:00;39;0;59;0;0;0
2020-07-09 09:45:00;47;4;63;3;1;6
2020-07-09 10:00:00;48;3;40;4;0;0
2020-07-09 10:15:00;43;3;58;3;0;2
2020-07-09 10:30:00;48;0;50;1;0;0
2020-07-09 10:45:00;51;1;65;2;0;2
2020-07-09 11:00:00;59;1;61;3;2;0
2020-07-09 11:15:00;60;1;54;3;0;0
2020-07-09 11:30:00;71;1;48;5;1;1
2020-07-09 11:45:00;62;3;52;6;2;0
2020-07-09 12:00:00;80;0;55;8;2;8
2020-07-09 12:15:00;74;2;55;2;3;2
2020-07-09 12:30:00;71;2;55;2;6;6
2020-07-09 12:45:00;61;5;67;8;5;1
2020-07-09 13:00:00;110;6;80;5;6;3
2020-07-09 13:15:00;109;22;117;2;21;10
2020-07-09 13:30:00;108;26;180;10;20;28
2020-07-09 13:45:00;89;41;198;25;15;7
2020-07-09 14:00:00;111;28;111;53;20;43
2020-07-09 14:15:00;136;7;93;99;13;13
2020-07-09 14:30:00;114;0;67;28;7;8
2020-07-09 14:45:00;99;1;49;27;21;9
2020-07-09 15:00:00;100;4;55;29;14;8
2020-07-09 15:15:00;92;3;67;32;12;7
2020-07-09 15:30:00;105;3;53;13;6;3
2020-07-09 15:45:00;127;3;62;18;14;5
2020-07-09 16:00:00;82;2;57;14;11;7
2020-07-09 16:15:00;95;2;67;11;4;2
2020-07-09 16:30:00;93;3;64;10;37;1
2020-07-09 16:45:00;89;2;70;11;2;8
2020-07-09 17:00:00;98;1;75;9;0;5
2020-07-09 17:15:00;85;1;70;5;5;1
2020-07-09 17:30:00;67;3;50;7;4;4
2020-07-09 17:45:00;77;0;59;4;0;2
2020-07-09 18:00:00;80;0;45;8;1;3
2020-07-09 18:15:00;66;0;53;1;0;17
2020-07-09 18:30:00;67;1;46;8;2;0
2020-07-09 18:45:00;59;1;47;4;0;0
2020-07-09 19:00:00;49;0;44;2;0;1
2020-07-09 19:15:00;37;0;45;1;0;0
2020-07-09 19:30:00;48;0;36;1;0;0
2020-07-09 19:45:00;38;0;32;2;0;0
2020-07-09 20:00:00;50;1;39;2;10;0
2020-07-09 20:15:00;38;0;29;2;0;0
2020-07-09 20:30:00;37;1;33;0;4;0
2020-07-09 20:45:00;24;3;49;1;2;0
2020-07-09 21:00:00;36;8;110;4;6;3
2020-07-09 21:15:00;37;34;153;4;12;5
2020-07-09 21:30:00;27;17;112;23;7;5
2020-07-09 21:45:00;83;5;74;111;16;7
2020-07-09 22:00:00;112;3;42;137;4;3
2020-07-09 22:15:00;27;0;22;30;0;0
2020-07-09 22:30:00;17;1;11;11;0;2
2020-07-09 22:45:00;22;0;12;8;0;0
2020-07-09 23:00:00;13;0;13;9;0;0
2020-07-09 23:15:00;20;1;16;4;0;0
2020-07-09 23:30:00;11;0;5;2;0;0
2020-07-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
