DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-07-16 00:00:00;7;0;7;0;0;0
2020-07-16 00:15:00;3;1;6;0;0;0
2020-07-16 00:30:00;6;0;8;2;0;0
2020-07-16 00:45:00;11;0;3;0;0;0
2020-07-16 01:00:00;5;0;3;0;0;0
2020-07-16 01:15:00;4;0;3;0;0;0
2020-07-16 01:30:00;6;0;2;0;0;0
2020-07-16 01:45:00;2;0;7;0;0;0
2020-07-16 02:00:00;4;0;4;0;0;0
2020-07-16 02:15:00;6;1;8;0;0;0
2020-07-16 02:30:00;5;0;4;0;0;0
2020-07-16 02:45:00;8;0;3;0;0;0
2020-07-16 03:00:00;8;1;4;1;0;0
2020-07-16 03:15:00;2;0;4;1;0;0
2020-07-16 03:30:00;4;0;10;1;0;0
2020-07-16 03:45:00;2;0;5;0;0;0
2020-07-16 04:00:00;6;0;7;1;0;0
2020-07-16 04:15:00;8;0;6;0;0;0
2020-07-16 04:30:00;4;2;13;0;0;0
2020-07-16 04:45:00;12;7;32;0;0;0
2020-07-16 05:00:00;17;16;94;0;10;3
2020-07-16 05:15:00;51;39;229;3;9;10
2020-07-16 05:30:00;78;35;223;9;13;8
2020-07-16 05:45:00;112;20;122;80;7;8
2020-07-16 06:00:00;98;11;87;67;42;5
2020-07-16 06:15:00;73;20;112;23;2;10
2020-07-16 06:30:00;63;13;143;11;8;8
2020-07-16 06:45:00;80;11;142;3;12;8
2020-07-16 07:00:00;66;9;120;0;3;6
2020-07-16 07:15:00;84;9;138;1;3;7
2020-07-16 07:30:00;103;9;143;1;5;5
2020-07-16 07:45:00;107;7;112;2;0;5
2020-07-16 08:00:00;85;1;91;2;2;1
2020-07-16 08:15:00;73;5;100;1;4;1
2020-07-16 08:30:00;66;1;79;2;2;0
2020-07-16 08:45:00;55;3;69;0;0;0
2020-07-16 09:00:00;46;0;80;2;0;1
2020-07-16 09:15:00;54;1;60;1;3;0
2020-07-16 09:30:00;39;1;61;3;6;0
2020-07-16 09:45:00;53;1;55;4;1;0
2020-07-16 10:00:00;58;3;66;5;0;0
2020-07-16 10:15:00;49;0;57;1;0;0
2020-07-16 10:30:00;50;0;62;1;0;0
2020-07-16 10:45:00;66;1;57;2;0;0
2020-07-16 11:00:00;70;2;52;1;6;0
2020-07-16 11:15:00;57;3;59;8;1;5
2020-07-16 11:30:00;73;1;49;5;0;0
2020-07-16 11:45:00;56;3;61;1;0;2
2020-07-16 12:00:00;54;1;43;10;5;3
2020-07-16 12:15:00;64;2;59;3;1;0
2020-07-16 12:30:00;47;1;71;2;5;2
2020-07-16 12:45:00;90;1;73;2;8;16
2020-07-16 13:00:00;76;14;98;7;2;2
2020-07-16 13:15:00;90;29;98;4;34;12
2020-07-16 13:30:00;85;47;168;3;8;17
2020-07-16 13:45:00;85;37;129;29;9;28
2020-07-16 14:00:00;139;14;109;69;12;22
2020-07-16 14:15:00;116;5;124;121;27;23
2020-07-16 14:30:00;143;2;68;106;8;63
2020-07-16 14:45:00;98;0;57;30;9;20
2020-07-16 15:00:00;110;0;68;41;11;13
2020-07-16 15:15:00;126;3;75;39;10;7
2020-07-16 15:30:00;107;1;64;16;4;12
2020-07-16 15:45:00;108;0;76;9;6;1
2020-07-16 16:00:00;111;3;66;18;2;7
2020-07-16 16:15:00;127;3;67;11;6;10
2020-07-16 16:30:00;100;1;84;13;3;4
2020-07-16 16:45:00;102;4;75;10;1;8
2020-07-16 17:00:00;95;4;71;10;2;0
2020-07-16 17:15:00;106;2;68;10;0;5
2020-07-16 17:30:00;67;0;59;4;1;1
2020-07-16 17:45:00;81;1;66;6;0;1
2020-07-16 18:00:00;87;1;52;7;1;0
2020-07-16 18:15:00;81;0;61;5;0;2
2020-07-16 18:30:00;69;0;62;2;0;0
2020-07-16 18:45:00;51;0;39;1;0;0
2020-07-16 19:00:00;48;0;51;3;4;1
2020-07-16 19:15:00;39;1;40;1;3;0
2020-07-16 19:30:00;37;0;37;1;0;0
2020-07-16 19:45:00;32;0;25;0;0;0
2020-07-16 20:00:00;29;0;32;2;0;0
2020-07-16 20:15:00;42;0;20;3;0;0
2020-07-16 20:30:00;38;1;32;1;1;0
2020-07-16 20:45:00;25;6;52;4;0;1
2020-07-16 21:00:00;40;5;114;2;9;1
2020-07-16 21:15:00;28;30;149;4;14;6
2020-07-16 21:30:00;32;14;106;30;8;15
2020-07-16 21:45:00;55;5;64;83;9;10
2020-07-16 22:00:00;95;2;30;114;3;7
2020-07-16 22:15:00;34;0;18;17;0;11
2020-07-16 22:30:00;21;0;8;6;0;0
2020-07-16 22:45:00;16;0;14;3;0;1
2020-07-16 23:00:00;20;0;9;1;0;0
2020-07-16 23:15:00;8;0;7;0;0;0
2020-07-16 23:30:00;10;0;9;1;0;0
2020-07-16 23:45:00;8;1;13;0;0;0
