DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-04-16 00:00:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-04-16 00:15:00;1;3;3;0;5;0;0;0;0;0;0;0
2020-04-16 00:30:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-04-16 00:45:00;0;1;3;0;0;2;0;0;0;0;0;0
2020-04-16 01:00:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;0;1;4;0;1;4;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-16 02:15:00;1;2;3;0;0;1;0;0;0;0;0;0
2020-04-16 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;1;2;2;0;0;1;0;0;0;0;0;0
2020-04-16 03:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-16 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;0;2;4;0;0;2;0;0;0;0;0;0
2020-04-16 03:45:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-04-16 04:00:00;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;1;4;4;2;1;0;0;0;0;0;0;0
2020-04-16 04:30:00;0;0;4;1;0;3;0;0;0;0;0;0
2020-04-16 04:45:00;1;0;1;1;0;1;0;0;0;0;0;0
2020-04-16 05:00:00;1;4;6;0;0;3;0;0;0;0;0;0
2020-04-16 05:15:00;3;2;3;0;1;2;0;0;0;0;0;0
2020-04-16 05:30:00;2;3;10;1;0;7;0;0;0;0;0;0
2020-04-16 05:45:00;7;5;7;1;0;6;0;0;0;0;0;0
2020-04-16 06:00:00;8;7;18;2;1;12;0;0;0;0;0;0
2020-04-16 06:15:00;13;18;24;4;3;12;0;0;0;0;0;0
2020-04-16 06:30:00;19;19;41;8;1;22;0;0;0;0;0;0
2020-04-16 06:45:00;26;20;30;9;6;20;0;0;0;0;0;0
2020-04-16 07:00:00;18;20;35;6;5;20;0;0;0;0;0;0
2020-04-16 07:15:00;16;23;42;5;5;30;0;0;0;0;0;0
2020-04-16 07:30:00;36;32;48;16;5;35;0;0;0;0;0;0
2020-04-16 07:45:00;32;46;55;10;4;29;0;0;0;0;0;0
2020-04-16 08:00:00;32;26;41;4;4;29;0;0;0;0;0;0
2020-04-16 08:15:00;24;17;39;9;5;35;0;0;0;0;0;0
2020-04-16 08:30:00;22;21;38;4;5;22;1;0;0;0;0;0
2020-04-16 08:45:00;24;33;37;4;4;18;0;0;0;0;0;0
2020-04-16 09:00:00;19;21;35;9;6;23;0;0;0;0;0;0
2020-04-16 09:15:00;20;14;28;4;4;19;0;0;0;0;0;0
2020-04-16 09:30:00;25;30;44;4;6;26;0;0;0;0;0;0
2020-04-16 09:45:00;21;33;49;3;3;30;0;0;0;0;0;0
2020-04-16 10:00:00;20;26;42;10;5;24;0;0;1;0;0;0
2020-04-16 10:15:00;20;19;44;10;5;33;0;0;0;0;0;0
2020-04-16 10:30:00;28;30;53;13;6;44;1;0;0;0;0;0
2020-04-16 10:45:00;23;25;62;8;2;46;0;0;1;0;0;0
2020-04-16 11:00:00;21;19;46;8;5;38;0;0;0;0;0;0
2020-04-16 11:15:00;23;19;45;5;4;29;0;0;0;0;0;0
2020-04-16 11:30:00;21;24;44;10;7;32;0;0;0;0;0;0
2020-04-16 11:45:00;29;23;57;7;4;34;0;0;0;0;0;0
2020-04-16 12:00:00;22;26;63;9;7;46;1;0;0;0;0;0
2020-04-16 12:15:00;15;23;53;9;4;35;0;0;0;0;0;0
2020-04-16 12:30:00;31;25;49;7;5;41;1;0;0;0;0;0
2020-04-16 12:45:00;26;25;51;4;5;36;0;0;0;0;0;0
2020-04-16 13:00:00;18;18;40;9;7;29;0;0;2;0;0;0
2020-04-16 13:15:00;20;25;54;10;4;32;1;0;0;0;0;0
2020-04-16 13:30:00;25;28;53;3;5;37;0;0;0;0;0;0
2020-04-16 13:45:00;24;26;41;12;4;22;0;0;0;0;0;0
2020-04-16 14:00:00;15;26;50;14;7;38;0;0;0;0;0;0
2020-04-16 14:15:00;24;23;56;8;5;39;2;0;0;0;0;0
2020-04-16 14:30:00;19;22;61;13;6;48;0;0;0;0;0;0
2020-04-16 14:45:00;22;22;50;11;4;37;1;0;2;0;0;0
2020-04-16 15:00:00;16;21;41;4;7;31;0;0;0;0;0;0
2020-04-16 15:15:00;15;12;36;9;4;31;1;0;0;0;0;0
2020-04-16 15:30:00;23;31;58;11;7;47;0;0;0;0;0;0
2020-04-16 15:45:00;15;21;58;17;4;42;1;0;0;0;0;0
2020-04-16 16:00:00;25;28;61;11;5;41;2;0;0;0;0;0
2020-04-16 16:15:00;25;20;47;17;4;40;0;0;0;1;0;0
2020-04-16 16:30:00;30;32;55;10;8;42;3;0;1;2;0;0
2020-04-16 16:45:00;20;25;70;22;3;51;0;0;0;0;0;0
2020-04-16 17:00:00;22;23;72;12;4;59;0;0;1;0;0;0
2020-04-16 17:15:00;21;24;59;14;7;43;2;0;2;0;0;0
2020-04-16 17:30:00;19;36;70;10;5;53;0;0;0;0;0;0
2020-04-16 17:45:00;30;30;69;9;4;51;0;0;1;1;0;0
2020-04-16 18:00:00;16;23;59;12;5;45;1;0;6;0;0;0
2020-04-16 18:15:00;14;22;51;8;5;43;1;0;0;0;0;0
2020-04-16 18:30:00;18;22;39;10;6;31;1;0;0;1;0;0
2020-04-16 18:45:00;18;24;41;8;5;22;0;0;0;0;0;0
2020-04-16 19:00:00;9;21;43;15;5;28;0;0;1;0;0;0
2020-04-16 19:15:00;9;15;30;7;4;24;0;0;0;0;0;0
2020-04-16 19:30:00;12;14;33;3;6;21;0;0;0;0;0;0
2020-04-16 19:45:00;13;16;30;7;4;27;0;0;0;0;0;0
2020-04-16 20:00:00;10;13;33;2;6;25;0;0;1;0;0;0
2020-04-16 20:15:00;9;14;34;0;3;26;0;0;0;0;0;0
2020-04-16 20:30:00;7;11;23;5;5;12;0;0;0;0;0;0
2020-04-16 20:45:00;5;13;15;2;3;9;0;0;0;0;0;0
2020-04-16 21:00:00;4;14;23;1;5;14;0;0;0;0;0;0
2020-04-16 21:15:00;5;5;14;7;1;14;0;0;0;0;0;0
2020-04-16 21:30:00;2;5;11;1;1;6;0;0;0;0;0;0
2020-04-16 21:45:00;5;6;11;2;1;11;0;0;0;0;0;0
2020-04-16 22:00:00;3;3;7;0;5;5;0;0;0;0;0;0
2020-04-16 22:15:00;3;5;10;3;2;9;0;0;0;0;0;0
2020-04-16 22:30:00;3;5;10;1;1;9;0;0;0;0;0;0
2020-04-16 22:45:00;6;6;10;0;1;4;0;0;0;0;0;0
2020-04-16 23:00:00;2;4;7;0;4;5;0;0;0;0;0;0
2020-04-16 23:15:00;2;2;3;0;1;2;0;0;0;0;0;0
2020-04-16 23:30:00;2;3;7;0;1;4;0;0;0;0;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
