DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-04-07 00:00:00;4;4;1;0;3;5;4;2;0;0;0;0;0;0
2020-04-07 00:15:00;4;2;5;1;0;2;1;0;0;0;0;0;0;0
2020-04-07 00:30:00;6;1;1;0;1;3;0;1;0;0;0;0;0;0
2020-04-07 00:45:00;6;5;2;0;1;3;4;1;0;0;0;0;0;0
2020-04-07 01:00:00;3;0;2;0;1;3;5;0;0;0;0;0;0;0
2020-04-07 01:15:00;2;2;1;2;3;3;0;0;0;0;0;0;0;0
2020-04-07 01:30:00;2;0;0;1;1;2;1;1;0;0;0;0;0;0
2020-04-07 01:45:00;4;1;0;0;4;3;2;2;0;0;0;0;0;0
2020-04-07 02:00:00;5;0;3;0;0;1;2;1;0;0;0;0;0;0
2020-04-07 02:15:00;4;4;0;1;2;4;1;0;0;0;0;0;0;0
2020-04-07 02:30:00;2;0;2;0;6;3;2;0;0;0;0;0;0;0
2020-04-07 02:45:00;4;2;0;0;0;3;1;1;0;0;0;0;0;0
2020-04-07 03:00:00;5;0;1;2;5;2;2;0;0;0;0;0;0;0
2020-04-07 03:15:00;2;2;0;1;3;3;0;0;0;0;0;0;0;0
2020-04-07 03:30:00;6;4;1;0;1;3;1;2;0;0;0;0;0;0
2020-04-07 03:45:00;4;2;2;0;3;3;3;3;0;0;0;0;0;0
2020-04-07 04:00:00;4;1;2;1;3;6;1;1;0;0;0;0;0;0
2020-04-07 04:15:00;8;2;3;0;4;3;2;2;0;0;0;0;0;0
2020-04-07 04:30:00;6;4;1;0;9;8;4;1;0;0;0;0;0;0
2020-04-07 04:45:00;9;3;3;3;5;11;3;4;0;0;0;0;0;0
2020-04-07 05:00:00;8;3;6;1;12;8;10;3;0;0;0;0;0;0
2020-04-07 05:15:00;21;15;8;5;17;15;8;11;0;0;0;0;0;0
2020-04-07 05:30:00;31;24;14;7;24;35;18;11;0;0;0;0;0;0
2020-04-07 05:45:00;34;33;15;6;23;35;4;12;0;0;0;0;0;0
2020-04-07 06:00:00;40;36;12;3;30;45;11;12;0;0;0;0;0;0
2020-04-07 06:15:00;47;26;16;9;24;50;15;17;0;0;0;0;0;0
2020-04-07 06:30:00;56;47;26;17;39;63;18;27;0;0;0;0;0;0
2020-04-07 06:45:00;57;57;30;14;34;58;19;18;0;16;0;0;0;0
2020-04-07 07:00:00;49;56;27;13;48;72;22;12;0;0;1;0;0;0
2020-04-07 07:15:00;59;68;26;18;53;72;19;16;0;0;0;0;0;0
2020-04-07 07:30:00;73;51;29;20;47;67;22;20;0;0;0;0;0;0
2020-04-07 07:45:00;59;66;29;15;52;66;16;17;0;0;0;0;0;0
2020-04-07 08:00:00;47;43;34;17;44;65;22;16;0;0;0;0;0;0
2020-04-07 08:15:00;48;46;29;13;38;73;24;15;0;0;0;0;1;0
2020-04-07 08:30:00;51;52;13;31;41;44;27;16;0;0;0;0;0;0
2020-04-07 08:45:00;52;49;28;57;44;58;27;16;0;0;0;0;0;0
2020-04-07 09:00:00;56;58;19;32;39;69;26;24;0;0;0;0;0;0
2020-04-07 09:15:00;61;54;11;28;48;68;21;23;0;0;0;0;0;0
2020-04-07 09:30:00;47;55;13;38;38;64;29;20;0;0;0;0;0;0
2020-04-07 09:45:00;69;63;10;46;47;76;37;33;0;1;0;1;0;0
2020-04-07 10:00:00;55;56;14;42;46;83;30;26;0;1;0;0;0;0
2020-04-07 10:15:00;62;64;19;42;55;77;29;22;0;0;0;0;0;0
2020-04-07 10:30:00;57;74;29;48;47;64;46;25;0;0;0;0;0;0
2020-04-07 10:45:00;64;68;17;32;55;78;38;28;0;0;2;0;0;0
2020-04-07 11:00:00;67;68;20;55;63;80;30;29;0;0;0;0;0;0
2020-04-07 11:15:00;59;58;16;35;53;81;35;29;0;0;0;0;0;0
2020-04-07 11:30:00;64;63;30;59;56;89;41;24;0;0;0;0;0;0
2020-04-07 11:45:00;67;70;20;51;58;71;46;34;0;0;0;0;0;0
2020-04-07 12:00:00;60;51;14;39;50;82;47;29;0;0;0;0;0;0
2020-04-07 12:15:00;71;55;19;47;52;85;34;30;0;0;0;0;0;4
2020-04-07 12:30:00;57;72;26;53;55;80;37;35;0;0;0;0;1;0
2020-04-07 12:45:00;62;73;18;45;52;69;46;29;0;0;4;0;0;0
2020-04-07 13:00:00;54;60;16;48;53;60;34;21;0;0;0;0;0;2
2020-04-07 13:15:00;58;60;16;43;54;76;41;33;0;0;0;4;0;3
2020-04-07 13:30:00;59;61;13;40;54;80;33;27;0;0;46;0;0;0
2020-04-07 13:45:00;72;71;15;39;51;72;30;25;0;0;0;0;0;0
2020-04-07 14:00:00;65;71;25;44;46;99;50;35;0;0;0;3;0;0
2020-04-07 14:15:00;77;73;24;43;47;78;36;28;0;0;0;0;0;0
2020-04-07 14:30:00;68;60;16;54;40;89;35;28;3;0;0;0;0;1
2020-04-07 14:45:00;57;50;28;53;50;94;33;34;1;2;1;0;0;0
2020-04-07 15:00:00;61;68;16;37;43;101;38;30;0;0;0;0;0;1
2020-04-07 15:15:00;70;78;30;58;62;104;33;20;1;0;0;0;0;0
2020-04-07 15:30:00;63;59;22;47;60;93;50;33;0;0;0;0;0;0
2020-04-07 15:45:00;79;85;19;38;63;90;30;26;0;0;0;0;0;6
2020-04-07 16:00:00;89;83;4;35;65;100;45;42;0;0;0;0;0;0
2020-04-07 16:15:00;69;65;0;42;66;96;38;32;0;0;0;0;0;0
2020-04-07 16:30:00;67;62;1;61;64;95;40;23;0;5;0;0;0;0
2020-04-07 16:45:00;73;70;12;36;50;74;44;42;0;1;0;0;0;0
2020-04-07 17:00:00;71;70;27;54;73;89;32;31;0;1;0;0;0;0
2020-04-07 17:15:00;76;73;35;46;64;85;33;29;0;0;0;0;3;0
