DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-05-07 00:00:00;7;7;0;0;1;12;10;0;0
2020-05-07 00:15:00;12;6;0;2;0;13;10;0;0
2020-05-07 00:30:00;7;5;0;0;0;13;5;0;0
2020-05-07 00:45:00;10;1;0;0;0;6;2;0;0
2020-05-07 01:00:00;6;4;0;0;0;6;2;0;0
2020-05-07 01:15:00;8;2;0;0;0;9;3;0;0
2020-05-07 01:30:00;7;3;0;0;0;7;2;0;0
2020-05-07 01:45:00;7;1;0;0;0;1;1;0;0
2020-05-07 02:00:00;11;4;0;0;0;6;3;0;0
2020-05-07 02:15:00;8;2;0;0;0;1;3;0;0
2020-05-07 02:30:00;8;3;0;0;0;10;4;0;0
2020-05-07 02:45:00;7;2;0;0;0;2;4;0;0
2020-05-07 03:00:00;5;2;0;0;0;6;2;0;0
2020-05-07 03:15:00;3;3;0;0;0;7;2;0;0
2020-05-07 03:30:00;5;3;0;0;0;4;2;0;0
2020-05-07 03:45:00;6;3;0;0;0;5;0;0;0
2020-05-07 04:00:00;5;4;1;0;0;9;2;0;0
2020-05-07 04:15:00;11;5;0;1;2;9;6;0;0
2020-05-07 04:30:00;17;8;0;0;1;17;2;0;0
2020-05-07 04:45:00;12;13;1;0;1;33;7;0;0
2020-05-07 05:00:00;28;27;0;2;0;75;38;0;0
2020-05-07 05:15:00;33;30;2;0;2;131;74;0;1
2020-05-07 05:30:00;58;53;8;0;0;170;124;0;1
2020-05-07 05:45:00;57;33;1;1;1;142;88;0;4
2020-05-07 06:00:00;83;74;1;2;2;111;80;1;1
2020-05-07 06:15:00;56;55;0;1;3;142;116;1;1
2020-05-07 06:30:00;98;91;5;2;7;198;165;1;2
2020-05-07 06:45:00;86;77;12;2;9;173;162;1;3
2020-05-07 07:00:00;78;75;3;7;14;150;155;19;2
2020-05-07 07:15:00;91;74;10;10;14;153;197;6;4
2020-05-07 07:30:00;78;83;7;12;11;173;156;4;10
2020-05-07 07:45:00;103;87;3;16;22;141;170;1;5
2020-05-07 08:00:00;78;67;9;12;16;129;136;0;2
2020-05-07 08:15:00;71;71;11;11;10;105;127;0;1
2020-05-07 08:30:00;90;94;12;13;11;109;114;2;3
2020-05-07 08:45:00;81;78;10;18;11;117;125;1;3
2020-05-07 09:00:00;77;87;8;17;21;95;117;8;1
2020-05-07 09:15:00;75;81;7;21;16;94;85;5;3
2020-05-07 09:30:00;85;93;12;18;16;118;119;20;1
2020-05-07 09:45:00;91;91;10;15;12;85;97;0;1
2020-05-07 10:00:00;100;94;11;23;16;95;126;17;3
2020-05-07 10:15:00;92;104;13;20;18;109;99;2;3
2020-05-07 10:30:00;94;94;9;23;19;101;109;2;2
2020-05-07 10:45:00;115;116;12;26;23;110;112;8;29
2020-05-07 11:00:00;100;92;17;24;16;93;86;10;1
2020-05-07 11:15:00;111;113;16;42;22;95;105;6;0
2020-05-07 11:30:00;102;115;15;21;13;84;117;3;1
2020-05-07 11:45:00;116;112;11;20;19;85;104;18;1
2020-05-07 12:00:00;119;125;9;37;20;80;105;3;1
2020-05-07 12:15:00;125;145;12;29;17;92;101;7;2
2020-05-07 12:30:00;111;115;16;26;14;87;102;3;3
2020-05-07 12:45:00;128;136;10;25;20;108;108;39;0
2020-05-07 13:00:00;119;143;8;23;15;108;103;6;1
2020-05-07 13:15:00;105;123;10;17;21;127;124;4;2
2020-05-07 13:30:00;157;178;15;19;21;146;135;3;0
2020-05-07 13:45:00;194;198;14;29;17;139;156;35;1
2020-05-07 14:00:00;173;185;19;26;10;163;180;24;4
2020-05-07 14:15:00;210;195;17;29;24;115;123;4;6
2020-05-07 14:30:00;165;180;12;34;24;113;115;8;6
2020-05-07 14:45:00;152;151;14;31;27;101;132;16;5
2020-05-07 15:00:00;164;201;17;31;16;97;129;22;0
2020-05-07 15:15:00;185;201;17;28;12;106;123;25;0
2020-05-07 15:30:00;183;185;7;19;13;94;127;6;0
2020-05-07 15:45:00;164;183;13;26;23;87;106;13;1
2020-05-07 16:00:00;165;184;15;33;13;104;120;8;3
2020-05-07 16:15:00;163;189;14;21;16;95;118;17;2
2020-05-07 16:30:00;162;184;9;23;21;95;132;8;5
2020-05-07 16:45:00;151;172;16;19;16;102;133;6;0
2020-05-07 17:00:00;158;170;10;35;10;102;131;39;1
2020-05-07 17:15:00;135;165;13;31;13;107;127;5;29
2020-05-07 17:30:00;147;156;15;17;12;102;116;30;5
2020-05-07 17:45:00;126;140;8;28;11;102;125;2;7
2020-05-07 18:00:00;143;145;7;20;7;87;91;34;4
2020-05-07 18:15:00;132;142;8;18;7;88;101;26;3
2020-05-07 18:30:00;111;129;4;14;4;101;95;0;1
2020-05-07 18:45:00;109;103;3;14;6;86;84;12;4
2020-05-07 19:00:00;99;94;3;11;2;84;78;10;6
2020-05-07 19:15:00;86;97;2;11;4;73;59;5;4
2020-05-07 19:30:00;86;76;0;3;2;84;68;5;0
2020-05-07 19:45:00;76;54;0;2;0;65;59;1;1
2020-05-07 20:00:00;79;66;2;0;1;57;63;4;1
2020-05-07 20:15:00;59;53;1;1;0;65;46;7;1
2020-05-07 20:30:00;57;44;2;1;1;46;44;0;1
2020-05-07 20:45:00;51;39;1;2;1;49;35;0;0
2020-05-07 21:00:00;45;27;3;3;3;52;41;1;2
2020-05-07 21:15:00;37;32;1;1;1;51;37;0;0
2020-05-07 21:30:00;49;28;1;1;2;85;52;0;1
2020-05-07 21:45:00;64;51;2;1;2;52;29;0;0
2020-05-07 22:00:00;126;130;3;4;3;36;27;0;0
2020-05-07 22:15:00;91;70;2;0;1;24;17;0;0
2020-05-07 22:30:00;43;29;3;2;0;30;27;0;2
2020-05-07 22:45:00;24;19;0;3;0;27;12;0;0
2020-05-07 23:00:00;34;20;0;0;0;25;25;0;0
2020-05-07 23:15:00;16;16;3;0;0;17;17;0;0
2020-05-07 23:30:00;17;10;0;3;0;21;18;0;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
