DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-05-14 00:00:00;7;1;0;1;0;7;7;0;0
2020-05-14 00:15:00;10;7;0;0;0;10;5;0;0
2020-05-14 00:30:00;8;0;0;0;0;14;6;0;0
2020-05-14 00:45:00;13;0;0;0;0;16;4;0;0
2020-05-14 01:00:00;6;5;1;1;0;6;3;0;0
2020-05-14 01:15:00;7;3;0;0;0;9;6;0;0
2020-05-14 01:30:00;8;3;0;0;0;7;3;0;0
2020-05-14 01:45:00;9;5;0;0;0;4;2;0;0
2020-05-14 02:00:00;9;2;0;0;0;4;2;0;0
2020-05-14 02:15:00;5;3;0;0;0;9;5;0;0
2020-05-14 02:30:00;8;1;0;0;0;8;2;0;0
2020-05-14 02:45:00;2;3;0;0;0;6;1;0;0
2020-05-14 03:00:00;10;3;0;0;0;4;4;0;0
2020-05-14 03:15:00;11;5;0;1;0;9;6;0;0
2020-05-14 03:30:00;2;4;0;0;0;10;3;0;0
2020-05-14 03:45:00;9;3;0;0;0;5;3;0;0
2020-05-14 04:00:00;5;4;0;0;0;5;3;0;0
2020-05-14 04:15:00;6;4;0;0;0;6;6;0;0
2020-05-14 04:30:00;17;7;1;0;1;20;4;0;0
2020-05-14 04:45:00;25;15;0;1;2;28;14;0;0
2020-05-14 05:00:00;85;61;0;2;0;66;24;0;0
2020-05-14 05:15:00;99;86;2;0;1;148;74;0;2
2020-05-14 05:30:00;53;63;3;0;3;166;120;0;3
2020-05-14 05:45:00;84;70;2;1;1;165;120;0;1
2020-05-14 06:00:00;82;66;1;2;1;119;77;0;3
2020-05-14 06:15:00;60;69;2;2;7;146;129;0;4
2020-05-14 06:30:00;82;88;7;3;8;210;166;6;3
2020-05-14 06:45:00;86;85;7;2;10;193;188;3;3
2020-05-14 07:00:00;77;84;2;11;9;159;163;0;4
2020-05-14 07:15:00;87;74;8;6;17;151;170;0;4
2020-05-14 07:30:00;106;95;7;11;12;181;175;6;8
2020-05-14 07:45:00;89;93;7;7;11;183;194;0;8
2020-05-14 08:00:00;85;82;4;6;14;157;159;0;4
2020-05-14 08:15:00;84;82;5;8;11;116;126;1;4
2020-05-14 08:30:00;80;91;11;16;13;121;132;5;4
2020-05-14 08:45:00;95;83;13;20;20;109;138;22;2
2020-05-14 09:00:00;81;77;5;14;14;85;92;0;2
2020-05-14 09:15:00;81;88;13;17;18;93;121;3;3
2020-05-14 09:30:00;99;107;11;18;11;106;143;10;1
2020-05-14 09:45:00;99;102;13;20;21;104;102;15;4
2020-05-14 10:00:00;93;97;15;23;14;88;122;6;4
2020-05-14 10:15:00;93;104;11;28;12;103;122;14;6
2020-05-14 10:30:00;112;117;20;19;22;103;111;7;0
2020-05-14 10:45:00;99;104;13;28;23;104;120;0;3
2020-05-14 11:00:00;111;120;14;25;16;99;122;17;0
2020-05-14 11:15:00;121;121;21;22;16;108;116;4;1
2020-05-14 11:30:00;94;99;14;21;17;80;128;9;0
2020-05-14 11:45:00;131;137;9;18;17;106;115;3;1
2020-05-14 12:00:00;140;140;13;26;14;97;112;16;0
2020-05-14 12:15:00;120;126;14;29;17;106;108;9;1
2020-05-14 12:30:00;106;130;12;21;16;96;98;1;0
2020-05-14 12:45:00;113;131;14;21;17;113;120;1;2
2020-05-14 13:00:00;119;144;16;25;17;106;127;10;0
2020-05-14 13:15:00;126;143;12;27;14;115;136;8;0
2020-05-14 13:30:00;176;198;16;30;14;149;171;5;1
2020-05-14 13:45:00;202;196;15;23;21;173;183;6;1
2020-05-14 14:00:00;186;175;18;25;24;171;180;3;2
2020-05-14 14:15:00;195;198;13;20;15;142;144;4;3
2020-05-14 14:30:00;174;179;12;26;21;103;141;0;2
2020-05-14 14:45:00;172;180;18;27;15;121;140;12;1
2020-05-14 15:00:00;182;189;13;25;14;114;148;23;2
2020-05-14 15:15:00;206;230;17;27;19;109;131;0;1
2020-05-14 15:30:00;202;214;16;30;19;100;122;16;0
2020-05-14 15:45:00;183;204;10;30;28;114;148;12;3
2020-05-14 16:00:00;225;249;9;33;17;102;128;7;1
2020-05-14 16:15:00;188;193;11;33;23;116;139;34;0
2020-05-14 16:30:00;178;192;14;32;19;109;144;7;4
2020-05-14 16:45:00;177;205;19;29;16;121;138;10;7
2020-05-14 17:00:00;175;181;13;42;12;115;141;14;1
2020-05-14 17:15:00;144;168;16;26;20;118;119;4;0
2020-05-14 17:30:00;155;170;10;33;14;102;133;27;1
2020-05-14 17:45:00;159;154;7;15;13;99;129;1;2
2020-05-14 18:00:00;157;168;9;22;7;103;121;6;5
2020-05-14 18:15:00;152;155;13;13;4;91;123;2;1
2020-05-14 18:30:00;127;126;7;15;4;91;104;1;4
2020-05-14 18:45:00;112;126;5;19;5;87;107;2;4
2020-05-14 19:00:00;109;93;2;18;7;79;80;4;7
2020-05-14 19:15:00;105;110;1;11;5;76;73;2;1
2020-05-14 19:30:00;90;93;2;4;5;73;71;4;0
2020-05-14 19:45:00;66;76;2;5;2;66;61;2;1
2020-05-14 20:00:00;86;79;0;2;1;65;47;16;0
2020-05-14 20:15:00;61;61;0;0;3;48;49;0;0
2020-05-14 20:30:00;55;40;0;4;1;63;60;0;1
2020-05-14 20:45:00;44;44;0;4;1;52;48;0;0
2020-05-14 21:00:00;109;91;0;0;0;79;52;0;1
2020-05-14 21:15:00;75;62;1;1;1;105;89;0;0
2020-05-14 21:30:00;49;59;2;0;0;112;80;0;3
2020-05-14 21:45:00;52;44;0;1;2;45;40;0;1
2020-05-14 22:00:00;90;86;0;1;2;45;35;0;2
2020-05-14 22:15:00;43;30;1;1;1;32;28;0;0
2020-05-14 22:30:00;40;27;1;1;1;42;23;0;0
2020-05-14 22:45:00;30;18;1;0;1;16;18;0;0
2020-05-14 23:00:00;34;30;1;0;0;24;18;0;0
2020-05-14 23:15:00;16;8;0;0;1;16;6;0;0
2020-05-14 23:30:00;17;12;0;0;0;14;8;0;0
2020-05-14 23:45:00;17;9;0;1;1;22;9;0;0
