DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-07-25 00:00:00;8;5;0;5;7;8;12;0;0;0
2020-07-25 00:15:00;13;7;2;19;7;4;16;0;0;0
2020-07-25 00:30:00;7;4;1;9;5;2;15;0;0;0
2020-07-25 00:45:00;11;6;2;11;5;4;16;0;0;0
2020-07-25 01:00:00;8;3;3;4;7;5;6;0;0;0
2020-07-25 01:15:00;2;2;3;2;4;3;9;0;0;0
2020-07-25 01:30:00;3;3;4;5;2;2;7;0;0;0
2020-07-25 01:45:00;5;6;2;4;4;4;4;0;0;0
2020-07-25 02:00:00;2;4;0;4;2;2;5;0;0;0
2020-07-25 02:15:00;2;3;1;1;4;6;3;0;0;0
2020-07-25 02:30:00;2;0;0;2;1;4;8;0;0;0
2020-07-25 02:45:00;8;2;0;7;8;5;8;0;0;0
2020-07-25 03:00:00;1;0;1;5;3;2;7;0;0;0
2020-07-25 03:15:00;5;8;3;4;5;3;8;0;0;0
2020-07-25 03:30:00;6;6;1;3;3;4;3;0;0;0
2020-07-25 03:45:00;0;1;1;4;6;4;5;0;0;0
2020-07-25 04:00:00;1;3;0;2;5;3;1;0;0;0
2020-07-25 04:15:00;1;3;0;1;2;2;5;0;0;0
2020-07-25 04:30:00;3;1;0;1;1;4;6;0;0;0
2020-07-25 04:45:00;9;3;3;3;2;1;6;0;0;0
2020-07-25 05:00:00;6;9;5;3;3;4;8;0;0;0
2020-07-25 05:15:00;8;12;10;9;3;8;10;0;0;0
2020-07-25 05:30:00;35;8;10;9;5;2;10;0;0;0
2020-07-25 05:45:00;66;24;16;83;25;4;26;0;0;0
2020-07-25 06:00:00;46;6;5;134;34;2;22;0;0;0
2020-07-25 06:15:00;21;4;4;44;11;3;20;0;0;0
2020-07-25 06:30:00;11;7;6;11;5;8;7;0;0;0
2020-07-25 06:45:00;18;7;8;15;5;3;16;0;0;0
2020-07-25 07:00:00;16;1;8;9;5;3;8;0;0;0
2020-07-25 07:15:00;15;8;5;5;2;0;17;0;0;0
2020-07-25 07:30:00;18;5;7;7;1;3;19;0;0;0
2020-07-25 07:45:00;36;6;13;7;1;3;17;0;0;0
2020-07-25 08:00:00;17;5;7;9;2;2;17;0;0;0
