DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-07-19 00:00:00;12;5;1;7;1;2;10;0;0;0
2020-07-19 00:15:00;5;4;4;8;1;3;12;0;0;0
2020-07-19 00:30:00;11;10;4;9;3;1;10;0;0;0
2020-07-19 00:45:00;7;3;2;9;2;5;11;0;0;0
2020-07-19 01:00:00;14;3;4;1;5;3;8;0;0;0
2020-07-19 01:15:00;1;2;2;11;5;4;9;0;0;0
2020-07-19 01:30:00;5;2;4;10;2;2;6;0;0;0
2020-07-19 01:45:00;6;4;1;8;1;3;4;0;0;0
2020-07-19 02:00:00;7;2;5;5;4;1;7;0;0;0
2020-07-19 02:15:00;7;3;3;3;1;1;1;0;0;0
2020-07-19 02:30:00;4;5;4;1;3;2;7;0;0;0
2020-07-19 02:45:00;2;1;0;3;2;0;5;0;0;0
2020-07-19 03:00:00;2;2;0;2;3;0;7;0;0;0
2020-07-19 03:15:00;2;2;1;1;1;0;2;0;0;0
2020-07-19 03:30:00;1;1;4;3;0;0;6;0;0;0
2020-07-19 03:45:00;2;0;0;4;2;0;0;0;0;0
2020-07-19 04:00:00;0;1;0;0;0;0;1;0;0;0
2020-07-19 04:15:00;1;1;0;2;2;1;0;0;0;0
2020-07-19 04:30:00;1;2;1;3;3;0;4;0;0;0
2020-07-19 04:45:00;1;0;1;1;0;0;1;0;0;0
2020-07-19 05:00:00;1;2;2;2;0;1;3;0;0;0
2020-07-19 05:15:00;4;1;2;2;1;0;2;0;0;0
2020-07-19 05:30:00;9;2;1;4;1;1;2;0;0;0
2020-07-19 05:45:00;8;1;2;0;4;0;3;0;0;0
2020-07-19 06:00:00;6;3;3;7;5;0;3;0;0;0
2020-07-19 06:15:00;4;1;0;2;1;0;4;0;0;0
2020-07-19 06:30:00;5;1;0;3;0;0;7;0;0;0
2020-07-19 06:45:00;5;2;1;1;1;0;7;0;0;0
2020-07-19 07:00:00;3;2;3;2;0;1;4;0;0;0
2020-07-19 07:15:00;3;3;1;0;0;1;1;0;0;0
2020-07-19 07:30:00;10;4;2;5;2;2;6;0;0;0
2020-07-19 07:45:00;7;6;1;5;1;0;5;0;0;0
2020-07-19 08:00:00;9;4;3;5;2;0;6;0;0;0
2020-07-19 08:15:00;8;5;4;3;0;1;9;0;0;0
2020-07-19 08:30:00;20;4;3;6;0;0;10;0;0;0
2020-07-19 08:45:00;22;4;4;6;2;2;13;0;0;0
2020-07-19 09:00:00;30;8;7;12;1;2;20;0;0;0
2020-07-19 09:15:00;16;19;9;7;4;1;21;0;0;0
2020-07-19 09:30:00;19;13;8;12;6;5;21;0;0;0
2020-07-19 09:45:00;33;11;6;8;1;3;18;0;0;0
2020-07-19 10:00:00;14;9;11;18;5;4;36;0;0;0
2020-07-19 10:15:00;33;16;14;18;3;1;16;0;0;0
2020-07-19 10:30:00;27;14;7;28;6;2;31;0;0;0
2020-07-19 10:45:00;27;16;12;15;1;9;29;0;0;0
2020-07-19 11:00:00;23;10;9;35;3;1;38;0;0;0
2020-07-19 11:15:00;24;15;20;19;4;4;25;0;0;0
2020-07-19 11:30:00;30;8;13;26;6;2;39;0;0;0
2020-07-19 11:45:00;26;8;11;26;4;4;30;0;0;0
2020-07-19 12:00:00;26;19;10;34;2;1;36;0;0;0
2020-07-19 12:15:00;29;11;15;32;6;4;37;0;0;0
2020-07-19 12:30:00;26;14;10;27;8;2;44;0;0;0
2020-07-19 12:45:00;42;16;8;23;2;3;33;0;0;0
2020-07-19 13:00:00;32;15;18;18;8;1;42;0;0;0
2020-07-19 13:15:00;34;9;10;23;2;3;27;0;0;0
2020-07-19 13:30:00;41;19;13;32;11;4;38;0;0;0
2020-07-19 13:45:00;42;24;17;23;4;1;27;0;0;0
2020-07-19 14:00:00;46;23;12;31;6;5;38;0;0;0
2020-07-19 14:15:00;31;22;8;36;2;2;34;0;0;0
2020-07-19 14:30:00;59;18;12;36;7;6;50;0;0;0
2020-07-19 14:45:00;31;10;9;25;6;5;43;0;0;0
2020-07-19 15:00:00;40;12;16;31;5;1;43;0;0;0
2020-07-19 15:15:00;33;16;15;27;5;4;40;0;0;0
2020-07-19 15:30:00;43;16;4;19;7;10;31;0;0;0
2020-07-19 15:45:00;31;25;5;17;5;2;41;0;0;0
2020-07-19 16:00:00;49;19;17;34;3;7;41;0;0;0
2020-07-19 16:15:00;54;22;12;18;2;2;29;0;0;0
2020-07-19 16:30:00;47;22;10;21;7;3;30;0;0;0
2020-07-19 16:45:00;39;21;25;23;5;1;26;0;0;0
2020-07-19 17:00:00;40;29;20;18;5;4;42;0;0;0
2020-07-19 17:15:00;28;18;18;19;8;5;41;0;0;0
2020-07-19 17:30:00;60;22;20;34;8;2;46;0;0;0
2020-07-19 17:45:00;29;20;14;22;3;6;24;0;0;0
2020-07-19 18:00:00;43;16;17;25;6;3;46;0;0;0
2020-07-19 18:15:00;28;18;11;21;3;4;31;0;0;0
2020-07-19 18:30:00;50;20;9;24;8;6;28;0;0;0
2020-07-19 18:45:00;43;16;9;20;5;5;30;0;0;0
2020-07-19 19:00:00;40;25;19;26;4;1;29;0;0;0
2020-07-19 19:15:00;32;24;12;17;6;4;37;0;0;0
2020-07-19 19:30:00;35;17;16;22;7;5;22;0;0;0
2020-07-19 19:45:00;35;16;12;21;7;6;22;0;0;0
2020-07-19 20:00:00;34;20;14;21;3;11;35;0;0;0
2020-07-19 20:15:00;29;21;10;20;4;3;29;0;0;0
2020-07-19 20:30:00;32;9;8;25;2;5;20;0;0;0
2020-07-19 20:45:00;17;15;9;10;4;6;25;4;0;0
2020-07-19 21:00:00;22;9;10;17;3;7;23;0;1;0
2020-07-19 21:15:00;27;8;7;16;2;7;27;0;0;0
2020-07-19 21:30:00;29;12;6;13;1;2;25;0;0;0
