DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-11-01 00:00:00;3;7;0;0;2;2;0;0
2019-11-01 00:15:00;3;2;0;0;7;7;0;0
2019-11-01 00:30:00;5;5;0;0;3;2;0;0
2019-11-01 00:45:00;1;5;0;0;0;3;0;0
2019-11-01 01:00:00;1;2;0;0;1;3;0;0
2019-11-01 01:15:00;1;7;0;0;5;2;0;0
2019-11-01 01:30:00;2;9;1;0;2;6;0;0
2019-11-01 01:45:00;2;7;0;0;3;3;0;0
2019-11-01 02:00:00;1;4;0;0;0;3;0;0
2019-11-01 02:15:00;4;7;0;0;2;3;0;0
2019-11-01 02:30:00;0;3;0;0;1;3;0;0
2019-11-01 02:45:00;1;3;0;0;0;2;0;0
2019-11-01 03:00:00;1;4;0;0;1;1;0;0
2019-11-01 03:15:00;4;2;0;0;3;2;0;0
2019-11-01 03:30:00;7;4;0;0;1;6;0;0
2019-11-01 03:45:00;0;2;0;0;0;1;0;0
2019-11-01 04:00:00;0;2;0;0;1;2;0;0
2019-11-01 04:15:00;2;0;0;0;0;0;0;0
2019-11-01 04:30:00;3;0;0;0;0;0;0;0
2019-11-01 04:45:00;2;1;0;0;0;2;0;0
2019-11-01 05:00:00;2;3;0;0;1;2;0;0
2019-11-01 05:15:00;7;6;0;0;2;0;0;0
2019-11-01 05:30:00;14;26;2;0;2;4;0;9
2019-11-01 05:45:00;57;59;0;0;7;4;0;15
2019-11-01 06:00:00;59;69;0;0;5;2;0;24
2019-11-01 06:15:00;21;22;3;0;4;6;0;5
2019-11-01 06:30:00;8;7;0;0;5;8;0;0
2019-11-01 06:45:00;1;1;0;0;2;2;0;0
2019-11-01 07:00:00;1;4;0;0;3;3;0;0
2019-11-01 07:15:00;0;4;0;0;2;1;0;0
2019-11-01 07:30:00;4;3;0;0;2;7;0;0
2019-11-01 07:45:00;2;3;0;0;2;4;0;0
2019-11-01 08:00:00;2;2;0;0;0;5;0;0
2019-11-01 08:15:00;3;3;1;0;3;5;0;0
2019-11-01 08:30:00;2;9;0;0;3;5;0;0
2019-11-01 08:45:00;3;8;0;0;9;6;0;0
2019-11-01 09:00:00;2;9;0;0;3;9;0;0
