DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-08 00:00:00;10;6;4;2;7;9;0
2019-10-08 00:15:00;2;2;1;5;8;6;0
2019-10-08 00:30:00;3;4;2;2;4;4;0
2019-10-08 00:45:00;6;6;5;2;9;10;0
2019-10-08 01:00:00;5;6;2;1;7;5;0
2019-10-08 01:15:00;5;3;3;1;2;2;0
2019-10-08 01:30:00;8;7;6;1;3;2;0
2019-10-08 01:45:00;1;3;2;1;6;3;0
2019-10-08 02:00:00;2;2;1;0;4;5;0
2019-10-08 02:15:00;3;3;1;0;7;4;0
2019-10-08 02:30:00;0;1;1;4;9;5;0
2019-10-08 02:45:00;2;5;4;0;3;4;0
2019-10-08 03:00:00;6;8;6;3;3;4;0
2019-10-08 03:15:00;5;3;2;5;6;4;0
2019-10-08 03:30:00;5;3;1;2;11;8;0
2019-10-08 03:45:00;6;6;3;4;9;3;0
2019-10-08 04:00:00;7;6;3;1;7;8;0
2019-10-08 04:15:00;6;6;5;4;4;1;0
2019-10-08 04:30:00;9;6;5;1;19;9;0
2019-10-08 04:45:00;16;11;9;8;18;15;0
2019-10-08 05:00:00;36;17;12;7;16;10;0
2019-10-08 05:15:00;30;14;10;18;40;25;0
2019-10-08 05:30:00;58;33;28;10;31;11;0
2019-10-08 05:45:00;59;39;36;14;58;31;0
2019-10-08 06:00:00;64;32;27;20;63;43;0
2019-10-08 06:15:00;95;52;39;14;66;31;0
2019-10-08 06:30:00;89;60;54;29;72;37;0
2019-10-08 06:45:00;116;68;70;39;107;47;0
2019-10-08 07:00:00;99;70;62;45;87;36;0
2019-10-08 07:15:00;147;85;85;46;97;38;2
2019-10-08 07:30:00;135;69;60;64;81;33;1
2019-10-08 07:45:00;105;69;65;69;83;32;4
2019-10-08 08:00:00;82;64;58;52;92;45;1
2019-10-08 08:15:00;83;48;43;39;96;54;0
2019-10-08 08:30:00;74;53;51;43;98;42;0
2019-10-08 08:45:00;87;50;42;50;95;52;2
2019-10-08 09:00:00;67;49;45;29;85;44;0
2019-10-08 09:15:00;87;49;39;48;78;45;2
2019-10-08 09:30:00;78;51;42;109;79;43;1
2019-10-08 09:45:00;79;51;41;40;88;37;2
2019-10-08 10:00:00;88;58;47;31;86;53;1
2019-10-08 10:15:00;78;35;30;41;90;48;0
2019-10-08 10:30:00;80;56;48;43;99;49;1
2019-10-08 10:45:00;81;52;45;34;89;57;0
2019-10-08 11:00:00;85;48;34;39;72;43;0
2019-10-08 11:15:00;77;46;47;52;87;60;3
2019-10-08 11:30:00;102;52;44;56;103;46;4
2019-10-08 11:45:00;70;40;34;48;91;50;4
2019-10-08 12:00:00;71;41;37;60;99;63;5
2019-10-08 12:15:00;83;51;43;37;89;67;6
2019-10-08 12:30:00;80;63;53;41;92;44;3
2019-10-08 12:45:00;93;62;55;40;98;62;8
2019-10-08 13:00:00;83;41;35;49;84;49;1
2019-10-08 13:15:00;83;57;49;38;93;64;2
2019-10-08 13:30:00;84;49;44;59;116;57;3
2019-10-08 13:45:00;70;51;40;42;107;48;3
2019-10-08 14:00:00;68;40;37;59;94;67;4
2019-10-08 14:15:00;71;46;42;39;87;54;0
2019-10-08 14:30:00;79;63;53;53;104;56;1
2019-10-08 14:45:00;87;64;49;31;95;58;2
2019-10-08 15:00:00;84;54;47;55;102;67;0
2019-10-08 15:15:00;85;66;54;49;121;58;0
2019-10-08 15:30:00;83;46;43;71;118;52;3
2019-10-08 15:45:00;97;61;54;71;109;59;0
2019-10-08 16:00:00;91;58;50;74;135;78;2
2019-10-08 16:15:00;95;71;63;95;127;61;0
2019-10-08 16:30:00;94;61;55;74;140;68;2
2019-10-08 16:45:00;116;66;60;62;130;70;3
2019-10-08 17:00:00;119;63;63;83;146;66;2
2019-10-08 17:15:00;90;65;64;63;125;60;1
2019-10-08 17:30:00;95;61;52;43;113;64;0
2019-10-08 17:45:00;71;38;36;40;114;57;0
2019-10-08 18:00:00;70;46;38;34;106;55;0
2019-10-08 18:15:00;65;40;34;25;101;44;1
2019-10-08 18:30:00;68;36;28;17;83;55;0
2019-10-08 18:45:00;55;46;35;18;61;29;0
2019-10-08 19:00:00;41;25;22;18;71;38;0
2019-10-08 19:15:00;52;31;21;7;62;22;0
2019-10-08 19:30:00;27;15;10;9;60;22;0
2019-10-08 19:45:00;30;16;17;10;45;9;0
2019-10-08 20:00:00;26;17;14;5;54;21;0
2019-10-08 20:15:00;26;23;18;13;39;11;0
2019-10-08 20:30:00;21;15;12;20;42;19;0
2019-10-08 20:45:00;32;15;9;12;37;17;0
2019-10-08 21:00:00;23;18;11;12;33;20;0
2019-10-08 21:15:00;33;22;17;12;32;13;0
2019-10-08 21:30:00;21;17;9;6;25;13;0
2019-10-08 21:45:00;15;10;6;2;32;10;0
2019-10-08 22:00:00;19;7;5;3;35;13;0
2019-10-08 22:15:00;21;17;11;5;40;12;0
2019-10-08 22:30:00;16;11;6;5;20;10;0
2019-10-08 22:45:00;8;7;5;4;17;6;0
2019-10-08 23:00:00;14;12;5;5;21;11;0
2019-10-08 23:15:00;13;8;2;1;11;7;0
2019-10-08 23:30:00;4;6;6;5;9;6;0
2019-10-08 23:45:00;9;3;2;5;13;5;0
