DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-06-21 00:00:00;0;9;6;0;0;6;10;7;3;6;7
2020-06-21 00:15:00;2;10;2;0;1;6;12;1;1;7;12
2020-06-21 00:30:00;0;13;12;2;2;4;11;7;3;7;8
2020-06-21 00:45:00;0;10;15;6;7;8;16;9;3;8;10
2020-06-21 01:00:00;1;3;11;3;3;11;9;1;1;5;10
2020-06-21 01:15:00;0;2;8;1;2;4;6;4;3;7;1
2020-06-21 01:30:00;1;4;4;0;1;3;9;6;1;4;3
2020-06-21 01:45:00;1;1;7;0;0;5;10;2;0;3;4
2020-06-21 02:00:00;1;4;8;3;3;2;6;1;0;2;2
2020-06-21 02:15:00;1;1;5;0;1;7;7;3;0;1;2
2020-06-21 02:30:00;1;1;3;0;0;1;4;2;0;3;1
2020-06-21 02:45:00;0;7;6;2;2;0;9;2;0;3;3
2020-06-21 03:00:00;1;2;2;1;2;1;4;1;0;4;0
2020-06-21 03:15:00;0;1;2;1;1;2;3;0;1;1;2
2020-06-21 03:30:00;0;2;4;1;1;0;2;0;1;3;0
2020-06-21 03:45:00;0;1;2;0;0;0;2;0;1;5;1
2020-06-21 04:00:00;1;0;2;0;1;0;0;0;0;5;0
2020-06-21 04:15:00;0;0;2;0;0;2;3;0;0;3;0
2020-06-21 04:30:00;0;1;1;0;0;0;2;0;1;0;0
2020-06-21 04:45:00;0;2;1;0;0;0;3;0;2;3;1
2020-06-21 05:00:00;0;4;4;2;2;1;1;1;0;5;1
2020-06-21 05:15:00;0;1;4;0;0;1;4;2;3;7;2
2020-06-21 05:30:00;1;6;3;0;1;1;3;0;1;3;2
2020-06-21 05:45:00;0;5;7;2;2;2;4;0;3;4;1
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;0;4;5;1;1;1;5;1;3;3;2
2020-06-21 06:30:00;0;5;4;2;2;3;4;0;3;0;1
2020-06-21 06:45:00;1;0;1;0;1;2;3;1;4;0;1
2020-06-21 07:00:00;0;3;3;3;3;1;1;3;4;6;1
2020-06-21 07:15:00;1;6;3;2;3;1;5;2;0;0;3
2020-06-21 07:30:00;0;6;4;0;0;2;7;2;4;1;1
2020-06-21 07:45:00;4;6;7;1;3;0;2;1;11;5;2
2020-06-21 08:00:00;0;3;6;0;0;4;3;3;2;1;5
2020-06-21 08:15:00;1;9;5;0;0;2;2;0;3;2;7
2020-06-21 08:30:00;0;5;7;1;1;2;2;3;3;1;5
2020-06-21 08:45:00;2;17;10;1;2;2;13;4;6;3;6
2020-06-21 09:15:00;1;15;11;2;3;3;5;4;7;4;7
2020-06-21 09:30:00;0;17;15;3;4;1;8;4;10;6;11
2020-06-21 09:45:00;0;18;19;3;3;2;10;6;6;9;12
2020-06-21 10:00:00;2;20;13;2;4;2;6;2;8;6;11
2020-06-21 10:15:00;3;12;12;2;4;4;7;7;5;9;16
2020-06-21 10:30:00;2;16;20;4;6;7;10;4;4;9;14
2020-06-21 10:45:00;3;22;26;6;9;5;16;4;11;9;11
2020-06-21 11:00:00;5;25;19;1;3;8;14;7;4;3;15
2020-06-21 11:15:00;1;23;21;4;5;8;9;5;8;6;15
2020-06-21 11:30:00;1;23;26;1;1;5;10;6;7;10;23
2020-06-21 12:00:00;4;27;31;3;4;6;13;7;12;6;10
2020-06-21 12:15:00;5;31;30;6;10;9;10;7;10;12;18
2020-06-21 12:30:00;3;19;18;2;2;6;10;6;9;14;11
2020-06-21 12:45:00;2;30;22;2;4;2;15;4;11;12;15
2020-06-21 13:00:00;1;23;16;1;2;10;17;7;10;9;17
2020-06-21 13:15:00;3;28;36;4;5;7;21;7;8;13;15
2020-06-21 13:30:00;2;34;23;5;7;9;13;4;9;15;15
2020-06-21 13:45:00;3;33;31;7;10;8;14;6;8;10;13
2020-06-21 14:00:00;2;39;36;8;10;12;14;10;12;7;15
2020-06-21 14:15:00;6;36;32;5;6;4;12;6;8;9;20
2020-06-21 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 14:45:00;1;27;27;10;12;9;15;5;17;9;18
2020-06-21 15:00:00;5;25;25;7;9;9;10;8;10;11;25
2020-06-21 15:15:00;5;29;24;10;14;8;19;10;9;15;14
2020-06-21 15:30:00;4;26;33;4;8;10;17;14;10;11;17
2020-06-21 15:45:00;3;36;42;7;7;6;19;9;7;14;21
2020-06-21 16:00:00;2;29;32;3;5;11;19;4;12;15;10
2020-06-21 16:15:00;2;31;33;6;8;12;23;10;10;17;18
2020-06-21 16:30:00;3;37;25;7;8;9;24;16;11;11;19
2020-06-21 16:45:00;5;29;35;3;6;4;9;12;16;10;24
2020-06-21 17:00:00;2;25;29;11;13;12;20;9;14;8;23
2020-06-21 17:15:00;1;37;35;7;9;17;14;6;13;14;18
