DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-02-24 00:00:00;1;7;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 00:15:00;0;1;1;3;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-24 00:30:00;1;4;0;4;2;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-02-24 00:45:00;0;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 01:00:00;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 01:15:00;0;4;0;4;5;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
2020-02-24 01:30:00;0;4;0;3;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 01:45:00;0;1;0;3;2;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-02-24 02:00:00;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 02:15:00;0;2;0;5;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 02:30:00;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-02-24 02:45:00;0;9;0;2;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-24 03:00:00;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 03:15:00;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 03:30:00;1;5;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 03:45:00;1;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 04:00:00;0;2;0;3;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 04:15:00;0;12;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 04:30:00;0;8;0;11;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 04:45:00;2;20;1;6;6;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0
2020-02-24 05:00:00;1;24;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-24 05:15:00;0;36;4;23;13;2;0;1;0;1;2;0;1;2;0;0;0;0;0;0
2020-02-24 05:30:00;9;56;7;23;6;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 05:45:00;16;52;12;27;15;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-24 06:00:00;11;63;10;28;12;2;1;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-02-24 06:15:00;13;83;9;39;18;2;5;1;2;0;0;2;0;0;0;0;0;0;0;0
2020-02-24 06:30:00;29;73;26;46;21;1;1;1;1;7;2;0;8;2;0;0;1;0;0;0
