DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-01-18 00:00:00;4;6;9;3;1;1;14;0;0
2020-01-18 00:15:00;10;20;30;4;2;0;12;0;0
2020-01-18 00:30:00;7;6;16;2;0;0;9;0;0
2020-01-18 00:45:00;11;7;18;0;0;0;8;0;0
2020-01-18 01:00:00;2;5;12;1;0;0;19;0;0
2020-01-18 01:15:00;10;13;18;7;4;0;6;0;0
2020-01-18 01:30:00;2;7;11;0;0;0;6;0;0
2020-01-18 01:45:00;4;1;10;2;0;0;11;0;0
2020-01-18 02:00:00;8;6;11;0;0;0;5;0;0
2020-01-18 02:15:00;2;2;5;2;0;0;7;0;0
2020-01-18 02:30:00;3;1;8;4;0;0;4;0;0
2020-01-18 02:45:00;4;6;9;1;1;0;3;0;0
2020-01-18 03:00:00;3;3;5;0;0;0;4;0;0
2020-01-18 03:15:00;2;2;6;1;1;0;4;0;0
2020-01-18 03:30:00;0;2;1;1;0;0;3;0;0
2020-01-18 03:45:00;4;5;7;2;1;1;4;0;0
2020-01-18 04:00:00;2;3;3;0;0;0;0;0;0
2020-01-18 04:15:00;3;3;4;0;0;0;0;0;0
2020-01-18 04:30:00;2;1;5;0;0;0;5;0;0
2020-01-18 04:45:00;4;4;8;2;0;0;3;0;0
2020-01-18 05:00:00;2;6;7;2;0;0;2;0;0
2020-01-18 05:15:00;8;13;18;1;2;1;9;0;0
2020-01-18 05:30:00;8;11;20;7;1;0;25;1;0
2020-01-18 05:45:00;2;15;18;13;0;2;10;0;0
2020-01-18 06:00:00;9;10;15;14;2;3;16;0;0
2020-01-18 06:15:00;14;12;22;6;1;4;12;0;0
2020-01-18 06:30:00;11;4;15;1;1;4;16;0;0
2020-01-18 06:45:00;4;3;11;5;2;0;15;0;0
2020-01-18 07:00:00;7;11;19;6;3;0;8;0;0
2020-01-18 07:15:00;9;10;22;2;3;1;18;0;0
2020-01-18 07:30:00;20;13;26;1;1;0;14;0;0
2020-01-18 07:45:00;11;7;18;1;1;1;21;4;0
2020-01-18 08:00:00;11;15;31;5;4;2;21;0;1
2020-01-18 08:15:00;8;16;25;5;5;1;24;0;1
2020-01-18 08:30:00;15;14;29;8;4;2;31;0;1
2020-01-18 08:45:00;26;24;50;5;1;0;36;2;0
2020-01-18 09:00:00;18;19;32;18;4;0;21;0;0
2020-01-18 09:15:00;21;27;47;8;5;1;37;1;0
2020-01-18 09:30:00;17;30;44;9;4;2;43;2;5
2020-01-18 09:45:00;21;25;50;8;2;0;52;2;2
2020-01-18 10:00:00;29;28;48;10;5;4;57;2;3
2020-01-18 10:15:00;26;35;61;13;6;3;58;0;2
2020-01-18 10:30:00;21;33;56;13;4;4;59;3;5
2020-01-18 10:45:00;30;40;68;8;5;3;61;3;8
2020-01-18 11:00:00;30;45;63;9;7;4;62;5;10
2020-01-18 11:15:00;30;41;70;11;7;6;69;9;3
