DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-01-11 00:00:00;5;11;16;2;1;2;11;0;0
2020-01-11 00:15:00;6;13;19;2;2;0;11;0;0
2020-01-11 00:30:00;2;5;10;0;0;0;15;0;0
2020-01-11 00:45:00;6;10;21;3;0;3;19;0;0
2020-01-11 01:00:00;3;10;13;2;2;1;9;0;0
2020-01-11 01:15:00;2;12;13;3;2;0;12;0;0
2020-01-11 01:30:00;3;4;8;1;0;0;5;0;0
2020-01-11 01:45:00;0;4;5;0;0;0;9;0;0
2020-01-11 02:00:00;5;7;10;0;0;0;3;0;0
2020-01-11 02:15:00;3;3;6;0;0;0;10;0;0
2020-01-11 02:30:00;1;4;5;2;0;0;2;0;0
2020-01-11 02:45:00;0;8;6;2;2;1;5;0;0
2020-01-11 03:00:00;0;6;6;0;0;0;6;0;0
2020-01-11 03:15:00;1;1;1;0;0;0;3;0;0
2020-01-11 03:30:00;1;3;3;1;0;0;1;0;0
2020-01-11 03:45:00;0;4;4;0;0;0;2;0;0
2020-01-11 04:00:00;1;2;4;0;0;0;1;0;0
2020-01-11 04:15:00;1;2;3;0;0;0;3;0;0
2020-01-11 04:30:00;0;3;3;1;0;0;3;0;0
2020-01-11 04:45:00;0;5;4;4;1;0;1;0;0
2020-01-11 05:00:00;1;2;4;2;0;0;4;0;0
2020-01-11 05:15:00;4;5;10;4;1;0;9;0;0
2020-01-11 05:30:00;3;6;12;2;0;0;15;0;0
2020-01-11 05:45:00;2;9;10;3;0;0;11;0;0
2020-01-11 06:00:00;6;8;11;4;0;0;14;0;0
2020-01-11 06:15:00;3;6;10;4;0;0;6;0;0
2020-01-11 06:30:00;4;11;15;2;1;0;18;1;0
2020-01-11 06:45:00;7;22;25;1;1;1;15;0;0
2020-01-11 07:00:00;5;6;11;0;0;1;11;0;0
2020-01-11 07:15:00;6;13;17;0;0;1;10;0;0
2020-01-11 07:30:00;16;10;21;2;2;2;23;4;1
2020-01-11 07:45:00;13;15;26;2;2;0;22;0;0
2020-01-11 08:00:00;22;17;31;4;5;3;20;0;0
2020-01-11 08:15:00;15;10;23;8;5;0;27;4;4
2020-01-11 08:30:00;20;11;28;5;5;0;24;0;0
2020-01-11 08:45:00;21;21;39;7;3;1;47;0;0
2020-01-11 09:00:00;16;17;42;6;4;2;30;0;1
2020-01-11 09:15:00;22;31;44;15;9;2;33;4;0
2020-01-11 09:30:00;15;21;33;9;5;1;37;0;4
2020-01-11 09:45:00;32;32;51;19;10;2;57;18;0
2020-01-11 10:00:00;29;34;59;12;4;3;62;0;18
2020-01-11 10:15:00;35;37;62;13;8;0;49;5;57
2020-01-11 10:30:00;32;36;63;14;5;4;48;0;4
2020-01-11 10:45:00;29;28;58;10;4;2;52;2;0
2020-01-11 11:00:00;35;31;61;12;7;5;55;20;2
2020-01-11 11:15:00;37;44;71;12;10;4;56;2;1
2020-01-11 11:30:00;35;35;62;12;7;2;77;7;2
2020-01-11 11:45:00;31;45;69;14;7;2;57;0;0
2020-01-11 12:00:00;37;44;89;10;5;5;77;8;15
2020-01-11 12:15:00;39;44;77;5;4;8;75;2;1
2020-01-11 12:30:00;34;32;58;8;3;3;85;6;7
2020-01-11 12:45:00;33;49;70;4;2;1;60;1;7
2020-01-11 13:00:00;35;41;70;8;6;6;71;3;3
2020-01-11 13:15:00;40;52;68;10;4;1;60;2;1
2020-01-11 13:30:00;36;47;70;8;5;7;90;3;5
2020-01-11 13:45:00;36;43;68;15;9;4;73;6;15
2020-01-11 14:00:00;47;43;89;14;5;3;73;0;13
2020-01-11 14:15:00;38;42;68;14;13;5;72;20;20
2020-01-11 14:30:00;38;49;70;14;6;3;76;2;4
2020-01-11 14:45:00;37;40;68;11;5;1;68;4;1
2020-01-11 15:00:00;49;54;77;12;9;6;65;3;4
2020-01-11 15:15:00;40;49;76;8;3;6;56;4;0
2020-01-11 15:30:00;37;42;60;7;5;1;60;2;13
2020-01-11 15:45:00;36;45;74;9;5;4;82;8;0
2020-01-11 16:00:00;33;51;78;5;3;0;87;5;44
2020-01-11 16:15:00;36;46;76;9;6;6;81;2;4
2020-01-11 16:30:00;28;42;69;9;6;6;84;5;10
2020-01-11 16:45:00;27;32;51;13;10;3;61;1;5
2020-01-11 17:00:00;28;45;76;11;9;6;82;2;29
2020-01-11 17:15:00;29;39;62;14;6;3;53;1;4
2020-01-11 17:30:00;28;35;54;9;6;2;63;0;1
2020-01-11 17:45:00;22;35;49;12;8;3;60;3;1
2020-01-11 18:00:00;28;34;64;9;6;2;59;4;0
2020-01-11 18:15:00;23;40;61;10;7;4;74;2;3
2020-01-11 18:30:00;35;41;71;9;5;1;46;2;1
2020-01-11 18:45:00;21;35;60;10;8;5;65;1;4
2020-01-11 19:00:00;22;21;39;15;10;12;62;0;6
2020-01-11 19:15:00;20;44;52;9;6;1;47;2;5
2020-01-11 19:30:00;11;27;33;11;9;5;30;0;4
2020-01-11 19:45:00;22;28;35;7;5;3;37;0;0
2020-01-11 20:00:00;19;29;49;8;8;2;52;0;0
2020-01-11 20:15:00;18;31;48;9;7;3;37;0;0
2020-01-11 20:30:00;8;21;32;6;3;0;37;0;0
2020-01-11 20:45:00;21;24;31;7;5;2;40;3;0
2020-01-11 21:00:00;14;19;33;6;6;1;34;6;4
2020-01-11 21:15:00;12;16;28;3;3;5;33;0;0
2020-01-11 21:30:00;12;26;39;5;5;3;30;0;2
2020-01-11 21:45:00;9;26;31;2;3;1;38;0;0
2020-01-11 22:00:00;11;22;30;9;5;1;32;6;1
2020-01-11 22:15:00;8;19;30;3;0;1;27;2;1
2020-01-11 22:30:00;10;17;28;7;3;2;28;0;4
2020-01-11 22:45:00;8;24;33;4;4;0;21;0;0
2020-01-11 23:00:00;8;14;21;8;2;2;22;0;0
2020-01-11 23:15:00;10;14;23;3;1;1;15;0;0
2020-01-11 23:30:00;4;15;20;6;3;1;21;0;0
2020-01-11 23:45:00;11;16;27;4;2;0;16;0;0
