DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-01-19 00:00:00;7;15;19;3;1;0;19;0;0
2020-01-19 00:15:00;13;6;18;3;1;2;16;0;0
2020-01-19 00:30:00;9;9;16;4;0;0;14;0;0
2020-01-19 00:45:00;8;9;16;2;1;1;17;0;0
2020-01-19 01:00:00;7;11;20;3;2;0;15;0;0
2020-01-19 01:15:00;9;12;15;4;1;2;11;0;0
2020-01-19 01:30:00;13;15;20;1;1;0;6;0;0
2020-01-19 01:45:00;7;11;18;2;1;0;9;0;0
2020-01-19 02:00:00;3;8;9;4;2;0;8;0;0
2020-01-19 02:15:00;5;4;9;0;0;0;8;0;0
2020-01-19 02:30:00;2;8;8;0;0;0;4;0;0
2020-01-19 02:45:00;2;2;1;1;1;1;7;0;0
2020-01-19 03:00:00;0;5;6;1;0;0;6;0;0
2020-01-19 03:15:00;5;5;11;1;0;0;0;0;0
2020-01-19 03:30:00;3;2;4;1;0;0;2;0;0
2020-01-19 03:45:00;1;4;4;0;0;0;4;0;0
2020-01-19 04:00:00;0;4;5;4;3;0;1;0;0
2020-01-19 04:15:00;1;1;2;0;0;0;3;0;0
2020-01-19 04:30:00;5;4;6;2;0;0;4;0;0
2020-01-19 04:45:00;1;2;3;1;1;0;2;0;0
2020-01-19 05:00:00;3;7;8;1;1;0;3;0;0
2020-01-19 05:15:00;1;7;7;0;0;0;5;0;0
2020-01-19 05:30:00;4;7;11;2;0;1;20;0;0
2020-01-19 05:45:00;4;8;6;2;1;0;5;0;0
2020-01-19 06:00:00;4;2;8;3;0;1;8;0;0
2020-01-19 06:15:00;6;6;9;0;0;0;4;0;0
2020-01-19 06:30:00;5;2;11;2;1;2;11;0;0
2020-01-19 06:45:00;1;7;7;0;0;0;2;0;0
2020-01-19 07:00:00;6;8;11;3;0;2;10;0;0
2020-01-19 07:15:00;4;7;10;0;0;0;8;0;0
2020-01-19 07:30:00;3;2;8;0;1;0;7;0;0
2020-01-19 07:45:00;4;6;13;2;0;0;9;0;0
2020-01-19 08:00:00;3;4;8;1;0;0;7;0;0
2020-01-19 08:15:00;9;9;15;1;0;1;9;0;0
2020-01-19 08:30:00;5;9;18;3;0;0;17;0;0
2020-01-19 08:45:00;15;13;28;2;1;1;21;0;2
2020-01-19 09:00:00;23;13;35;3;3;0;28;0;0
2020-01-19 09:15:00;17;10;24;7;4;0;20;0;0
2020-01-19 09:30:00;19;13;29;14;9;0;20;1;0
2020-01-19 09:45:00;17;18;33;10;8;3;36;1;0
2020-01-19 10:00:00;17;19;36;6;5;0;43;0;9
2020-01-19 10:15:00;20;28;40;5;4;4;28;1;0
2020-01-19 10:30:00;25;21;45;5;3;1;38;1;0
2020-01-19 10:45:00;26;22;39;11;5;2;32;1;0
2020-01-19 11:00:00;31;25;46;8;8;1;41;0;0
2020-01-19 11:15:00;29;24;54;3;1;0;44;0;6
2020-01-19 11:30:00;29;20;45;12;12;4;40;0;0
2020-01-19 11:45:00;33;24;52;7;5;5;43;2;4
2020-01-19 12:00:00;31;30;60;10;8;2;45;0;0
2020-01-19 12:15:00;24;29;49;6;4;0;47;5;0
2020-01-19 12:30:00;20;21;39;7;7;3;32;0;1
2020-01-19 12:45:00;23;22;42;11;7;4;58;0;6
2020-01-19 13:00:00;27;19;41;12;8;4;47;1;2
2020-01-19 13:15:00;31;20;43;9;7;3;50;2;1
2020-01-19 13:30:00;25;35;52;9;7;3;58;0;0
2020-01-19 13:45:00;23;26;46;6;4;5;50;0;11
2020-01-19 14:00:00;25;41;69;15;9;6;73;14;1
2020-01-19 14:15:00;24;23;45;13;6;2;55;2;26
2020-01-19 14:30:00;36;25;47;6;3;2;68;0;5
2020-01-19 14:45:00;33;30;56;13;9;3;48;0;4
2020-01-19 15:00:00;40;29;58;8;4;2;66;10;11
2020-01-19 15:15:00;32;31;58;15;12;7;61;1;18
2020-01-19 15:30:00;28;27;54;13;7;1;58;4;11
2020-01-19 15:45:00;35;42;67;16;10;7;58;4;0
2020-01-19 16:00:00;23;30;49;6;5;4;49;6;10
2020-01-19 16:15:00;37;32;64;12;8;4;37;0;0
2020-01-19 16:30:00;38;37;59;13;7;3;42;2;4
2020-01-19 16:45:00;34;39;61;10;7;2;53;1;2
2020-01-19 17:00:00;21;48;60;6;5;1;69;3;11
2020-01-19 17:15:00;36;25;50;10;8;3;51;0;2
2020-01-19 17:30:00;29;22;47;13;9;3;47;1;2
2020-01-19 17:45:00;31;28;54;7;9;5;65;3;1
2020-01-19 18:00:00;25;25;42;12;6;3;45;3;0
2020-01-19 18:15:00;23;18;40;9;7;1;38;0;0
2020-01-19 18:30:00;29;26;45;6;7;5;60;0;0
2020-01-19 18:45:00;20;21;37;9;5;2;55;0;9
2020-01-19 19:00:00;24;24;44;5;2;1;50;0;0
2020-01-19 19:15:00;20;18;33;10;4;3;48;0;0
2020-01-19 19:30:00;18;20;40;7;2;6;57;1;0
2020-01-19 19:45:00;22;26;46;7;2;3;48;0;0
2020-01-19 20:00:00;19;11;30;3;0;3;57;0;0
2020-01-19 20:15:00;27;25;42;5;1;1;40;0;0
2020-01-19 20:30:00;20;13;36;7;1;2;39;0;0
2020-01-19 20:45:00;12;21;35;4;3;2;32;0;0
2020-01-19 21:00:00;21;17;33;7;3;5;23;0;0
2020-01-19 21:15:00;19;15;24;6;2;2;25;0;0
2020-01-19 21:30:00;10;13;22;5;3;1;33;0;0
2020-01-19 21:45:00;10;15;19;3;4;2;13;0;0
2020-01-19 22:00:00;7;15;21;2;0;0;26;0;0
2020-01-19 22:15:00;9;9;16;3;1;0;14;0;0
2020-01-19 22:30:00;6;8;18;2;2;1;23;0;0
2020-01-19 22:45:00;11;14;22;3;0;0;18;0;0
2020-01-19 23:00:00;5;7;11;0;0;0;11;0;0
2020-01-19 23:15:00;5;9;14;2;1;1;12;0;0
2020-01-19 23:30:00;1;3;6;1;1;2;11;0;0
2020-01-19 23:45:00;3;1;3;2;0;0;8;0;0
