DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-10-05 00:00:00;1;2;1;0;0;1;1;0;8;8;1;0;2;2;0;0;0;0;0;0;0
2020-10-05 00:15:00;2;8;5;2;3;1;0;0;2;4;2;0;2;3;0;0;0;0;0;0;0
2020-10-05 00:30:00;2;5;3;2;0;2;0;0;2;3;1;0;2;1;0;0;0;0;0;0;0
2020-10-05 00:45:00;4;8;3;1;3;4;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-05 01:00:00;0;3;0;2;1;2;1;0;2;7;2;1;1;0;1;0;0;0;0;0;0
2020-10-05 01:15:00;9;5;0;1;2;0;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0
2020-10-05 01:30:00;6;6;2;0;0;0;0;0;2;3;0;0;0;1;1;0;0;0;0;0;0
2020-10-05 01:45:00;0;0;1;1;1;1;0;0;3;5;0;0;1;3;1;0;0;0;0;0;0
2020-10-05 02:00:00;0;0;0;0;0;1;0;0;5;0;0;2;0;2;0;0;0;0;0;0;0
2020-10-05 02:15:00;0;2;0;0;0;0;0;1;4;0;1;2;6;4;0;0;0;0;0;0;0
2020-10-05 02:30:00;1;2;2;0;1;2;0;0;2;3;0;0;1;3;0;0;0;0;0;0;0
2020-10-05 02:45:00;1;0;0;1;0;0;0;1;2;2;2;0;3;2;1;0;0;0;0;0;0
2020-10-05 03:00:00;4;2;2;1;3;1;0;0;1;1;0;3;2;2;0;0;0;0;0;0;0
2020-10-05 03:15:00;1;5;0;0;0;1;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0
2020-10-05 03:30:00;7;2;1;0;1;1;0;0;1;5;1;0;2;8;2;0;0;0;0;0;0
2020-10-05 03:45:00;5;3;0;0;4;3;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0
2020-10-05 04:00:00;3;5;2;0;3;2;1;0;1;1;0;0;1;5;0;0;0;0;0;0;0
2020-10-05 04:15:00;6;4;0;0;2;1;1;0;1;0;2;1;4;1;0;0;0;0;0;0;0
2020-10-05 04:30:00;3;11;1;1;3;3;0;1;4;5;1;0;6;5;2;0;0;0;0;0;0
2020-10-05 04:45:00;5;9;1;2;4;5;1;1;8;5;7;4;1;4;2;0;0;0;0;0;0
2020-10-05 05:00:00;4;17;4;2;8;11;0;0;11;5;11;1;3;6;4;0;0;0;0;0;0
2020-10-05 05:15:00;15;10;4;2;6;21;1;0;19;18;24;3;12;5;3;0;0;0;0;0;0
2020-10-05 05:30:00;40;30;12;8;20;26;4;1;24;24;27;4;16;7;11;0;0;0;0;0;0
2020-10-05 05:45:00;49;42;12;12;6;27;3;2;32;36;10;3;20;18;10;0;0;0;0;0;0
2020-10-05 06:00:00;26;32;19;4;9;21;4;0;27;24;8;4;23;19;19;0;0;0;0;0;0
2020-10-05 06:15:00;31;33;17;7;16;31;3;1;39;51;9;6;31;15;16;0;0;0;0;0;0
2020-10-05 06:30:00;62;46;34;4;17;56;4;2;47;71;15;5;35;16;25;3;5;0;2;0;0
2020-10-05 06:45:00;65;46;37;5;20;45;5;3;39;48;21;6;34;25;20;0;0;0;0;0;0
2020-10-05 07:00:00;57;52;51;14;27;51;5;1;48;36;24;5;54;39;30;0;0;0;0;0;0
2020-10-05 07:15:00;68;59;47;14;33;52;12;1;46;61;24;8;67;38;33;0;0;0;0;0;0
2020-10-05 07:30:00;111;81;47;28;46;52;19;2;48;54;20;12;61;32;35;0;0;0;0;0;0
2020-10-05 07:45:00;77;57;68;26;63;68;20;6;55;65;35;19;75;33;45;0;0;2;0;0;1
2020-10-05 08:00:00;92;68;65;23;53;72;19;12;49;60;24;18;70;26;34;1;0;0;0;1;0
2020-10-05 08:15:00;62;64;54;24;66;64;13;9;56;63;73;34;82;33;27;0;1;0;0;0;0
2020-10-05 08:30:00;63;64;59;20;74;56;27;8;47;48;26;24;74;32;36;0;0;0;0;0;0
2020-10-05 08:45:00;49;78;60;25;64;58;18;8;50;52;23;19;61;23;23;0;0;0;0;0;0
2020-10-05 09:00:00;52;69;50;15;39;42;13;4;37;40;26;19;68;27;29;0;0;2;0;0;0
2020-10-05 09:15:00;50;85;74;29;44;39;19;7;50;48;25;27;53;26;21;0;0;0;0;0;0
2020-10-05 09:30:00;48;71;53;24;47;51;12;3;52;41;20;24;68;34;26;1;0;0;0;0;0
2020-10-05 09:45:00;52;69;51;20;65;53;10;8;67;60;27;30;67;33;36;0;0;0;1;0;0
2020-10-05 10:00:00;34;70;49;21;43;48;17;7;41;49;20;32;57;30;27;0;0;0;0;0;0
2020-10-05 10:15:00;37;69;48;28;64;43;14;11;49;49;22;23;69;32;39;0;0;0;0;0;0
2020-10-05 10:30:00;32;78;49;27;42;44;19;8;62;52;29;35;68;41;34;2;0;0;0;0;0
2020-10-05 10:45:00;30;80;61;30;56;44;21;8;66;61;14;22;59;33;30;0;0;0;0;0;0
2020-10-05 11:00:00;39;64;48;19;52;40;16;12;77;67;23;32;54;53;42;0;0;0;0;0;0
2020-10-05 11:15:00;35;92;58;28;48;55;23;11;59;53;23;30;51;36;38;1;1;0;0;0;0
2020-10-05 11:30:00;47;79;55;19;51;55;18;14;52;69;31;29;64;29;28;0;0;0;2;3;0
2020-10-05 11:45:00;27;62;48;27;50;62;19;15;66;56;24;29;67;34;31;0;0;0;0;0;0
2020-10-05 12:00:00;36;70;59;27;57;59;16;20;70;79;27;29;78;30;41;0;0;0;0;2;1
2020-10-05 12:15:00;37;73;50;30;53;46;14;12;48;62;21;35;64;38;28;0;1;0;0;0;0
2020-10-05 12:30:00;39;81;39;32;53;59;20;12;66;61;19;34;69;41;41;0;0;0;0;0;0
2020-10-05 12:45:00;40;79;61;27;47;56;20;16;59;61;24;29;71;30;36;0;0;3;0;0;0
2020-10-05 13:00:00;52;83;61;24;48;50;11;16;67;72;26;38;56;42;28;1;0;0;0;1;0
2020-10-05 13:15:00;48;83;60;24;46;54;18;14;62;72;22;31;65;34;38;15;0;0;0;0;0
2020-10-05 13:30:00;44;93;52;18;49;72;14;15;62;74;27;20;65;39;34;8;0;0;0;0;1
2020-10-05 13:45:00;32;94;72;29;48;57;14;16;59;53;29;33;52;34;38;0;1;10;0;0;0
2020-10-05 14:00:00;31;81;43;29;41;46;15;11;56;67;21;40;69;24;26;0;0;0;5;0;0
2020-10-05 14:15:00;54;103;77;26;39;35;13;10;66;82;21;47;89;36;37;0;0;0;0;0;0
2020-10-05 14:30:00;62;80;57;38;46;40;19;9;67;68;21;59;100;41;51;0;0;1;0;0;0
2020-10-05 14:45:00;39;83;65;36;57;42;20;9;72;65;22;38;77;42;44;0;0;0;0;0;0
2020-10-05 15:00:00;56;96;74;34;46;50;18;18;68;70;22;40;86;44;43;0;0;0;0;0;0
2020-10-05 15:15:00;52;87;62;30;47;57;16;10;64;87;23;37;85;48;43;0;0;0;0;0;0
2020-10-05 15:30:00;47;106;73;30;59;68;18;11;83;97;25;23;81;52;46;15;0;5;0;0;0
2020-10-05 15:45:00;54;82;79;34;65;57;17;14;78;88;31;36;106;54;93;11;0;1;0;2;0
2020-10-05 16:00:00;43;105;67;36;48;58;23;17;88;93;40;56;107;54;66;7;0;0;0;2;0
2020-10-05 16:15:00;39;106;87;32;69;56;25;25;82;78;26;46;97;54;65;0;5;1;0;0;0
2020-10-05 16:30:00;47;100;73;35;56;75;33;17;91;98;27;37;75;44;56;0;0;0;0;7;0
2020-10-05 16:45:00;41;110;92;45;53;76;17;23;81;97;18;44;149;62;58;2;0;80;0;18;11
2020-10-05 17:00:00;41;102;71;33;72;71;27;21;72;81;31;41;89;41;51;1;0;5;0;0;0
2020-10-05 17:15:00;38;122;97;31;61;61;28;19;78;100;21;29;95;51;55;1;0;0;0;1;0
2020-10-05 17:30:00;42;96;57;39;49;69;18;16;75;87;25;39;96;57;67;4;0;0;0;0;0
2020-10-05 17:45:00;32;110;71;42;44;70;29;21;80;81;17;34;77;39;40;9;0;0;0;0;0
2020-10-05 18:00:00;34;102;65;25;63;53;24;20;76;91;20;26;71;42;42;0;0;3;0;6;0
2020-10-05 18:15:00;41;90;62;38;51;54;19;19;75;79;17;31;68;36;32;1;0;5;0;0;0
2020-10-05 18:30:00;32;71;52;22;48;43;18;18;66;71;25;29;73;50;33;3;0;0;0;0;0
2020-10-05 18:45:00;27;87;57;33;51;44;12;9;55;73;13;28;68;35;28;0;0;7;0;0;0
2020-10-05 19:00:00;24;74;54;19;48;42;23;18;61;71;12;22;52;22;27;0;0;0;0;4;1
2020-10-05 19:15:00;33;63;45;26;37;37;9;16;60;65;22;13;48;18;23;0;0;0;0;0;0
2020-10-05 19:30:00;22;63;35;22;30;19;14;7;52;44;20;15;44;14;11;0;0;0;0;0;0
2020-10-05 19:45:00;18;47;33;19;32;24;9;20;56;73;11;15;28;13;17;0;0;0;0;0;0
2020-10-05 20:00:00;10;47;24;15;13;18;11;13;63;50;7;9;27;26;19;1;3;0;0;1;4
2020-10-05 20:15:00;13;51;20;15;17;24;7;18;45;53;11;2;14;9;4;0;0;2;0;0;0
2020-10-05 20:30:00;9;33;25;13;11;30;4;5;24;33;11;1;15;6;7;0;0;0;0;1;11
2020-10-05 20:45:00;10;36;21;5;14;21;4;3;29;21;11;4;6;13;2;0;0;2;0;0;0
2020-10-05 21:00:00;8;16;7;9;22;21;5;1;26;26;18;4;11;5;5;0;0;0;0;0;0
2020-10-05 21:15:00;17;31;16;6;16;31;5;0;27;28;19;2;11;6;3;0;0;0;0;0;0
2020-10-05 21:30:00;13;18;8;7;22;16;8;4;32;30;26;7;11;8;6;0;0;0;0;0;0
