DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-04-14 00:00:00;3;4;0;0;0;4;1;0;0
2020-04-14 00:15:00;5;2;0;0;0;9;5;0;0
2020-04-14 00:30:00;4;5;0;0;0;11;2;0;0
2020-04-14 00:45:00;4;3;0;0;0;4;2;0;0
2020-04-14 01:00:00;4;1;0;0;0;3;3;0;0
2020-04-14 01:15:00;5;1;0;0;0;6;1;0;0
2020-04-14 01:30:00;3;3;0;0;0;4;0;0;0
2020-04-14 01:45:00;3;1;0;0;0;2;1;0;0
2020-04-14 02:00:00;2;1;0;0;0;6;1;0;2
2020-04-14 02:15:00;3;5;0;0;0;2;1;0;0
2020-04-14 02:30:00;4;1;0;0;0;2;0;0;0
2020-04-14 02:45:00;7;3;0;0;0;6;3;0;0
2020-04-14 03:00:00;2;1;0;0;0;1;0;0;0
2020-04-14 03:15:00;4;1;0;0;0;5;4;0;0
2020-04-14 03:30:00;3;2;0;0;0;5;3;0;0
2020-04-14 03:45:00;5;0;0;0;0;2;1;0;0
2020-04-14 04:00:00;5;7;0;0;0;5;1;0;0
2020-04-14 04:15:00;15;5;0;0;0;4;2;0;0
2020-04-14 04:30:00;14;2;1;0;0;11;3;0;0
2020-04-14 04:45:00;14;13;1;0;1;14;7;0;0
2020-04-14 05:00:00;24;16;0;1;1;19;8;0;0
2020-04-14 05:15:00;26;25;1;1;3;50;24;0;0
2020-04-14 05:30:00;41;46;1;1;1;96;54;0;1
2020-04-14 05:45:00;52;44;2;0;2;112;76;0;1
2020-04-14 06:00:00;60;63;1;2;1;75;49;0;4
2020-04-14 06:15:00;50;53;5;0;4;115;80;0;3
2020-04-14 06:30:00;63;69;5;2;7;109;105;0;0
2020-04-14 06:45:00;62;78;4;5;8;99;116;0;1
2020-04-14 07:00:00;50;65;7;6;10;100;93;0;2
2020-04-14 07:15:00;69;64;9;14;13;96;111;0;3
2020-04-14 07:30:00;70;60;1;10;10;134;130;3;3
2020-04-14 07:45:00;76;81;7;5;7;103;115;0;4
2020-04-14 08:00:00;74;54;7;7;11;88;88;2;4
2020-04-14 08:15:00;65;61;4;7;9;84;76;3;1
2020-04-14 08:30:00;66;56;8;7;3;94;74;4;3
2020-04-14 08:45:00;75;53;10;12;12;66;89;0;2
2020-04-14 09:00:00;71;61;6;16;13;71;60;3;1
2020-04-14 09:15:00;73;64;10;16;12;87;76;1;0
2020-04-14 09:30:00;81;72;8;15;7;72;69;0;3
2020-04-14 09:45:00;87;69;10;11;7;75;89;5;0
2020-04-14 10:00:00;70;75;7;15;3;75;87;6;0
2020-04-14 10:15:00;80;75;11;10;10;78;76;3;2
2020-04-14 10:30:00;86;64;8;16;12;79;79;13;1
2020-04-14 10:45:00;90;85;3;19;7;98;81;0;1
2020-04-14 11:00:00;114;83;7;15;11;87;96;5;0
2020-04-14 11:15:00;96;84;3;12;6;85;95;12;1
2020-04-14 11:30:00;102;93;6;18;7;87;78;1;2
2020-04-14 11:45:00;87;91;4;13;4;87;97;12;1
2020-04-14 12:00:00;113;103;3;22;12;74;85;8;0
2020-04-14 12:15:00;92;92;6;7;8;83;71;8;2
2020-04-14 12:30:00;97;99;3;7;3;80;85;3;5
2020-04-14 12:45:00;100;94;5;7;6;91;83;0;1
2020-04-14 13:00:00;88;107;7;11;11;89;90;0;0
2020-04-14 13:15:00;103;88;7;13;11;79;76;2;3
2020-04-14 13:30:00;103;97;4;11;3;86;89;0;1
