DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-11-26 00:00:00;2;4;0;1;0;0;0;0
2019-11-26 00:15:00;3;3;1;0;0;0;0;0
2019-11-26 00:30:00;3;7;1;2;0;0;0;0
2019-11-26 00:45:00;0;2;0;1;0;0;0;0
2019-11-26 01:00:00;1;2;1;0;0;0;0;0
2019-11-26 01:15:00;3;2;0;0;0;0;0;0
2019-11-26 01:30:00;3;1;0;0;0;0;0;0
2019-11-26 01:45:00;1;3;0;1;0;0;0;0
2019-11-26 02:00:00;4;1;0;1;0;0;0;0
2019-11-26 02:15:00;2;1;4;2;0;0;0;0
2019-11-26 02:30:00;0;3;2;0;0;0;0;0
2019-11-26 02:45:00;3;1;1;2;0;0;0;0
2019-11-26 03:00:00;3;1;1;0;0;0;0;0
2019-11-26 03:15:00;0;1;0;1;0;0;0;0
2019-11-26 03:30:00;0;0;0;0;0;0;0;0
2019-11-26 03:45:00;1;1;1;1;0;0;0;0
2019-11-26 04:00:00;0;4;2;1;0;0;0;0
2019-11-26 04:15:00;3;3;0;1;0;0;0;0
2019-11-26 04:30:00;2;2;0;0;0;0;0;0
2019-11-26 04:45:00;13;3;3;2;0;0;0;0
2019-11-26 05:00:00;15;7;1;2;0;0;0;0
2019-11-26 05:15:00;31;13;4;3;0;0;0;0
2019-11-26 05:30:00;26;19;2;0;0;0;0;0
2019-11-26 05:45:00;36;42;4;1;0;0;0;0
2019-11-26 06:00:00;50;38;4;5;0;0;0;0
2019-11-26 06:15:00;76;43;1;3;0;0;0;0
2019-11-26 06:30:00;90;39;2;2;0;0;0;0
2019-11-26 06:45:00;65;45;3;4;0;0;0;0
2019-11-26 07:00:00;87;65;2;2;0;0;5;0
2019-11-26 07:15:00;75;67;6;5;0;0;3;0
2019-11-26 07:30:00;110;81;2;3;0;0;0;0
2019-11-26 07:45:00;104;80;0;1;0;0;0;0
2019-11-26 08:00:00;102;61;3;3;0;0;0;8
2019-11-26 08:15:00;108;65;2;4;0;0;2;0
2019-11-26 08:30:00;83;53;2;1;0;0;0;0
2019-11-26 08:45:00;75;45;3;4;0;0;3;0
2019-11-26 11:45:00;34;23;2;0;0;0;10;0
2019-11-26 12:00:00;83;60;5;5;0;0;1;3
2019-11-26 12:15:00;55;45;3;2;0;0;0;0
2019-11-26 12:30:00;59;55;1;1;0;0;0;0
2019-11-26 12:45:00;54;54;1;1;0;0;0;0
2019-11-26 13:00:00;87;56;4;2;0;0;0;0
2019-11-26 13:15:00;66;42;3;5;0;0;0;0
2019-11-26 13:30:00;70;50;2;0;0;0;1;0
2019-11-26 13:45:00;69;54;1;0;0;0;0;0
2019-11-26 14:00:00;70;55;2;3;0;0;0;0
2019-11-26 14:15:00;52;65;3;3;0;0;2;1
2019-11-26 14:30:00;55;68;1;1;0;0;0;0
2019-11-26 14:45:00;53;68;4;4;0;0;9;0
2019-11-26 15:00:00;75;50;5;1;0;0;1;0
2019-11-26 15:15:00;81;76;3;3;0;0;0;0
2019-11-26 15:30:00;69;93;3;2;0;0;3;0
2019-11-26 15:45:00;91;66;3;2;0;0;4;7
2019-11-26 16:00:00;107;56;7;3;0;0;2;0
2019-11-26 16:15:00;97;78;3;4;0;0;8;0
2019-11-26 16:30:00;76;50;1;1;0;0;1;0
2019-11-26 16:45:00;73;77;1;2;0;0;2;0
2019-11-26 17:00:00;90;75;4;1;0;0;0;0
2019-11-26 17:15:00;78;58;4;3;0;0;2;1
2019-11-26 17:30:00;67;63;2;3;0;0;0;0
2019-11-26 17:45:00;62;66;1;2;0;0;1;0
2019-11-26 18:00:00;59;65;4;1;0;0;0;0
2019-11-26 18:15:00;56;45;4;5;0;0;0;0
2019-11-26 18:30:00;31;41;5;2;0;0;0;0
2019-11-26 18:45:00;40;51;3;3;0;0;6;4
2019-11-26 19:00:00;57;39;3;2;0;0;0;0
2019-11-26 19:15:00;41;38;3;1;0;0;0;0
2019-11-26 19:30:00;30;29;1;2;0;0;0;0
2019-11-26 19:45:00;30;24;5;2;0;0;1;0
2019-11-26 20:00:00;20;19;0;1;0;0;0;0
2019-11-26 20:15:00;32;23;2;2;0;0;0;0
2019-11-26 20:30:00;23;21;1;0;0;0;0;0
2019-11-26 20:45:00;23;36;2;1;0;0;0;0
2019-11-26 21:00:00;28;14;2;2;0;0;0;0
2019-11-26 21:15:00;27;17;0;2;0;0;0;0
2019-11-26 21:30:00;22;6;2;1;0;0;0;0
2019-11-26 21:45:00;13;20;0;0;0;0;0;0
2019-11-26 22:00:00;24;21;4;3;0;0;0;0
2019-11-26 22:15:00;5;15;2;2;0;0;0;0
2019-11-26 22:30:00;10;15;2;0;0;0;0;0
2019-11-26 22:45:00;6;4;1;0;0;0;0;0
2019-11-26 23:00:00;14;10;3;2;0;0;0;0
2019-11-26 23:15:00;7;5;0;0;0;0;0;0
2019-11-26 23:30:00;4;7;1;0;0;0;0;0
