DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-11-12 00:00:00;3;9;0;0;0;0;0;0
2019-11-12 00:15:00;5;5;0;1;0;0;0;0
2019-11-12 00:30:00;7;3;0;0;0;0;0;0
2019-11-12 00:45:00;1;1;0;0;0;0;0;0
2019-11-12 01:00:00;4;3;0;0;0;0;0;0
2019-11-12 01:15:00;3;4;1;1;0;0;0;0
2019-11-12 01:30:00;2;0;1;2;0;0;0;0
2019-11-12 01:45:00;0;4;0;0;0;0;0;0
2019-11-12 02:00:00;1;0;2;0;0;0;0;0
2019-11-12 02:15:00;0;0;0;0;0;0;0;0
2019-11-12 02:30:00;1;4;1;1;0;0;0;0
2019-11-12 02:45:00;2;0;0;1;0;0;0;0
2019-11-12 03:00:00;1;0;1;1;0;0;0;0
2019-11-12 03:15:00;0;0;0;0;0;0;0;0
2019-11-12 03:30:00;4;1;1;1;0;0;0;0
2019-11-12 03:45:00;1;2;0;0;0;0;0;0
2019-11-12 04:00:00;3;2;1;1;0;0;0;0
2019-11-12 04:15:00;1;1;1;0;0;0;0;0
2019-11-12 04:30:00;4;1;2;1;0;0;0;0
2019-11-12 04:45:00;6;6;0;0;0;0;0;0
2019-11-12 05:00:00;15;8;0;1;0;0;0;0
2019-11-12 05:15:00;25;10;3;2;0;0;0;0
2019-11-12 05:30:00;37;22;2;1;0;0;0;0
2019-11-12 05:45:00;52;45;2;2;0;0;0;0
2019-11-12 06:00:00;50;45;3;2;0;0;0;0
2019-11-12 06:15:00;79;44;2;4;0;0;0;0
2019-11-12 06:30:00;94;35;2;2;0;0;0;0
2019-11-12 06:45:00;96;57;1;2;0;0;0;0
2019-11-12 07:00:00;119;63;3;2;0;0;1;0
2019-11-12 07:15:00;114;83;3;5;0;0;0;0
2019-11-12 07:30:00;98;93;3;2;0;0;0;0
2019-11-12 07:45:00;113;65;1;0;0;0;5;15
2019-11-12 08:00:00;112;67;8;6;0;0;1;0
2019-11-12 08:15:00;107;51;5;5;0;0;0;0
2019-11-12 08:30:00;74;46;0;0;0;0;0;0
2019-11-12 08:45:00;82;72;1;1;0;0;0;0
2019-11-12 09:00:00;56;35;2;4;0;0;0;0
2019-11-12 09:15:00;65;49;0;1;0;0;0;0
2019-11-12 09:30:00;47;46;0;0;0;0;0;0
2019-11-12 09:45:00;55;55;4;4;0;0;2;0
2019-11-12 10:00:00;61;40;0;0;0;0;1;0
2019-11-12 10:15:00;54;36;1;3;0;0;0;0
2019-11-12 10:30:00;58;48;2;1;0;0;1;0
2019-11-12 10:45:00;81;55;0;0;0;0;1;0
2019-11-12 11:00:00;58;44;2;2;0;0;0;0
2019-11-12 11:15:00;56;62;0;2;0;0;0;0
2019-11-12 11:30:00;58;43;1;0;0;0;0;0
2019-11-12 11:45:00;67;64;4;3;0;0;0;0
2019-11-12 12:00:00;78;49;1;1;0;0;0;0
2019-11-12 12:15:00;73;69;1;3;0;0;2;0
2019-11-12 12:30:00;76;61;2;2;0;0;0;0
2019-11-12 12:45:00;87;70;3;2;0;0;0;0
2019-11-12 13:00:00;77;59;0;0;0;0;0;0
2019-11-12 13:15:00;88;58;0;2;0;0;2;0
2019-11-12 13:30:00;67;45;1;0;0;0;2;0
2019-11-12 13:45:00;57;81;3;2;0;0;0;0
2019-11-12 14:00:00;83;63;6;4;0;0;6;4
2019-11-12 14:15:00;50;66;1;2;0;0;0;0
2019-11-12 14:30:00;56;76;0;0;0;0;1;0
2019-11-12 14:45:00;69;82;7;8;0;0;0;0
2019-11-12 15:00:00;73;63;4;2;0;0;0;0
2019-11-12 15:15:00;85;66;2;2;0;0;1;0
2019-11-12 15:30:00;98;83;5;2;0;0;2;0
2019-11-12 15:45:00;93;92;6;2;0;0;3;4
2019-11-12 16:00:00;78;64;5;6;0;0;1;0
2019-11-12 16:15:00;79;83;1;1;0;0;1;1
2019-11-12 16:30:00;101;86;3;1;0;0;0;0
2019-11-12 16:45:00;63;63;3;3;0;0;1;0
2019-11-12 17:00:00;69;78;4;3;0;0;0;0
2019-11-12 17:15:00;91;84;1;2;0;0;1;0
2019-11-12 17:30:00;60;63;2;4;0;0;2;0
2019-11-12 17:45:00;70;79;3;2;0;0;5;1
2019-11-12 18:00:00;66;70;2;3;0;0;0;0
2019-11-12 18:15:00;57;62;3;4;0;0;0;0
2019-11-12 18:30:00;58;44;1;2;0;0;0;0
2019-11-12 18:45:00;39;49;4;1;0;0;0;0
2019-11-12 19:00:00;59;40;2;1;0;0;0;0
2019-11-12 19:15:00;39;29;1;2;0;0;0;0
2019-11-12 19:30:00;44;35;1;0;0;0;2;0
2019-11-12 19:45:00;38;31;3;0;0;0;1;0
2019-11-12 20:00:00;23;28;3;2;0;0;0;0
2019-11-12 20:15:00;19;31;1;2;0;0;0;0
2019-11-12 20:30:00;25;11;0;0;0;0;0;0
2019-11-12 20:45:00;35;34;3;1;0;0;0;0
2019-11-12 21:00:00;34;9;1;1;0;0;0;0
2019-11-12 21:15:00;29;23;3;1;0;0;0;0
2019-11-12 21:30:00;24;17;1;0;0;0;0;0
2019-11-12 21:45:00;14;22;2;3;0;0;0;0
2019-11-12 22:00:00;15;27;0;2;0;0;0;0
2019-11-12 22:15:00;10;26;1;3;0;0;0;0
2019-11-12 22:30:00;13;12;0;0;0;0;0;0
2019-11-12 22:45:00;9;10;1;1;0;0;0;0
2019-11-12 23:00:00;11;14;3;2;0;0;0;0
2019-11-12 23:15:00;8;5;2;2;0;0;0;0
2019-11-12 23:30:00;11;7;0;0;0;0;0;0
2019-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
