DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-12-07 00:00:00;4;3;1;4;1;0;0;2
2020-12-07 00:15:00;1;3;1;1;2;4;0;3
2020-12-07 00:30:00;0;1;1;2;1;0;0;1
2020-12-07 00:45:00;3;1;0;4;0;0;0;3
2020-12-07 01:00:00;0;1;1;0;0;0;0;0
2020-12-07 01:15:00;1;1;1;1;2;1;0;4
2020-12-07 01:30:00;3;0;0;1;1;1;0;0
2020-12-07 01:45:00;1;0;1;2;0;1;0;1
2020-12-07 02:00:00;1;1;1;1;0;0;0;0
2020-12-07 02:15:00;0;3;2;1;1;1;0;1
2020-12-07 02:30:00;3;1;1;1;0;0;0;1
2020-12-07 02:45:00;0;0;0;1;1;0;0;0
2020-12-07 03:00:00;1;1;0;0;0;0;0;0
2020-12-07 03:15:00;2;3;1;1;2;0;0;0
2020-12-07 03:30:00;2;2;0;1;2;1;0;0
2020-12-07 03:45:00;0;1;0;0;1;0;0;1
2020-12-07 04:00:00;1;0;0;1;1;1;0;1
2020-12-07 04:15:00;3;1;1;2;2;0;0;2
2020-12-07 04:30:00;7;5;1;1;1;2;0;0
2020-12-07 04:45:00;4;7;6;3;3;5;0;2
2020-12-07 05:00:00;5;16;24;8;1;7;0;4
2020-12-07 05:15:00;20;32;70;6;6;14;0;10
2020-12-07 05:30:00;28;26;69;9;13;29;0;13
2020-12-07 05:45:00;51;30;67;18;16;19;0;13
2020-12-07 06:00:00;25;18;34;15;14;14;0;12
2020-12-07 06:15:00;26;36;55;16;40;16;0;11
2020-12-07 06:30:00;54;37;70;17;17;33;0;29
2020-12-07 06:45:00;48;50;67;15;23;29;0;37
2020-12-07 07:00:00;58;51;64;20;26;38;0;36
2020-12-07 07:15:00;97;74;62;34;72;42;0;44
2020-12-07 07:30:00;105;80;49;32;107;43;0;53
2020-12-07 07:45:00;111;93;86;29;52;66;0;94
2020-12-07 08:00:00;73;54;70;30;46;44;0;59
2020-12-07 08:15:00;67;52;55;23;31;29;0;52
2020-12-07 08:30:00;58;50;40;35;44;32;0;40
2020-12-07 08:45:00;50;44;33;31;60;43;0;46
2020-12-07 09:00:00;59;36;19;30;39;30;0;29
2020-12-07 09:15:00;54;42;24;26;38;38;0;41
2020-12-07 09:30:00;62;39;31;34;38;23;0;38
2020-12-07 09:45:00;66;49;38;26;32;29;0;50
2020-12-07 10:00:00;57;38;15;33;42;29;0;40
2020-12-07 10:15:00;62;46;31;45;82;27;0;43
2020-12-07 10:30:00;49;32;25;33;35;33;0;48
2020-12-07 10:45:00;43;46;26;32;37;37;0;49
2020-12-07 11:00:00;55;39;27;39;28;30;0;50
2020-12-07 11:15:00;55;42;22;46;55;28;0;50
2020-12-07 11:30:00;48;38;23;42;29;41;0;41
2020-12-07 11:45:00;44;47;29;33;67;27;0;42
2020-12-07 12:00:00;57;41;37;42;42;45;0;51
2020-12-07 12:15:00;65;50;32;28;29;43;0;56
2020-12-07 12:30:00;61;33;27;39;56;27;0;48
2020-12-07 12:45:00;58;42;40;42;121;52;0;59
2020-12-07 13:00:00;71;55;49;32;51;45;0;66
2020-12-07 13:15:00;56;56;37;28;55;60;0;64
2020-12-07 13:30:00;59;54;72;34;41;52;0;60
2020-12-07 13:45:00;58;52;71;30;29;57;0;50
2020-12-07 14:00:00;59;80;35;49;60;52;0;42
2020-12-07 14:15:00;63;51;19;64;63;34;0;63
2020-12-07 14:30:00;51;56;28;60;67;34;0;69
2020-12-07 14:45:00;74;62;27;46;56;46;0;58
2020-12-07 15:00:00;64;58;26;47;55;40;0;57
2020-12-07 15:15:00;78;71;27;64;67;35;0;54
2020-12-07 15:30:00;79;65;23;58;42;46;0;61
2020-12-07 15:45:00;80;60;32;44;50;49;0;60
2020-12-07 16:00:00;78;66;29;45;47;40;0;81
2020-12-07 16:15:00;81;75;30;53;50;59;0;66
2020-12-07 16:30:00;74;64;28;56;51;58;0;63
2020-12-07 16:45:00;75;55;26;46;47;36;0;56
2020-12-07 17:00:00;51;45;33;50;49;47;0;67
2020-12-07 17:15:00;73;48;32;38;30;54;0;52
2020-12-07 17:30:00;52;49;19;42;63;35;0;50
2020-12-07 17:45:00;43;38;25;45;51;44;0;42
2020-12-07 18:00:00;37;35;24;32;26;29;0;49
2020-12-07 18:15:00;34;21;25;40;22;36;0;44
2020-12-07 18:30:00;33;28;16;39;22;24;0;35
2020-12-07 18:45:00;26;28;21;41;24;16;0;30
2020-12-07 19:00:00;30;22;14;24;20;24;0;27
2020-12-07 19:15:00;31;21;17;26;16;29;0;21
2020-12-07 19:30:00;15;15;14;28;15;20;0;21
2020-12-07 19:45:00;25;14;9;12;16;11;0;17
2020-12-07 20:00:00;16;11;16;16;19;24;0;14
2020-12-07 20:15:00;17;13;20;15;13;16;0;16
2020-12-07 20:30:00;17;14;15;15;16;16;0;12
2020-12-07 20:45:00;12;17;14;13;7;17;0;10
2020-12-07 21:00:00;13;11;32;12;9;14;0;12
2020-12-07 21:15:00;17;17;26;12;9;9;0;9
2020-12-07 21:30:00;12;10;16;8;9;10;0;13
2020-12-07 21:45:00;13;8;6;43;47;13;0;10
2020-12-07 22:00:00;14;14;5;64;35;5;0;6
2020-12-07 22:15:00;9;3;4;26;15;9;0;8
2020-12-07 22:30:00;7;4;1;13;6;5;0;2
2020-12-07 22:45:00;5;7;5;18;9;4;0;3
2020-12-07 23:00:00;3;4;3;1;1;8;0;3
2020-12-07 23:15:00;4;3;1;4;3;1;0;2
2020-12-07 23:30:00;3;4;2;6;5;5;0;4
