DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-09-15 00:00:00;1;1;0;3;0;3;0;0;0;0;0
2020-09-15 00:15:00;3;3;0;7;0;2;2;5;0;0;0
2020-09-15 00:30:00;3;5;0;7;2;4;0;1;0;0;0
2020-09-15 00:45:00;1;1;0;2;1;2;1;2;0;0;0
2020-09-15 01:00:00;2;2;0;4;0;4;0;0;0;0;0
2020-09-15 01:15:00;0;1;0;4;0;3;0;0;0;0;0
2020-09-15 01:30:00;0;0;0;1;0;1;0;0;0;0;0
2020-09-15 01:45:00;2;7;0;2;0;2;0;0;0;0;0
2020-09-15 02:00:00;1;2;0;3;0;2;0;0;0;0;0
2020-09-15 02:15:00;1;2;0;2;0;1;1;2;0;0;0
2020-09-15 02:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-09-15 02:45:00;0;3;0;3;0;2;0;0;0;0;0
2020-09-15 03:00:00;2;3;0;2;0;1;0;0;0;0;0
2020-09-15 03:15:00;0;0;0;1;0;1;1;0;0;0;0
2020-09-15 03:30:00;1;0;0;2;0;1;0;2;0;0;0
2020-09-15 03:45:00;2;1;0;1;1;1;0;1;0;0;0
2020-09-15 04:00:00;0;0;0;1;0;1;0;1;0;0;0
2020-09-15 04:15:00;1;0;0;2;1;1;0;1;0;0;0
2020-09-15 04:30:00;1;0;0;1;0;1;0;1;0;0;0
2020-09-15 04:45:00;1;1;0;3;2;3;0;0;0;0;0
2020-09-15 05:00:00;5;7;0;2;1;2;0;1;0;0;0
2020-09-15 05:15:00;6;4;0;1;1;2;6;5;0;0;0
2020-09-15 05:30:00;7;6;0;12;5;5;0;5;0;0;0
2020-09-15 05:45:00;14;22;0;15;1;6;3;7;0;0;0
2020-09-15 06:00:00;16;14;0;21;4;10;2;9;0;0;0
2020-09-15 06:15:00;36;22;0;33;10;20;6;18;0;0;0
2020-09-15 06:30:00;31;31;0;30;7;22;4;17;1;0;0
2020-09-15 06:45:00;41;59;0;33;10;26;7;18;0;0;0
2020-09-15 07:00:00;62;59;0;35;9;23;5;23;0;0;0
2020-09-15 07:15:00;77;116;0;63;23;55;13;29;0;0;0
2020-09-15 07:30:00;112;149;0;92;31;81;15;41;3;4;0
2020-09-15 07:45:00;89;116;0;97;19;75;10;29;0;0;0
2020-09-15 08:00:00;54;55;0;73;20;58;4;20;6;0;1
2020-09-15 08:15:00;49;44;0;42;12;37;5;21;0;18;0
2020-09-15 08:30:00;44;50;0;50;13;37;9;9;2;0;0
2020-09-15 08:45:00;41;59;0;50;6;37;5;16;0;0;0
2020-09-15 09:00:00;44;34;0;38;10;28;5;14;0;0;0
2020-09-15 09:15:00;44;54;0;37;7;32;8;10;0;1;1
2020-09-15 09:30:00;47;45;0;58;13;47;2;12;0;0;0
2020-09-15 09:45:00;44;41;0;59;7;44;4;16;0;0;0
2020-09-15 10:00:00;33;35;0;52;10;36;3;6;6;0;0
2020-09-15 10:15:00;36;33;0;56;4;42;7;11;0;1;0
2020-09-15 10:30:00;53;47;0;58;12;45;3;14;0;1;0
2020-09-15 10:45:00;43;43;0;57;11;53;10;17;5;3;0
2020-09-15 11:00:00;40;44;0;59;8;49;5;14;0;1;0
2020-09-15 11:15:00;32;53;0;62;7;46;5;12;0;0;0
2020-09-15 11:30:00;33;43;0;64;12;57;12;16;3;2;0
2020-09-15 11:45:00;37;45;0;53;11;36;4;14;0;0;0
2020-09-15 12:00:00;25;42;0;77;10;66;5;10;6;59;0
2020-09-15 12:15:00;27;39;0;58;7;45;10;13;1;4;0
2020-09-15 12:30:00;33;41;0;65;13;47;8;14;2;0;0
2020-09-15 12:45:00;38;67;0;63;11;64;11;17;0;3;4
2020-09-15 13:00:00;40;54;0;88;13;68;10;22;0;23;16
2020-09-15 13:15:00;31;40;0;60;17;49;11;26;0;0;0
2020-09-15 13:30:00;38;28;0;65;14;46;4;15;0;5;0
2020-09-15 13:45:00;37;41;0;59;10;45;8;13;0;0;0
2020-09-15 14:00:00;30;46;0;61;15;53;8;15;30;0;0
2020-09-15 14:15:00;36;37;0;65;5;48;4;16;0;13;0
2020-09-15 14:30:00;39;51;0;103;14;79;8;10;0;1;0
2020-09-15 14:45:00;47;47;0;89;6;72;8;15;0;3;0
2020-09-15 15:00:00;30;33;0;109;25;81;12;24;6;9;0
2020-09-15 15:15:00;37;52;0;88;11;74;13;20;24;1;4
2020-09-15 15:30:00;48;59;0;104;24;85;11;21;0;4;1
2020-09-15 15:45:00;50;50;0;151;31;114;21;30;1;5;0
2020-09-15 16:00:00;45;59;0;106;23;80;13;27;0;12;0
2020-09-15 16:15:00;39;55;0;133;17;106;20;30;0;1;0
2020-09-15 16:30:00;28;49;0;109;22;83;7;22;0;21;21
2020-09-15 16:45:00;34;54;0;98;13;65;22;20;0;1;0
2020-09-15 17:00:00;35;50;0;97;11;80;14;26;0;0;0
2020-09-15 17:15:00;38;67;0;92;16;77;10;18;0;0;0
2020-09-15 17:30:00;27;42;0;100;18;70;15;14;0;0;0
2020-09-15 17:45:00;43;45;0;90;13;63;10;20;0;5;0
2020-09-15 18:00:00;46;41;0;75;10;53;17;18;1;0;0
2020-09-15 18:15:00;31;50;0;89;14;68;14;26;0;8;0
2020-09-15 18:30:00;28;28;0;54;10;31;12;20;1;13;0
2020-09-15 18:45:00;31;30;0;49;7;29;11;17;0;0;0
2020-09-15 19:00:00;17;28;0;49;9;37;12;9;0;0;0
2020-09-15 19:15:00;25;34;0;48;6;30;9;12;24;33;0
2020-09-15 19:30:00;21;33;0;46;8;28;5;11;0;1;0
2020-09-15 19:45:00;28;27;0;45;4;29;3;11;1;0;0
2020-09-15 20:00:00;17;23;0;42;6;27;6;10;0;0;0
2020-09-15 20:15:00;21;19;0;32;1;16;3;15;0;0;0
2020-09-15 20:30:00;12;23;0;34;6;24;5;8;0;0;0
2020-09-15 20:45:00;15;22;0;50;7;41;1;9;0;0;0
2020-09-15 21:00:00;15;13;0;41;3;22;7;9;0;0;0
2020-09-15 21:15:00;8;12;0;43;2;26;2;6;0;0;0
2020-09-15 21:30:00;12;8;0;32;2;25;2;4;0;0;0
2020-09-15 21:45:00;9;16;0;24;1;16;4;8;0;0;0
2020-09-15 22:00:00;6;8;0;25;0;14;2;9;0;0;0
2020-09-15 22:15:00;6;9;0;19;4;13;3;8;0;0;0
2020-09-15 22:30:00;5;7;0;15;0;9;1;2;0;0;0
2020-09-15 22:45:00;9;11;0;19;3;9;1;4;0;0;0
2020-09-15 23:00:00;2;5;0;34;2;15;1;1;0;0;0
2020-09-15 23:15:00;7;8;0;11;2;6;2;3;0;0;0
2020-09-15 23:30:00;2;1;0;5;0;3;0;2;0;0;0
