DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-07-13 00:00:00;0;8;2;3;4;7;4;10;2;0;5;2;3
2020-07-13 00:15:00;0;8;5;4;4;4;2;11;2;0;6;5;6
2020-07-13 00:30:00;0;0;3;1;2;4;5;8;2;1;7;4;3
2020-07-13 00:45:00;0;5;0;1;0;5;0;6;2;0;4;5;3
2020-07-13 01:00:00;0;4;3;2;1;7;3;5;0;0;3;2;5
2020-07-13 01:15:00;0;6;1;0;4;4;1;3;1;1;1;2;2
2020-07-13 01:30:00;0;1;2;0;5;3;0;3;2;0;1;1;3
2020-07-13 01:45:00;0;2;2;0;1;0;2;7;2;0;4;2;1
2020-07-13 02:00:00;0;3;1;0;2;8;0;0;2;0;1;1;0
2020-07-13 02:15:00;0;2;0;0;1;3;1;4;2;0;2;2;0
2020-07-13 02:30:00;0;1;0;0;0;4;1;2;0;0;3;4;0
2020-07-13 02:45:00;0;2;0;0;2;8;3;7;1;0;2;0;0
2020-07-13 03:00:00;0;1;2;0;3;3;0;1;0;0;0;0;0
2020-07-13 03:15:00;0;0;1;1;0;0;1;0;1;0;2;0;0
2020-07-13 03:30:00;0;1;0;0;2;2;0;2;0;0;1;1;1
2020-07-13 03:45:00;0;1;1;0;2;3;3;2;0;1;1;1;1
2020-07-13 04:00:00;0;3;0;0;1;2;1;4;0;0;3;5;3
2020-07-13 04:15:00;0;4;4;0;2;5;2;3;0;0;3;2;0
2020-07-13 04:30:00;0;4;7;0;2;12;1;5;0;1;11;6;1
2020-07-13 04:45:00;0;7;4;1;5;7;4;16;6;2;18;12;3
2020-07-13 05:00:00;0;13;7;0;4;19;9;24;10;4;63;59;9
2020-07-13 05:15:00;0;12;7;2;10;20;10;57;43;4;65;73;22
2020-07-13 05:30:00;0;21;22;0;15;30;7;48;49;2;59;69;24
2020-07-13 05:45:00;0;22;14;3;12;30;5;50;50;1;39;51;18
2020-07-13 06:00:00;0;16;17;2;17;36;14;49;39;3;41;64;13
2020-07-13 06:15:00;0;28;20;2;19;34;12;70;50;6;43;94;22
2020-07-13 06:30:00;0;44;42;3;28;45;18;76;89;3;56;78;31
2020-07-13 06:45:00;0;30;20;1;27;48;17;89;104;6;50;55;40
2020-07-13 07:00:00;0;39;35;5;33;49;21;99;126;3;57;65;32
2020-07-13 07:15:00;0;43;35;5;37;64;14;109;142;9;64;76;40
2020-07-13 07:30:00;0;71;60;11;46;70;17;121;128;7;65;83;48
2020-07-13 07:45:00;0;59;54;4;41;59;24;92;109;8;75;68;46
2020-07-13 08:00:00;0;49;37;8;50;63;21;86;87;8;67;76;54
2020-07-13 08:15:00;0;48;32;2;45;54;13;67;66;8;61;61;43
2020-07-13 08:30:00;0;54;53;9;60;68;19;82;86;5;75;72;48
2020-07-13 08:45:00;0;44;42;10;49;65;21;59;54;9;56;61;40
2020-07-13 09:00:00;0;44;30;8;36;47;18;63;51;10;48;47;50
2020-07-13 09:15:00;0;51;28;4;42;54;18;61;58;20;50;44;45
2020-07-13 09:30:00;0;53;33;5;51;56;13;69;54;19;57;51;45
2020-07-13 09:45:00;0;51;45;8;43;51;21;60;40;14;57;52;39
2020-07-13 10:00:00;0;58;43;8;40;52;24;68;47;17;62;44;45
2020-07-13 10:15:00;0;54;38;13;42;65;20;72;38;23;57;53;38
2020-07-13 10:30:00;0;54;46;9;44;59;26;69;49;32;53;49;38
2020-07-13 10:45:00;0;61;44;8;46;71;23;67;41;35;56;61;53
2020-07-13 11:00:00;0;59;35;10;63;91;26;64;43;28;68;62;52
2020-07-13 11:15:00;0;66;51;8;50;64;20;69;35;20;58;48;40
2020-07-13 11:30:00;0;56;53;10;60;65;20;68;42;15;68;59;34
2020-07-13 11:45:00;0;58;48;16;53;63;30;70;49;14;58;57;26
2020-07-13 12:00:00;0;64;59;10;47;69;20;56;40;18;50;59;40
2020-07-13 12:15:00;0;67;56;14;44;63;19;66;47;8;57;53;29
2020-07-13 12:30:00;0;77;59;8;47;64;19;71;53;12;60;56;47
2020-07-13 12:45:00;0;70;65;8;39;55;28;75;48;20;68;69;40
2020-07-13 13:00:00;0;75;76;11;41;54;24;74;36;11;70;65;52
2020-07-13 13:15:00;0;73;65;12;41;55;24;72;43;9;79;85;37
2020-07-13 13:30:00;0;69;60;13;49;67;25;74;62;15;96;86;49
2020-07-13 13:45:00;0;61;49;10;45;76;17;81;51;14;79;85;43
2020-07-13 14:00:00;0;74;71;9;66;85;28;69;55;11;58;73;39
2020-07-13 14:15:00;0;77;86;7;78;105;23;59;48;12;55;60;33
2020-07-13 14:30:00;0;99;117;15;95;113;34;84;60;14;73;77;52
2020-07-13 14:45:00;0;90;85;8;73;94;30;65;50;6;58;66;41
2020-07-13 15:00:00;0;90;84;9;54;88;40;54;43;21;52;58;38
2020-07-13 15:15:00;0;92;98;9;49;77;25;73;51;14;69;62;54
2020-07-13 15:30:00;0;75;87;10;69;99;27;74;55;18;57;64;39
2020-07-13 15:45:00;0;90;109;9;60;88;34;56;44;9;63;57;50
2020-07-13 16:00:00;0;90;100;12;63;80;29;77;59;7;77;79;59
2020-07-13 16:15:00;0;70;92;15;64;72;25;64;44;13;52;46;50
2020-07-13 16:30:00;0;104;129;16;82;90;38;94;91;15;69;74;51
2020-07-13 16:45:00;0;77;95;15;64;78;30;62;60;17;57;64;44
2020-07-13 17:00:00;0;100;94;12;67;92;29;74;60;15;70;78;47
2020-07-13 17:15:00;0;83;94;12;65;90;34;78;51;9;60;71;48
2020-07-13 17:30:00;0;79;79;9;60;83;34;90;68;11;63;59;43
2020-07-13 17:45:00;0;86;85;14;67;86;16;72;52;13;59;57;41
2020-07-13 18:00:00;0;67;79;14;47;77;19;79;55;10;58;66;31
2020-07-13 18:15:00;0;85;86;8;58;70;23;60;35;7;53;47;35
2020-07-13 18:30:00;0;58;58;9;53;74;24;61;39;9;55;64;35
2020-07-13 18:45:00;0;55;58;9;42;57;25;39;25;9;43;48;35
2020-07-13 19:00:00;0;37;41;8;42;55;14;52;33;10;47;55;31
2020-07-13 19:15:00;0;46;39;3;23;51;28;59;35;6;38;42;26
2020-07-13 19:30:00;0;43;31;2;26;47;15;54;32;5;36;38;30
2020-07-13 19:45:00;0;62;46;8;34;46;10;37;24;7;40;42;33
2020-07-13 20:00:00;0;40;37;7;25;42;14;61;28;4;40;40;19
2020-07-13 20:15:00;0;49;32;4;30;40;10;41;21;10;37;32;21
2020-07-13 20:30:00;0;36;29;7;17;30;7;41;22;7;38;35;27
2020-07-13 20:45:00;0;33;21;5;17;30;5;37;19;4;41;47;14
2020-07-13 21:00:00;0;35;28;5;13;32;16;47;22;9;57;63;12
2020-07-13 21:15:00;0;31;20;4;16;30;19;51;31;10;67;70;19
2020-07-13 21:30:00;0;34;26;0;25;41;14;32;14;5;45;45;14
2020-07-13 21:45:00;0;29;27;7;39;63;9;31;6;4;24;26;15
2020-07-13 22:00:00;0;26;24;4;32;64;19;18;7;4;22;19;10
2020-07-13 22:15:00;0;23;17;6;25;53;13;34;18;2;17;16;13
2020-07-13 22:30:00;0;18;16;1;12;22;7;32;9;1;16;11;9
2020-07-13 22:45:00;0;13;14;3;10;19;7;13;6;2;25;15;3
2020-07-13 23:00:00;0;11;11;2;8;13;5;13;10;1;17;18;12
2020-07-13 23:15:00;0;12;9;2;12;12;3;15;6;3;5;10;10
2020-07-13 23:30:00;0;12;11;2;4;7;6;14;4;3;6;9;8
2020-07-13 23:45:00;0;9;3;1;6;9;2;15;6;1;6;6;3
